Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,1.9,0.2,20165.5,359.2,864.1,619.3,5.2,364.7,185.4,16.1,65.3,10.3,5.2,6.2,8,9.7,7,28.5,13.7,318,1358.1,19.9,1861.7,13.5,3.8,1.7,4.6,18.6,93.4,97.1,34.7,66.3,53.7
"Energy extraction",1.1,0,5.2,0.7,16.2,0.4,0.3,0.5,100.2,46.2,0.5,4.7,466.8,0.8,0.2,0.3,0.4,0.8,0.2,0.9,892.1,14,9.6,16.3,3.7,0.5,0.6,0.3,1.6,1.3,3.7,9.3,1.1,5.4,2.6
"Mining (non-energy)",6.7,0.5,0,0.6,27.2,3.2,1.6,8.4,1.1,387.9,2.4,1373.5,3749.5,51.1,1.4,12.5,1.9,4.8,2.8,10.8,20.9,795.5,31,7.3,10,2,1,2.8,0.8,24.9,10.7,1.7,0.8,2,1.6
"Mining support",8.3,0.9,4.8,0,1.6,0,0.1,0.4,0.8,0.5,0.6,0.8,0.2,0,0,0,0.3,0,0,0.2,5.7,24.3,0,0.3,0,0,0,0,0,0,0.9,0.6,0.2,0,0
"Food, beverages, tobacco",5009.3,2.4,14.4,0.3,0,281.9,72.5,145.1,67.7,1007.8,82.7,138.4,103.3,90.7,38.1,50.1,64.6,77,31.5,110.3,203.5,544.3,1590.2,151.2,20477.8,99.2,24.4,16.7,52.6,33.8,359.2,571.1,242.3,789,1136.7
"Textiles & apparel",101.6,11.3,2.2,0.6,130.4,0,33.9,132.9,4.8,229.2,209,59.8,30.1,34.5,18.5,35.2,46.2,525.8,71.2,348.6,86.3,326.4,404.8,98.9,203.9,56.6,12,7.2,3.8,6.9,137,172.2,26.9,267.7,260.9
"Wood",90.8,62.7,145.6,0.4,140.5,37.3,0,374.6,1.9,131.4,51.5,226.2,22.9,293.1,19.5,114.1,42.6,72,54.2,2195.2,37.7,3309.7,199.2,230.3,111.2,36.4,10.7,1.5,3.1,71.8,173.7,11.7,3.7,24,154.7
"Paper & printing",71.9,4.2,19.9,0.3,1726.7,184.8,139.4,0,54.4,630,174.6,300.6,75.9,200.7,80.9,115.8,93.4,160.5,34.7,241.5,420.7,417.6,1936.1,385.7,583.7,3221.8,350.6,210.1,685.9,69.6,1873.7,760.3,562.4,352.9,652.2
"Coke & refined petroleum",543.6,38.6,214.3,5,509,42.1,113.4,92.2,0,1784.3,146.3,542.1,755.3,145.3,28.9,48.8,82.1,59.2,55.5,90.8,2994.1,517.4,857.3,7162.2,340,60.1,96.7,7.3,94.2,68.4,578.3,299.2,235.9,185,191.1
"Chemicals & pharmaceutical",1216.8,22.6,113.6,1.8,835.1,862.5,236.7,680.2,842.7,0,2634,971.9,751.4,695.5,170.7,402.9,218.9,640.9,121.8,442.7,460.3,1918.6,800.4,213.9,204.8,125.9,19,20.8,30.6,27.7,384.5,146.9,91.2,1067.1,234.7
"Rubber & plastic",198.6,8.3,32.3,1.4,1592.5,255.8,75.6,214.7,9.1,636.8,0,228.6,198,429.7,225.7,913.2,360.9,2561.6,184.9,654.1,151,1621.2,494.3,607.7,310.4,55.7,94.5,6.5,9.3,21.1,367.2,40.7,16,138,135.4
"Other mineral (non-metallic)",70,10.9,48.8,1.4,816.6,46.5,39.3,24.1,16.6,325.2,63.7,0,308.3,395,166.2,170.6,184.1,533.7,67.9,127.4,223.7,23607.4,419.5,105,237.3,22.5,28.1,2.7,5.3,41.4,201.7,36.2,17.5,87.5,101.9
"Metal (basic)",24.7,2.3,49.9,2.7,160.4,14.6,16.9,184.1,37,180.8,97.6,296.9,0,7818.2,295.8,2483.9,1893.3,2506.8,472,1120.1,343.6,7143.1,264.3,82.4,14,8.9,24.2,2.4,6,15.7,42.6,18.1,6.9,17.9,23.9
"Metal (fabricated)",882.5,48.2,383.4,3.8,1609,158.4,219.4,170.9,64.7,443.6,308.2,973.8,1396.6,0,290.2,1408.9,3074.8,2406.7,471.9,1705.4,1090.5,12058.5,702.8,399.4,289.5,52.8,7,31.6,26.8,64.9,759.3,136,47.1,79.2,230.2
"Computer, electronics",12,0.5,4.6,0.1,61.2,16.9,11.2,25.7,10.4,36.7,25.8,30.4,20.7,54.7,0,141.1,84.1,151.6,29.3,100,55.3,260.1,181.1,47,43,57.5,314,54.4,30.4,3.1,181.7,59.4,19.3,161.9,72.6
"Electrical equip.",19.5,2.5,12.5,1,161.3,32.2,20.1,27,24.6,117.6,49.9,131.1,219.1,106,470.9,0,996.8,825.6,197.5,412.4,589.9,5499.2,196.6,98.4,122.5,62,346.2,19.3,14.9,26.8,239.2,52.5,39.2,79.6,136.6
"Machinery & equip.",241.5,15.7,333.8,3.4,223.6,149.4,93.4,95,72,100.8,100,803,221.8,652,53.1,154.6,0,236.6,173.8,279,600.7,1928.1,443.5,209.9,58.1,31.6,30.4,6.6,7.5,11.7,209.8,523.1,37.6,36.9,121.7
"Motor vehicles",14.8,0.7,6.2,0.1,32.3,4.8,4.5,7.2,4,19.3,11.2,37.3,20.1,50.3,20.1,14.8,26.5,0,51.9,66.7,132.7,118.5,4398.2,814.5,25.9,7.7,2.8,5.9,5.3,7.4,295.4,92.8,2.8,18.1,15.6
"Other transport equip",12.8,1.4,4.1,0,19.2,6.7,4,4.9,6,6.9,7.1,12.7,9.6,16.3,13.4,13.9,43.6,31.7,0,10.1,16.6,61.5,106.7,251.7,6.6,3.6,3.3,6.7,1.5,1.4,49,231.7,2.6,4.9,6.9
"Other manufacturing",181.2,8.2,47.1,1.7,409.2,82.6,75.8,158.6,65.7,213.7,57.3,199.1,418.1,220,123.1,134,267.2,287.7,108.5,0,454.7,2610.6,507.5,955,283.3,122.2,183.4,33.6,131.3,102.9,627.1,313.9,258,1267.8,509.9
"Utilities",944.2,148.8,335.5,7,2432.7,573.8,354.8,1300.5,269.6,2475.6,871.2,2654.8,4148.2,1796.9,208.5,602.9,524.5,1157.3,157.1,379.4,0,2168.6,7615,2126,2234.6,365.3,573.3,153,516.5,815.9,1649.3,2248.4,809.4,1459.8,1110.4
"Construction",291.1,10,156.9,4.7,448.5,155.6,85,274.7,79.3,442.7,92.8,667.9,348.8,450.3,85.4,73.9,170,248.7,56.4,332.6,1688.1,0,5156.6,2625.8,1169.9,265,1038.3,467.3,1298.4,8934.5,3403.8,1123.7,985.6,860.4,737.7
"Wholesale & retail",2939.6,68.5,382.8,9,16527.7,4348.8,1477.4,2095.7,1217,4599.6,1751.4,2802.2,2494.3,1961.2,1211.8,1491.2,1621.6,5147.8,752.6,2573.7,3033.2,12838.7,0,5250.7,7642.4,1947,661.7,262.7,628,302.8,2793,1348.7,599.1,2336.4,1457.5
"Transportation, storage",436.9,25.5,399,7.2,2334.9,795.2,350.7,798.7,448.3,1092.5,655.1,2277.3,875.6,1401.1,171.8,417.2,481.6,1165.5,123.3,582.1,776.7,1929.3,8578.9,0,672.8,520.6,663.8,138.7,657,123.4,1999.7,906.5,161.1,415.1,486.5
"Accomodation and food services",187.5,8.9,34.6,4.3,640,157.1,73.6,175.8,50.7,318.1,117.7,277.1,179.7,403.7,53.3,108.5,169.9,314.9,124.1,216,799.5,2610.3,3287,2617.1,0,441,318.2,391.7,1031.7,517.1,5438.3,1276.5,822.5,2681.3,1175.2
"Publishing, broadcasting",36.6,2.5,12.9,0.4,797.9,60.5,32.2,506.1,57.9,295.7,55.8,117.7,42.9,130.3,61,60.5,76.3,147.2,34.5,105.7,199.1,442.8,2194.4,353.9,368.3,0,735.4,333.6,469.8,63.8,2667.6,396.9,408.4,196.8,831.4
"Telecoms",160,3.1,45.8,1.4,422.6,154,40.9,119.9,85.9,220.5,87,200,90.9,280.1,92.5,103.5,152.1,258.8,52.8,154.1,518.7,1443.6,2433.5,1347.9,544,942.6,0,595.3,1319.2,175.7,2081,988.5,273.5,499.6,591.2
"IT and information services",15.6,1.1,4.3,0.3,231.2,33.6,18.3,66.2,30.6,168.9,11.2,73.2,72.7,38,76.2,24,42.3,63.4,25.1,60.3,211,105.7,236.5,573,190.1,348.7,665.8,0,297.4,75.4,1157.6,322.7,34.2,213,224.1
"Finance & insurance",558.6,18.9,112.5,4.1,1291.6,356.7,103.8,337.3,326,839.7,262.9,506.1,1028.6,671.5,190.3,219.8,323.2,606.7,227,349.8,1370.5,3718.7,5083.2,2283,1181.8,408.3,674.1,267.6,0,7198.1,3346.3,668.7,218.3,826.3,795.3
