Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,13.4,0,2.6,2.1,0.1,1.6,0.1,0,0,0.2,2.1,0,0.3,0,0.6,2.5,0.3,2.4,1.3,0.9,2.8,0.2,0.1,0.2,0.3,0.3,0.9,0.6,0.2,0.1,0.2
"Energy extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining (non-energy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",16.5,0,0,0,0,0.6,0.2,7.2,2.6,282.6,0.4,0.6,0.3,2.4,54.2,1,5.2,0.6,5.7,15.7,3.1,40.9,92.9,35.1,1347.1,15.8,5.6,13,12.1,10.3,32.6,126.8,1.7,36.4,13.7
"Textiles & apparel",0,0,0,0,0.2,0,0,0.1,0.2,0.9,0,0,0,0.1,16.2,0,0.4,1.5,0.3,38.2,0.3,3.6,17.8,1.1,0.4,1,0.4,0.6,0.5,0.3,1.7,5.5,0.1,0.8,0.8
"Wood",0,0,0,0,0.1,0,0,0,0,0.7,0.1,0.1,0,0.2,1.3,0,0.4,0.1,0.8,4.6,0.2,6,1.4,0.3,0.1,0.2,0.1,0.1,0.2,0.4,0.4,0.3,0.1,0,0.1
"Paper & printing",0,0,0,0,8,0.1,0,0,6,43.1,2,1.5,0.6,6,76,2.7,12.7,1.7,7.9,11.4,6.7,23.8,120.8,17,10.2,456,15.5,29.4,58.5,13.2,81.5,72.8,29.2,5.7,23.7
"Coke & refined petroleum",3.2,0,0,0,57.4,0.1,4.5,24.2,0,1833.9,12.1,51.9,31,61.9,297.8,24.2,108.6,10.2,82.1,89.8,234.9,663.8,412.5,2072,58,23.6,19.2,38.8,78.6,59.8,195.5,220.6,28.8,20.9,44.6
"Chemicals & pharmaceutical",7,0,0,0,155.9,13.1,10.7,124,315.9,0,265.1,47.1,30,134.4,1269.9,82.5,179.6,31.5,270.7,280.2,53.6,382.8,435.5,95.4,30.3,108.4,18.2,40.3,36.9,30.2,207.1,458.2,20,1788.3,64.7
"Rubber & plastic",0.1,0,0,0,27.8,1.7,0.9,9.8,5.7,99,0,4.2,1.4,21.4,364,23.1,78.4,19.3,52.9,61.2,4.5,168.9,71.5,15.8,8.6,7.5,3.8,4.6,4.4,4,18.6,9.1,1.8,2.7,4.7
"Other mineral (non-metallic)",0,0,0,0,0.5,0,1.1,0.2,0.8,40.1,0.2,0,1.9,18.4,269.9,9.1,27.8,5.4,31.3,18.8,3.8,972.7,40.1,4.4,6.3,2.9,1.7,3.2,1.6,1.1,11.7,8.6,2.2,0.5,1.9
"Metal (basic)",0,0,0,0,0.5,0,0,0.8,0.6,5.6,0.2,0.3,0,12.2,21.4,3.4,13.5,0.9,6.4,5,4.4,11.4,3.2,1.9,0.5,0.8,0.6,2.9,1.9,1.8,2.8,3.7,0.4,0.4,0.6
"Metal (fabricated)",0.1,0,0,0,37.2,0.3,3.3,7.7,19.1,101.5,9.1,9,15.7,0,674.6,53.8,527,42.6,295.8,126.8,29.2,725.1,92.4,18.6,12.3,6.8,4.6,6.1,5.4,19.5,50.2,45.1,5.2,3.5,7.2
"Computer, electronics",0.2,0,0,0,15.4,0.8,0.3,6.1,20.8,90.6,3.9,3.3,3.5,16.7,0,22.4,69,7.1,59.1,32.2,30.8,186,870.7,104.6,16.2,97.9,53.2,92.8,43.4,25.3,205.4,55.4,8.3,13.7,30
"Electrical equip.",0,0,0,0,1,0,0,0.3,0.8,4.4,0.2,0.2,0.2,1.7,93.3,0,13,1.5,7.2,3.2,2.5,21.3,26.5,4.1,1.3,3.2,2.2,3.3,2.5,1.8,6.8,2.9,0.6,0.5,1.7
"Machinery & equip.",0.1,0,0,0,11,0.8,0.3,3.5,13.5,48.2,1.8,2.5,1.6,15.3,139.2,6,0,6.3,66,18,15,160.5,502.3,62.5,11.4,56.1,20.6,41.8,25.9,21.3,107.3,35.4,5,6.1,15.3
"Motor vehicles",0,0,0,0,2.4,0,0,0.2,1.2,5.5,0.2,0.4,0.9,2,32.9,0.7,8.6,0,10.4,3.3,1.7,10.1,22.1,8,3.4,2.5,3.2,6.6,7.1,3.5,15.7,10,1.4,1.3,3.7
"Other transport equip",0,0,0,0,9.2,0.3,0.1,3.3,5.1,36.5,0.9,1.3,1.5,12.7,89.5,2.5,107.4,1.6,0,9.8,10.8,154.2,160.8,3029.7,10.7,23.5,11.2,26.4,26.1,16.7,201.9,700.4,3.9,3.4,9.7
"Other manufacturing",0.3,0,0,0,6.7,0.4,1.1,10.4,5.9,49.1,2.5,2.5,3.5,20.7,357.8,13.5,75.2,1.9,110.7,0,11,197.6,101.3,61.4,16.7,12.2,10.1,15.3,28.2,29.5,67.7,68.4,24.3,63.4,29.8
