Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.2,0,6157.3,84.6,236.8,59.2,2.9,61.3,12.4,2.7,30.8,1.2,0.2,0.3,0.5,11.4,0.1,20.5,10,12,339.2,4.2,225.3,0.7,1.1,7.6,1.9,6.1,28.8,7.9,2.2,57.5,14
"Energy extraction",0,0,0,0,0.3,0,0,0.1,111.7,3.7,0,0.4,8.3,0,0,0,0,0,0,0,7.3,0,0.2,0.1,0.1,0,0,0,0,0.1,0.2,0.1,0,0.2,0.1
"Mining (non-energy)",0.3,0,0,0,2.5,0.3,0.1,0.6,1.9,22.1,0.2,27.7,32.7,0.5,0.2,0.5,0.2,1.2,0.1,0.7,0.4,55.3,4.6,1,0.4,0.1,0.3,0.4,0.1,1.1,2.6,0.7,0,0.3,0.2
"Mining support",0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",1479.9,0.4,1.6,0,0,74.7,18.9,58.4,181,855.2,36.7,36.2,79.9,37.7,14.5,15.8,39.1,39.1,5.7,32.4,80.7,195.1,980,134.7,3096.1,32.7,41,24.8,49.4,39,291.4,333.5,157.7,577.4,366
"Textiles & apparel",5.3,0.2,0.3,0,44.9,0,8.1,37.1,28.5,189.5,61.1,18.5,16.8,22.5,2.9,3.1,6.5,122.8,5.4,120,13.8,115.8,215.1,21.2,25.2,5.4,5.7,8,3.5,3.4,44.3,45.3,13.5,59.9,25.2
"Wood",16.3,0.7,2.1,0,35.2,7.3,0,25.3,11.1,104.8,12.4,37.7,21.4,31.3,2.4,8.8,15.4,12.8,3.1,211.3,17.2,1190.9,41.7,14.7,15.8,1.2,2.2,1.5,1.2,16.9,48.9,10.1,0.8,4.4,12.5
"Paper & printing",15,0.4,3.4,0,366.4,32.6,94.1,0,21.4,243,136.7,66.2,37.4,64,13,19.9,23.9,49.9,5.2,103.3,41.8,122,1139.4,149.7,65.9,913.3,28.6,35.4,109.8,50.3,819.1,363.6,118.1,174.4,250.1
"Coke & refined petroleum",568,8.5,44.2,0.6,362.7,105.8,44.8,81.7,0,3834.8,172.6,411.7,1071.6,105.6,27.1,42.9,84.7,64.3,24.6,151.4,190.7,883.6,990.3,3375.8,105.1,35,49.3,78.2,147,92.5,634.4,350.3,50,339.3,148
"Chemicals & pharmaceutical",244.2,3.7,11.8,0.2,353.8,243.4,94.1,304.9,2202.6,0,728.7,182.1,594.9,157,79.3,91.8,64.8,136.2,20,152.1,258.6,528.4,1126.3,290.7,72.1,47.8,46,79.7,114.4,65.1,546.2,104.8,29.4,664.5,172
