Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,118.5,46.6,1.1,17199.9,165.5,1115.9,29.1,3,263.6,139.7,3.6,3.5,10.5,1.4,1,1.9,2.6,1.1,14.1,30.6,584.3,1186.8,82,2121.6,14.5,14.7,14.7,18,94.5,642.1,298.8,118.5,74.6,180.1
"Energy extraction",175.8,0,730.6,511.1,117.5,5,5.8,77.4,7945.5,593.5,39.2,333.4,1424.4,27.3,1.7,3.9,6.4,16.5,7.1,5.2,5078.6,279.7,182.5,173.7,141.9,8.9,15.6,5.5,7.2,148.2,215.2,59.3,45.2,42.9,177.3
"Mining (non-energy)",25.1,654,0,314.8,10.3,1.1,1.5,3.4,5.2,280.1,3.9,794.2,17977.2,9.3,1.4,1.7,4,1.1,2.4,8.1,37.3,1405.2,73.3,25.6,11.5,4.6,6.8,7,3.6,112.6,91.9,25.1,12.6,5.6,21.7
"Mining support",0.2,3910.9,2894.5,0,1.1,0.2,0.2,0.6,0.3,1,0.4,0.5,0.5,0.7,0.4,0.3,0.4,0.4,0.1,0.3,2.4,7,13.2,7.1,1.7,3.9,7.3,28.5,9.6,3.8,197.3,11.7,3,1.7,9.5
"Food, beverages, tobacco",3690.8,22.4,27.4,4.1,0,52.7,25.7,63.9,44.4,274.5,33.9,25.4,70.7,34.7,10.3,9.7,18.5,15.1,16.1,18,49.9,462.9,1870.3,123.1,7584.3,30.2,15.6,26.2,24.4,65.7,462.5,600,239.8,309.8,744.4
"Textiles & apparel",46.6,21.3,28.2,2.4,58.9,0,34,37.6,14,42.1,62.4,17.7,30.6,28.5,8,10.2,14.5,44.9,17.3,85.2,17.4,321.4,273,45,53.3,18.1,7.5,6.7,5,14.6,110.1,89.3,27.2,37.5,191.3
"Wood",65.8,103.9,87.7,6.2,65.1,9.9,0,142.4,12.5,37.8,38,58.8,25.6,67.8,7.3,12.5,22.6,36,36,351.4,16.7,4715.1,227.5,54.6,56,23.2,4.6,6.2,4.5,152.5,201.5,47.3,34.5,10.1,148
"Paper & printing",75.2,40.8,52.5,4.1,469.1,57.1,74,0,12.1,174.9,115,109.6,26.6,64.8,19.9,26.2,35.1,38.7,11.2,52.7,71.9,471.4,1399.8,249.7,249.9,1514.4,155.1,220.6,282.9,149.3,1586.7,637.8,531.7,119.7,623.8
"Coke & refined petroleum",1051.5,337.6,746,103.8,247,42.8,70.1,85,0,784,99.8,305.3,453.9,157.9,16.4,32.8,58.4,48.8,34.7,45.3,788.1,3009.9,1406.9,4467.1,237.3,49.1,77.9,86.4,114.9,335.3,1024.5,655.1,185.6,111.3,418.6
"Chemicals & pharmaceutical",812.5,159.3,218.7,22.3,246,156.9,116.1,270.7,229,0,1050.9,201.4,282.9,175.3,41.1,66.2,60.1,90.7,53.8,77.3,154.2,1358.7,392.5,148.7,112.8,58.1,15,14.7,12.9,197.1,511.9,124.3,81.3,204,314.1
"Rubber & plastic",178.2,143.7,164.9,21.4,417.6,73.6,63.5,139.7,43.8,315.7,0,116.3,113.6,173.3,61,103.8,131.6,289.1,74.6,106.2,86.8,3027.1,732.9,317.8,144.1,30.6,5.4,5.3,3.5,148.4,395.7,119.6,46.6,57,218.5
"Other mineral (non-metallic)",59.1,28.3,94.7,11.4,116.1,4.6,59.5,19.1,13.4,64,57.8,0,71.7,85.7,26.1,26.5,33.8,49.8,21.7,27.3,50.2,8626.9,184.8,43.9,59.5,5.3,4.4,4.3,2.2,196,130.4,55.6,30.7,17.8,65.4
"Metal (basic)",48.2,62.6,287.4,73.7,78.4,7,28.2,111.4,17.9,110,107.5,142.8,0,3820.3,136.9,754.6,984.7,617.5,335.7,386.7,108.1,8790.3,225.4,50.8,18,4.2,3.1,3.1,2.7,49,103.5,52.2,15.6,11.9,200.8
"Metal (fabricated)",199.3,231.9,250.5,52.9,360.3,35.7,176.1,61.9,57.2,126.9,162.3,149.1,572.5,0,82,162.4,560.9,440.2,210.4,167.2,197.6,8429.9,601.8,229.1,130.7,16.6,17.3,12.9,17,318,535,310.8,75.1,34.4,255
"Computer, electronics",20.2,16.7,26.7,5.2,27,4.5,6.1,16.9,8.6,17.4,16.7,11.2,24,32,0,55.1,47.7,43.8,18.8,14.9,36.8,403.2,162.7,54.8,29.5,34,166.5,103.1,25.6,33.3,217.1,112.7,37.4,39.2,210.5
