Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,10.9,1.2,0.2,8975,76.9,30.2,18.2,12.1,72.5,73.7,9.1,15.4,13.5,117.6,6.9,10.8,3,5.7,26.1,43.1,160.3,222.3,97.9,362.8,9.2,8,9.4,11.6,61.7,112.6,164.9,8.3,154.5,67.1
"Energy extraction",186.4,0,82.8,36.5,99.6,1.1,2.9,42.1,5486.4,831.8,13.1,61.4,30.8,14.8,3.9,5.8,7.8,3.6,3.2,5.8,959.8,13.5,133.4,34.9,96.5,1.7,7.3,1.4,29.6,25.8,43.2,53.9,70.3,55.6,80.8
"Mining (non-energy)",16.2,0,0,0.2,2.9,0.2,0,2.2,0,64.3,0.9,199.4,60.8,1.4,0,0,0,0,1.8,7.3,0.6,400.3,3.7,0,0,0,0,0,0,12.9,1.6,26.2,0.3,0,0
"Mining support",0,78.4,9.9,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",2210.1,7.6,2.2,0.2,0,15.5,3,49.7,11.4,595.7,31.5,41.4,17.6,30,149,6.8,29.1,9.3,9.2,29.8,81.3,200.4,389.8,67.9,2297.2,19.2,17.1,27.7,92.8,80.7,321.7,175.9,56.3,577.4,319.5
"Textiles & apparel",23.4,0.2,0.5,0,11.7,0,2.3,81.3,0.4,17.4,60.5,17.2,1.2,24.4,4.7,1.9,9.8,13.4,18,164.6,1.5,118.1,28.6,11.7,16,2.3,0,0,4.3,3.5,19.9,18.5,2.1,44.3,25.2
"Wood",30.3,1.5,0.9,0.1,39.4,2.4,0,25.5,3.5,31.1,18.4,17.3,7.4,43,13.8,5.8,31.9,11.3,29.1,271.8,20.5,1135.6,49.4,37.1,7.6,4.6,4.3,5.6,3.7,139.1,50.7,25.1,9.5,11.2,31.7
"Paper & printing",31.2,2.7,2.7,0.1,602.2,24.4,14.4,0,9.3,149.5,54.2,37.1,11,93.2,89.8,16.5,95.8,25.7,11.5,90.7,91.9,175.3,750.6,159.9,100,1033.1,108.4,224.1,244.3,152.5,1011.6,353.2,253.4,354,145.9
"Coke & refined petroleum",381.9,12.4,33.1,4.2,69.7,25.7,11.5,35.2,0,2805.4,35.5,61.3,260.4,63.8,22.2,144.8,26.1,19.5,41.1,83,466.8,1603.8,736.9,4404.1,37.7,7.3,10.1,82.3,63.8,311.1,818.7,191.9,105.2,41.5,176.5
"Chemicals & pharmaceutical",496.9,15.6,17.7,1.8,250.5,250.7,49,357.9,379.8,0,1376.9,246.8,261.5,164.5,371.4,93.8,84.6,59.8,131.2,235.8,211.2,1143.5,467.8,458.3,38.7,33.8,16.1,43.9,76.7,220.7,574.2,148.1,75.9,292,203.1
