Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,952.6,1,0.2,0,0,1.5,0.3,0.1,0,0,0,0,0,0,0,0.3,0.2,1.2,4.5,2.2,35.2,1.3,0,0.1,0.1,0.2,1.2,2.9,3.3,3.4,3.6
"Energy extraction",0.2,0,0,0,0.9,0,0,0,0,0.3,0.1,0.5,0.9,0,0,0,0,0,0,0,9.1,0.3,0.3,0.3,0.4,0,0,0,0,0.1,0.2,0.1,0.4,0.6,0.3
"Mining (non-energy)",0.1,0,0,0,0,0,0,0,0,0,0,0.7,38.8,0.4,0,0,0,0,0,0.1,0.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",54.4,0,0,0,0,0.5,0,0.2,0,2.8,0.1,0.3,0.1,0.1,0,0,0,0,0,0.2,0.7,2.9,17.9,3.6,109.2,0.5,0.1,0.2,0.9,0.3,3,8.9,10.4,18.5,12.1
"Textiles & apparel",8.1,0,0,0,2.4,0,0.2,1.1,0,2,2,1.3,0.2,0.5,0,0,0.2,0.1,0.1,7.8,0.6,8.6,7.1,1.6,2.5,0.3,0,0.2,0.7,0.1,1.9,3.4,3.2,6,2.4
"Wood",0.2,0,0,0,0.2,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0,0,0,1.8,0.2,12.2,0.3,0.1,0.1,0.1,0,0,0,1.2,0.2,0.1,0.2,0.1,0.2
"Paper & printing",0.3,0,0,0,2.6,0.1,0,0,0,0.4,0.1,0.4,0.2,0.2,0,0,0.1,0,0,0.2,0.5,1.2,4.7,1.1,0.7,20.2,1.1,1,3.1,0.6,5.9,3.4,9.1,2.4,2.9
"Coke & refined petroleum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chemicals & pharmaceutical",5.2,0,0.1,0,4.4,1.7,0.2,2.1,0,0,5.5,3,6.4,1.1,0,0.1,0.3,0,0.1,1.1,1,7.2,1.5,0.8,0.4,0.7,0,0.1,0.2,1.2,1.9,1,1.9,21.6,1.3
"Rubber & plastic",2,0,0.1,0,18.7,0.6,0.2,1.7,0,1.2,0,2.5,3.1,1.7,0.1,0.3,1.2,0.2,0.2,2.7,1,35.9,7.1,3.4,1.3,0.5,0.6,0.2,0.5,1.3,2.9,1.2,1.5,3.5,0.9
"Other mineral (non-metallic)",1.7,0,0.2,0,8.6,0.3,0.4,0.1,0,1.2,0.9,0,6.7,2.5,0.1,0.2,0.7,0.1,0.1,1.5,1.5,362.4,4.2,1.4,1.8,0.2,0.3,0.1,0.5,6.9,2.6,1.8,3.5,3.5,1.3
"Metal (basic)",0.4,0.1,0.2,0,1.3,0,0,1.4,0,0.1,0.6,3.9,0,47.2,0.2,1.2,9.2,0.4,1,8.8,2.7,138.7,2.7,0.5,0,0.1,0.1,0,0,0.3,0.6,0.2,0.3,0.3,0.2
"Metal (fabricated)",4.1,0.3,0.3,0,16.9,0.4,0.6,0.9,0,0.9,1.5,4.7,28.9,0,0.2,0.5,7.4,0.3,0.8,7.3,3.7,142.8,6.7,3.4,1.6,0.6,0.4,0.5,0.7,3.5,5.9,5,3.4,2.1,1.5
