Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,270.5,58.1,10.4,41726.7,211.4,1875.1,637.1,135.7,798.3,316,44.4,137.1,30.7,10.6,12.3,16.9,21.5,18.8,147.2,355.9,586.6,3330.1,264.2,1826.1,18.5,9.4,8.5,24.3,115.7,820,1102.5,206,328.7,187.5
"Energy extraction",383.1,0,160.6,210.7,253.4,12.6,27.2,110,38783.5,1281.8,107.5,528.8,3166.6,69.2,23.4,26.8,49.6,81.4,51,49.8,12802.1,624.2,879.8,2703.6,73.8,15.4,45.2,17,70.2,215.2,282.1,447.4,94.5,168.5,106.3
"Mining (non-energy)",117.1,233.3,0,41.3,59.9,3.6,10,55.4,665.3,748.7,26.7,2538.5,8712,235.7,21.9,55.4,64.5,47.6,41.2,88.7,354,2850.6,222.1,225.1,8.2,3.3,8.7,3.2,11.3,139.9,78.9,182.3,15.6,35.7,17.3
"Mining support",534.1,8416.8,523.5,0,50.5,0.5,5.3,20.1,102.8,19.9,29.1,32.1,24.8,3.7,3.2,1.8,13.6,3,2.2,7.1,480.6,609.4,25.7,44.5,1.6,0.8,3,1.5,3.5,15.6,34.5,110.6,15,4.6,2.3
"Food, beverages, tobacco",10042.6,101.9,20.5,7.8,0,87.1,39.8,141.9,337.7,798.6,68,85.2,137.6,54.1,32.7,25.1,33.8,41,41.5,51.2,329.8,366.3,3071.5,352.3,4801.8,27.8,26.2,14.6,43.4,120.4,418.5,2098.4,415.4,1247.6,360.6
"Textiles & apparel",115.9,132.6,26.4,10.9,68.4,0,25.5,69.2,41.7,110.1,136.7,52.7,28.7,34.4,19.2,17,23,155.4,77.7,217.1,98.9,216.1,832.1,240,64.9,25.3,13.4,6.7,62.4,21.6,191.7,545.9,53.3,359.3,116.8
"Wood",131.7,188,47,6.4,61.2,5.4,0,171.4,31.4,61.7,42.6,121.6,28.7,73.7,15.8,19.8,30,87.1,74.9,728.2,236.6,2797.7,359.5,142.3,21.1,11.9,7.4,5.6,9.2,418.4,149.9,81,30.2,19.8,53
"Paper & printing",166.2,114.1,55.7,5.6,991.6,32.6,136.4,0,123.1,327.6,182.2,285.8,99.3,93.5,71,63.4,70.6,108.3,45,151.1,332.5,275.9,2347,537.6,131.1,782.3,151.5,106.7,458.6,179.3,1245.2,1178.8,424.5,329,245.9
"Coke & refined petroleum",2839.7,3423.3,1056.8,237.4,913.5,75.2,163.1,279.6,0,3126.6,440.4,1255.3,2810.2,335.4,126,147.9,188.4,250.9,271.2,277.9,7346.2,3231.8,5136.5,24142.6,232,71.4,203.8,96.2,394.3,592.1,1427,2675,346.3,648.3,319.6
"Chemicals & pharmaceutical",1402.9,682.2,187.4,29.9,371.5,144.5,155.3,451.6,1362,0,1970.4,541.9,1037.4,276.8,147.3,169,116.3,252.7,195.8,206.8,494.5,781.5,659,319.2,41.6,40.9,15.4,9.2,35.6,187.1,682,333.2,97.9,1027.7,145.4
"Rubber & plastic",225.3,596.9,151.5,33.6,1120.3,55.1,87.2,233.8,169,476.8,0,325.6,362.6,288.9,306.6,328.9,348.9,1174.3,396.9,374.1,274.8,2582.3,1981.4,1662.4,91.4,25.1,98.8,20.9,56.9,161,423,328.1,59.5,213.2,94.7
