Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,826.9,1,0.1,0,0,1.7,0.2,0,0,0,0,0,0,0,0,0.4,0.3,1.2,5.6,2.4,34.9,1.5,0,0.1,0.1,0.2,1.6,2.8,4.2,4.4,3.6
"Energy extraction",0.1,0,0,0,0.6,0,0,0,0,0.3,0.1,0.3,0.6,0,0,0,0,0,0,0,7.4,0.2,0.3,0.2,0.3,0,0,0,0,0.1,0.2,0.1,0.4,0.6,0.2
"Mining (non-energy)",0.1,0,0,0,0,0,0,0,0,0.1,0,0.6,33.1,0.3,0,0,0,0,0,0.1,0.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",43.5,0,0,0,0,0.5,0,0.2,0,2.7,0.1,0.2,0.1,0.1,0,0,0,0,0,0.2,0.7,2.5,16.8,2.9,86.5,0.5,0,0.2,0.8,0.3,3.3,6.9,10.9,19.6,8.6
"Textiles & apparel",5.9,0,0,0,1.6,0,0.2,0.9,0,1.7,1.5,0.8,0.2,0.3,0,0,0.1,0.1,0.1,7.3,0.6,7.1,7,1.3,1.9,0.3,0,0.2,0.7,0.1,1.8,2.5,3.1,6.1,1.7
"Wood",0.2,0,0,0,0.1,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,1.6,0.1,9.3,0.3,0.1,0.1,0.1,0,0,0,1,0.2,0.1,0.2,0,0.1
"Paper & printing",0.3,0,0,0,2.3,0.1,0,0,0,0.4,0.1,0.3,0.1,0.1,0,0,0.1,0,0,0.3,0.5,1.2,5.4,1,0.6,21.8,0.8,1,2.9,0.6,6,2.8,10,2.8,2.6
"Coke & refined petroleum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chemicals & pharmaceutical",4.6,0,0.1,0,3.5,1.7,0.3,2.3,0,0,5.1,2.3,4.7,0.8,0,0.1,0.2,0,0.1,1.3,1,7.3,1.8,0.8,0.4,0.7,0,0.1,0.2,1.4,2.4,0.8,2.2,20.8,1.3
"Rubber & plastic",1.5,0,0.1,0,12.3,0.5,0.2,1.5,0,1.1,0,1.5,1.8,1,0.1,0.2,0.8,0.1,0.2,2.6,0.9,29.8,7.1,2.6,1,0.5,0.4,0.2,0.4,1.2,2.7,0.8,1.4,3.3,0.7
"Other mineral (non-metallic)",1,0,0.2,0,4.8,0.2,0.3,0.1,0,0.8,0.6,0,3.4,1.2,0.1,0.1,0.4,0,0.1,1.2,1.1,247.9,3.4,0.8,1.1,0.2,0.1,0.1,0.3,5.1,2.1,1.1,2.7,2.8,0.8
"Metal (basic)",0.3,0.2,0.2,0,1.1,0,0.1,1.5,0,0.2,0.6,3.2,0,36.2,0.2,1.1,8.3,0.3,1.4,11.2,3.1,151.9,3.7,0.4,0,0.1,0.1,0,0,0.3,0.6,0.2,0.4,0.3,0.1
"Metal (fabricated)",2.4,0.2,0.2,0,9.1,0.3,0.4,0.7,0,0.6,0.9,2.4,14.1,0,0.1,0.3,4.1,0.2,0.7,6.1,2.7,96.2,5.4,2.1,0.9,0.4,0.2,0.4,0.5,2.6,4.5,2.9,2.7,1.6,0.8
"Computer, electronics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Electrical equip.",0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0.4,0.1,0.1,0,0.3,0,0,0.4,0.6,6.4,0.6,0.2,0.1,0.1,0.3,0.1,0.1,0.3,0.5,0.2,0.3,0.3,0.1
"Machinery & equip.",1.8,0.2,0.3,0,1.7,0.2,0.1,0.4,0,0.2,0.3,1.2,2.7,1,0,0.1,0,0.1,0.4,2.1,1.3,16.7,3.1,1.7,0.1,0.3,0.2,0.2,0.4,0.4,2.3,2.9,1.4,0.9,0.4
"Motor vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.2,0,0,0,0,0,0,0.1,0.1,0,0,0
"Other transport equip",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.1,0,0,0,0,0,0,0.2,0.6,0,0,0
"Other manufacturing",5,0.1,0.2,0,6,0.3,0.2,1.4,0,0.5,0.3,1.8,7.1,0.9,0.1,0.1,0.8,0,0.2,0,3.9,14.5,3.9,15,1.2,1.2,1.4,0.6,1.5,10.3,4.7,3.3,5.7,19.9,1.6
"Utilities",18.2,1,4.1,0,52.7,4.3,1.5,8.3,0,8.1,4.9,25.8,100.7,6.5,0.2,0.3,2.3,0.1,0.4,6,0,33.2,51,21.9,22.9,8.1,6.4,4.3,14.3,36.5,31.6,38.3,107.8,86.3,21.2
"Construction",4.4,0.2,1.2,0,2.1,0.2,0.1,1,0,0.6,0.3,2,3.7,0.9,0,0,0.3,0,0,2.1,10.2,0,14.8,9.2,3.1,1.7,3.4,1.1,6.7,115.7,22.2,25.1,26.5,18.2,5.7
"Wholesale & retail",48.9,0.8,1.8,0.1,178.6,15.3,1.8,11.2,0,12.4,8.1,20,32.6,9.5,0.7,0.9,7.2,1.6,2.2,20.8,39.8,200.3,0,144.4,61.3,47.3,14.5,19.7,16.7,10.7,90.3,32.6,43.1,72.7,27.1
"Transportation, storage",28.8,0.8,0.9,0,35.9,1.6,0.8,4.8,0,3.7,1.8,9.6,15.2,3.3,0.2,0.2,1.8,0.1,0.5,4.8,7.2,30.3,94.6,0,4.2,15.9,6.5,7.1,28.1,2.7,101.1,30.9,33.6,19.8,13.3
"Accomodation and food services",1,0,0,0,2.8,0.2,0.1,0.9,0,0.5,0.2,0.7,1.1,0.5,0,0,0.2,0,0.1,0.7,2.2,9.2,11.3,27.3,0,2.8,0.6,2.7,8.1,2.3,25.7,8.5,21.3,47.1,7.7
"Publishing, broadcasting",0.8,0,0,0,9.2,0.1,0.1,10.1,0,1.1,0.3,0.9,0.4,0.5,0.1,0,0.3,0,0,1,2.4,7.1,24.8,7,3,0,10.8,11.2,13.1,1.5,50.9,11.6,53.5,13.1,18.8
"Telecoms",2.9,0,0.2,0,5.1,0.4,0.1,1.6,0,0.7,0.4,1.3,1.3,0.9,0.1,0.1,0.5,0,0.1,1.4,3.5,12.3,22.6,14.4,3.7,15.9,0,11.1,24.7,3.8,30.1,17.5,18.7,21.8,8.5
"IT and information services",0.4,0.1,0,0,4.1,0.2,0.1,1.3,0,0.9,0.2,0.8,1.4,0.5,0.1,0.1,0.3,0,0,1.1,2.8,7.8,12.6,10.2,1.7,9.4,6.6,0,26,1.6,25,11.4,12.1,13.3,4.5
"Finance & insurance",33.7,1.2,1.8,0,53.3,3.9,1.4,10.5,0,7.4,3.9,12.5,42.9,7.8,0.4,0.5,3.5,0.2,0.8,11.1,30.1,146.9,132.9,78.4,17.5,20.1,12.5,17,0,456.3,117.7,61.8,78.1,86,32
"Realestate",0.7,0,0,0,2.4,0.2,0.1,0.9,0,0.2,0.2,0.4,0.3,0.4,0,0,0.1,0,0,0.7,1.1,8.5,24.9,4.8,5.6,2.3,1.9,1.9,6.1,0,11.4,5,14.3,12.6,3.8
"Other business services",11.1,1.1,0.9,0,48.5,2.6,0.9,9.3,0,11.2,2.8,9.7,15.8,5.5,0.6,0.4,2.9,0.2,0.9,9.5,22.3,209,127.8,134.1,24.8,35.9,17.7,25.4,74.1,28.7,0,48.7,71.7,77,32.7
"Public admin,  defence",0.2,0,0,0,0.4,0,0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0.1,0.5,1.4,1.1,1,0.2,0.4,0.2,0.2,0.6,0.5,2.3,0,2.5,1.7,0.6
"Education",0.2,0,0,0,0.4,0,0,0.2,0,0.2,0,0.1,0.1,0.1,0,0,0,0,0,0.2,0.4,0.9,1.6,1.8,0.1,0.7,0.4,0.8,2.2,0.2,4.3,3.6,0,4.4,1.2
"Healthcare, socialwork",20.8,0.1,0,0,53,0.3,0.7,7.3,0,18.1,2.2,5.3,6,3.8,0.2,0.3,1.7,0.1,0.1,8.9,17.2,46.5,73.8,137.8,11.5,22.8,11.3,19.2,70.1,5.5,130.9,27.1,6.6,0,82.3
"Arts, entertainment",3.1,0.1,0.7,0,4.1,0.4,0.1,0.8,0,0.5,0.3,1.1,2.2,0.5,0,0,0.3,0,0.1,1.1,2.8,11.9,12.9,6.6,5.2,8.5,1.9,3.2,8,1.3,18.5,6.7,14.3,31.5,0
