Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,7.1,18.7,3.4,31612.8,735.9,520.9,230.1,14.2,260,163.2,2.9,15,4.2,1.2,2.4,2.7,3.7,0.3,21.3,28.8,77.1,656.3,27.5,1490.5,15.4,2.7,2.4,7,47.9,167.5,150.2,104.1,71.5,91.4
"Energy extraction",177.2,0,21.6,232.1,252.8,29.1,6,65.7,14980.9,665.3,83,56.2,140,12.2,3.7,7.4,8.1,45,1.5,5.4,2619.5,53.2,173.2,210.7,155.9,16.4,21.2,2.5,14,77.1,89.1,46.4,63.5,88.7,175.7
"Mining (non-energy)",213,88.7,0,50.5,75.5,23.6,5,70,335.7,694.6,18.7,1074.6,3999.5,98.5,5.5,18.1,21.2,6.4,1.2,40.6,99.7,1222.2,80.7,55.4,6.4,0.9,0.6,0.5,1.3,112.8,35.4,64.8,6.7,1.6,25.1
"Mining support",334.1,1908,234,0,50.1,0,2.4,12.8,16.3,7.2,22.5,4.9,2.1,0.3,0,0,4.2,0.1,0,1.7,68.3,124.3,0.2,6.4,0,0,0,0,0.4,0,6.9,20.9,10.8,0.2,0.3
"Food, beverages, tobacco",1652.1,31.7,23.3,5.3,0,212.9,21.3,81,22.4,156.8,47.1,35.6,65,23.4,13.1,13.8,18.5,30,2,13.5,42.7,102.8,781.4,75.8,1658.1,49.8,26.8,14.7,36.9,51.7,132,129.3,81.1,113.8,251.4
"Textiles & apparel",246.2,43.2,20.6,7.5,437.6,0,25.8,71.3,15.4,140,160.8,19.3,41.1,21.7,17.8,17.2,20.6,126.1,4.8,99.9,36.9,79,329.1,82.6,86.3,43.3,22,7.2,28.3,52.5,103.1,113.9,48.1,141.2,164.6
"Wood",196.6,40.2,56.8,8.1,140.6,76,0,250.1,13.2,71.3,75.7,50.7,15.4,53,16.3,21.5,25.7,104.6,7.6,509,73,1396,261.3,67.1,61.5,54.7,11.6,8.6,11.6,577.2,147.5,40.4,56.3,13.8,162.6
"Paper & printing",153.7,22,26.8,3.9,1172.7,228.1,54.6,0,20.4,258.5,161,62.9,26.6,33.8,40.8,35.9,31.7,63.9,1.9,42.6,81.4,62.4,722.2,123.1,183.5,1099.1,84.2,79,227.3,65.3,555.2,232.5,324.4,161.7,210
"Coke & refined petroleum",3163.1,674.3,588.9,139.8,939,498.4,108.3,257.8,0,1903.5,692.9,282.1,780.8,139.5,64.3,86.9,85.9,166.3,14.3,74.2,1002.6,816.3,1730.2,5633.7,307.9,169.2,153.6,70.3,278.5,286.4,776.9,673.9,342.9,345.3,527.6
"Chemicals & pharmaceutical",1708.7,151.3,120.1,22.7,642.5,790.8,109.6,362.5,370.9,0,1938,135.2,288.5,120,98.9,112.7,69.6,220.4,11.9,78.7,106.4,287.3,338.7,148.3,74.3,106.6,27.6,11.8,28.4,146.9,250.8,86.1,97.8,382.4,265.5
"Rubber & plastic",468.3,153.6,124.4,30.8,1758.2,874.5,107.7,282.6,83.6,641.3,0,105.7,173.4,166.6,219.4,246.5,209.7,942.5,27.2,160.5,97.8,898.4,988.7,521.4,198,92,99.7,22.4,50.2,150.3,310,117.3,85.6,175.8,206.5
"Other mineral (non-metallic)",201,72.9,136.5,21.3,638.8,57.9,61.3,21.5,15.2,169.6,134.6,0,156.6,90.3,118.1,70.9,53.9,200.3,7,34.5,57.7,3655.7,253.5,81.9,102.4,17.3,20.3,5.6,16.3,282.4,108.1,71.6,73.4,67.8,83.4
"Metal (basic)",208.3,572.8,112.7,164.9,365.4,75.3,46.3,75.2,72.3,110.5,267,167.9,0,3707.4,251.3,763.8,1469.4,2182.5,139.3,417.8,247.4,3481,257.3,155.7,34.9,32.2,32,9.3,15.5,107,108.5,84.5,42.6,34.9,95.1
"Metal (fabricated)",356.4,392.3,114.2,49.5,931.6,178.3,96.3,81,73.5,155.3,220.5,83.8,680.3,0,161,244.2,552.1,868.3,40.5,141.1,161.6,1447.3,419.3,205.7,100,110.4,62.3,30.7,46,208.7,245.8,208.4,105.4,61.4,146.9
"Computer, electronics",19.3,10.8,4.5,1.8,34.3,10,3.5,7,4.2,9.2,9,3.5,10.3,7.2,0,37.6,18.5,60.5,1.5,6,13.1,35.2,55.6,21.8,9,18.1,74.5,18,11.4,12.1,34.7,26,13.9,30.5,30.4
