Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.3,28.2,1.9,4591.7,46.3,168.3,106.6,1.3,103,31.8,6.4,7.4,1.7,1.3,3.7,0.4,1.1,1.9,26.8,21.8,42.1,126.9,9.2,217.6,2.9,3.6,2.1,3.7,11.5,40.2,77.1,58.5,28.6,12.5
"Energy extraction",47.1,0,12.6,47.1,34.6,2.7,0.2,4.2,1113.5,189.9,8.2,26.2,27.6,1.4,0.9,2.7,0.4,4.2,1.1,1.8,450.2,4.6,25.6,21,20.9,1.1,7.4,0.4,3.2,10.7,12.8,15,18.4,17.5,10
"Mining (non-energy)",1.7,9.2,0,15.1,18.7,1.1,3.6,0.1,0,337.1,0.2,365.2,731.5,278.5,0.7,330,3.1,0.4,2.1,2.4,2.6,688.6,26.7,10.7,3.1,0.4,1.4,0.6,1.2,20.7,10,310.1,3.4,0.9,2.5
"Mining support",166.9,229,289.5,0,12.4,0,0.2,1.3,2.3,3.6,4.2,3.2,0.2,0.1,0,0,0.3,0,0,0.7,18.5,45.3,0.1,2.9,0,0,0,0,0.1,0,3.6,14,5.4,0.2,0
"Food, beverages, tobacco",675.7,0.4,3.8,0.4,0,13,1,2.7,0.8,49.6,3.1,3.1,1.3,1.3,1.6,2.6,0.4,1.6,0.8,1.9,2.2,10.3,70.3,10.4,703.6,4.7,8.5,4.4,10,3.8,24.9,82.4,36.4,49.6,45.6
"Textiles & apparel",11.4,1.5,4.2,0.9,9,0,0.8,1.9,0.4,22.3,14.3,0.9,0.4,0.7,0.2,1.7,1.1,1.6,2.6,31.4,0.5,2.9,41.2,6.9,9.3,3.6,3.3,1.6,5.9,1,14.1,46.6,11.1,24.9,7.3
"Wood",1.1,1.4,0.2,0.6,6.1,3.2,0,6.3,0,6.5,2.5,3.1,0.3,6.5,0.1,2.3,0.3,1.7,2.4,39.8,0.2,139.4,13.1,2.2,2.9,1.7,1.5,0.9,0.8,20.6,8.2,0.1,5.3,1.1,2.7
"Paper & printing",17,0.6,7.8,0.3,115.8,17.4,0.3,0,0.2,36.2,6,12.4,0.5,1.2,8.3,5.9,1.3,1.1,0.5,3.7,3.9,1.2,48.2,7.7,14.8,27,9.8,9.6,24.8,4.5,35.1,26.3,34.9,16.1,5.3
"Coke & refined petroleum",343.1,20.8,147.5,12.3,47.8,11.6,0.4,7,0,163.4,5.3,125.2,16.5,8.4,6.5,3,1.8,13.6,2.3,9.5,62.4,107.9,117.3,344.9,17.6,5,27,9.8,29.1,19.1,65.4,319,39.1,24.2,10.6
"Chemicals & pharmaceutical",99.2,2.2,14,0.9,46.2,17.8,1.2,11.5,5.6,0,38.8,11.5,4.1,3.6,8.5,9.7,0.9,4.5,1.7,4.6,3.7,16.3,49.4,6.7,7.2,5.2,9.6,4.2,4.6,3.4,19.9,20,10.6,123.8,3.9
