Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.1,0.1,5,5586.1,15.6,322.8,195.5,0.3,165,3.4,5.8,3.6,5.5,3.4,3,5.2,1,6.2,9.4,8.7,57,70.3,55.3,282.6,28.9,2.4,17.6,7.6,3.6,44.7,49.7,30.9,59,11.4
"Energy extraction",110,0,30.9,768.2,114.2,5,12.4,20.9,695.6,319.5,6.3,47.9,169.5,26.6,6.3,13.8,451.5,3.5,169.8,85.8,803.7,302.9,262.4,1301.2,53.7,28.8,19.8,28.9,17.9,76.1,332.8,85.6,26,69.4,73.1
"Mining (non-energy)",13.1,10,0,56.2,11.3,0.2,2,5.4,0.1,77.6,1.2,275,312.9,2.5,0.7,0.7,16,0.3,14.3,9.7,14.1,647.9,31.2,11.3,2.7,2.4,1.1,2,2.4,25.1,19.1,19.2,2.4,2.8,4.1
"Mining support",2438.1,5994.1,555.7,0,130.5,0,14.5,24.8,8.1,33.7,27.8,33.2,39.7,2,0,0,51.6,0.1,0,8.5,250.5,1720.1,1.5,147.4,0.2,0,0,0,0.8,0,193.9,118.6,35.8,1.9,0.8
"Food, beverages, tobacco",1160.5,17.1,3.3,22,0,4.3,22,24.4,1.7,639.6,8.5,33.1,21.5,30,17.1,13.1,115.2,3.5,41.6,50.4,28,115.9,329.3,210.5,1809,28.8,17.8,22.5,27.3,32.6,185.9,257.5,104.7,238.5,310.3
"Textiles & apparel",4.1,2.7,0.4,3.1,8.8,0,2.1,1.5,0.1,15.5,1.7,2.1,2.5,4.7,1.7,1.5,7.7,0.8,7.4,7.8,3.6,19.2,23,20,2.3,2.6,1.4,2.1,0.9,2.6,14.3,4.9,1.9,4.4,3.6
"Wood",10.6,9,0.5,14.3,20.6,0.3,0,30.7,0.5,36.7,1.7,8.7,7,13.3,4.1,3.6,42.8,3,87.1,43.2,26.8,2017.9,95.9,38.1,8.5,7,3.9,4.2,3.9,428.1,24.1,5.1,7.1,6.1,37.3
"Paper & printing",15,2,1.4,2.8,73.4,2.2,3.6,0,0.2,69,1.6,5.1,3.2,2.3,1.1,0.9,6,0.2,3.4,5.2,6.3,26.3,155.9,24.6,11.3,42.6,1.5,5.6,4,7.9,57,14,5.8,5.1,10.6
"Coke & refined petroleum",14.9,5.6,2.8,10.5,4.9,0.4,1.2,0.9,0,11.1,0.6,4.6,8.3,1.6,0.4,0.8,2,0.2,1.5,2.8,9.8,27.4,19.1,149.6,1.8,0.9,0.9,1.3,1.7,3.6,13.1,10,2.8,3.2,2.9
"Chemicals & pharmaceutical",67.5,37.3,10.3,51,135.2,13.5,19.5,21.4,4.3,0,53.8,25.2,81.7,38.4,11.1,18.8,268.5,4.6,96.4,59.7,16.2,205.9,339.8,220.7,33.3,28.7,11.8,24.8,16.2,72.5,176.3,93.9,35.6,913.9,38
"Rubber & plastic",29.8,13.1,4,21.9,105.2,4.6,5,7.5,0.8,97,0,5,20.3,13.3,2.5,10.8,27,1.3,56.3,39.2,52.9,215.4,105.1,118.9,10.3,10.8,2.6,6.1,3.2,30.2,47.9,10.7,12,10.5,12
"Other mineral (non-metallic)",21.4,21.4,17.7,43.5,78.8,0.7,85,12.7,0.8,204.5,13.1,0,46.5,58.8,15.1,12.2,102.5,7.7,72.7,51.2,13.1,1400.2,100.8,575.1,15.7,9.8,8.4,7.4,5.8,159.7,36.3,33.7,27.8,12.4,11.9
"Metal (basic)",3.5,10.9,3.4,27.5,16.7,0.6,7.3,12.2,0.3,34.6,5.3,32.7,0,325,39.2,185,285.2,19.7,147.1,80.8,19,429.6,25,43.6,1.7,1.2,2.7,1.1,1.5,12.5,9.2,4.3,2.8,2.8,2.5
"Metal (fabricated)",50,80.9,12,83,117.1,4.9,49.1,25,2.7,87.7,12.6,65.5,167.3,0,140.6,37.8,475.4,26.9,303.3,266.6,50.9,543.3,174.8,812.3,15.5,28.2,21.3,22.7,17.2,28.7,150.3,58.2,17.3,32.2,53.1
