Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.8,0,2113.7,21.3,1006.3,284.1,0.5,33.9,25.3,5.5,13.6,2.6,0.5,1,2.3,1.5,0.3,8.2,5.1,54.6,36,12.6,235.3,1.7,1,3.1,4,14,33.6,13,5.2,23.8,11.6
"Energy extraction",1.2,0,0.3,0.1,5.8,0.8,1.5,2.2,213.9,15.4,0.9,3,26.5,1.6,1,1,3.8,1.5,0.4,1.3,123.8,5.3,11.7,22.8,4.3,0.8,1,0.2,0.4,3.5,5.6,1.3,0.5,3.2,2.2
"Mining (non-energy)",3.9,0.2,0,0.1,4.2,0.4,2.1,37.3,3.7,43.3,2.6,163.8,243.5,6.7,0.6,2.3,3.1,1,0.1,2.3,10.6,224.5,9.4,10.1,0.9,0.3,0.5,0.2,0.7,15,5.4,18.8,1.5,1.2,0.9
"Mining support",0.6,0.9,0.5,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0.8,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
"Food, beverages, tobacco",323.9,0.6,1.1,0,0,20.6,16.7,27.1,6.7,64.6,11.3,10.4,14.1,14.5,9.4,8.7,21.6,12.6,2.9,14.8,31.7,48.9,213.7,37,1799.3,11.6,7.1,5.4,15.7,21.9,86.1,108.1,38.1,143.5,134
"Textiles & apparel",6.2,0.3,0.5,0,14.6,0,13.3,11.8,2.5,16.3,21.6,13,6.5,10.9,7.8,5.9,14.3,65.8,4.7,100.9,8.2,41.1,63.2,10.6,14.8,3,2.1,0.9,8.1,2.6,16.2,8.5,6.2,16.9,8.2
"Wood",21.4,3.3,4.9,0,32.5,5.1,0,62.7,1.5,19.4,22.6,33.1,10.2,60.4,12.1,19.7,35.4,22.3,4.7,370.4,88.6,1241.5,59.6,13.7,20.5,2.3,2.1,2.3,2.8,152.6,38.2,34.1,10.9,9.8,21.1
"Paper & printing",9.3,2.6,5.1,0,274.1,30.5,136.9,0,2,69.3,56,58.6,18.7,44.6,31.1,23.3,61.1,44.5,6.6,35.6,88.9,92,518.8,96.9,92.7,615,74,77,201.2,66.3,668.9,234.5,132.9,112.9,140
"Coke & refined petroleum",69.2,6.2,19.2,0.2,42.6,10,27.4,26.1,0,137.9,27.4,44.3,112.6,28.2,10.9,12.1,25.3,14.9,6.7,19.6,100.6,213.7,156.4,527.4,29.1,7.6,11.5,11.1,8.1,40.3,85.8,78.6,42.3,39.2,41.7
"Chemicals & pharmaceutical",60.3,2.6,5.4,0.1,77.2,43.8,61.9,85.6,36.1,0,193.7,61.3,90.4,62.8,39.7,44.1,71.4,58.2,9.1,46.1,53.3,144.2,206.5,40.4,28,14.1,11.9,5.7,8.4,25,87.4,25.6,10.3,85.3,25.3
"Rubber & plastic",16.7,2.6,8.7,0.1,183.7,28.5,29.1,50,9.1,63.1,0,43.4,50.9,134.4,76.9,81.5,216.1,233.3,79.2,91,39.8,385.1,285.2,95.9,38.4,10.2,18,7.1,31.6,31.4,90,28.1,8.4,39.1,18.4
"Other mineral (non-metallic)",34.4,2.7,16.8,0.1,119.6,7.1,54.3,16.5,3.2,44.7,69.6,0,108.8,75,64.6,90.5,76.1,90.8,8.9,32.7,34.1,2521.5,83,29.3,34.4,3.1,3.7,3.1,3.3,94.2,52.2,66.7,8.4,27.7,8
"Metal (basic)",6.4,3.6,2.9,0.2,27,3.6,11.1,38,3.5,27.2,23.7,36.9,0,1130,102.8,497,805.4,374.5,68.7,216.2,100,661,69.2,14.5,5.1,2.1,5.8,1.7,2.6,9.9,18.8,7.2,3.2,9.5,6.7
"Metal (fabricated)",44.1,12.1,10.1,0.3,201.7,17.2,76.6,21.7,5.7,47,76.6,26.1,339.6,0,101.9,311.5,749.1,414.8,57.4,233,69.7,1096.9,280.5,50.7,39.3,10.6,12.3,5.1,24.6,87.5,142.7,71.6,30.4,45.4,33.5
"Computer, electronics",6.7,0.7,1.1,0,20,4.8,8.5,13.3,2.5,9.1,11.4,9.9,15.4,30.6,0,122.1,116.6,93.6,66.5,45.1,51.9,134.6,126.2,49.7,19.6,18.1,113.1,119.7,34.5,16.9,114.7,72.3,14.3,73.2,21.8
"Electrical equip.",13.3,2.7,4.5,0,19.3,5.6,9.2,6,2.8,4,12.9,7.2,62.4,40.9,190.6,0,296.8,300.3,34.4,95.7,175,469.9,153.5,23,20.6,7.7,55,20.7,13.3,23.1,60.8,107,16.6,21,31.2
"Machinery & equip.",71.9,31,12.5,0,40,13,27.2,27.1,21,17,25.9,32.7,77.6,62,49.7,63.7,0,229.3,33.4,54.5,55.8,311.6,165.8,43.6,14.5,4.3,6.5,7.1,6.1,27.2,47,44.6,10.1,8.7,12.4
"Motor vehicles",4.2,1.1,0.8,0,8.1,1.4,2.1,3.2,0.8,2.5,6.4,5,5.9,17.2,10.1,11.2,61.7,0,52.7,24.6,12.8,29.8,208.9,42.1,3.7,1,2,5.3,3.1,4.2,30.5,21.6,2,10.7,3.7
"Other transport equip",1.8,0.2,0.1,0,2.5,0.5,1.2,1.1,0.4,1,0.7,0.8,1.7,2.3,2,1.3,29.2,5.5,0,1.8,1.7,6.3,40.5,150.3,1.2,0.6,0.6,0.4,0.5,2.9,20,131.1,0.6,1.7,2.9
"Other manufacturing",23.5,3.4,3.6,0.1,43.8,28.5,37.2,31.2,5.9,21,17,24.4,121.8,63.5,31.3,33.4,82.3,151.7,7.5,0,80.6,124.9,99,83.4,29.7,8.3,22.7,9.7,17,79.6,108.9,34.7,11.5,210.6,28.1
"Utilities",166.8,27.9,95.1,0.8,404.2,69.9,220.9,614.7,12,372,149.6,375.6,1618.2,208.6,104.1,85.5,157.3,142,33.7,106,0,366.3,726.5,869.5,477.6,78.8,155.1,44.4,134.3,1262.2,613.6,622.3,379.8,632,319.6
"Construction",156.2,20.2,48.8,0.4,76.9,42.6,230.5,129.8,80,63.1,74.5,205,114.2,228.9,40.9,71.4,191.5,116.1,9.2,131.2,431.7,0,716.8,1347.4,142,38.2,159.1,74.8,276.6,3086.2,882.2,682,328.9,252,200.3
"Wholesale & retail",696.9,35.4,60.9,0.9,2044.9,561.8,647.3,680.1,283.9,883.1,492.1,448.8,780.8,724.5,586.6,490,1182,1413.6,137.9,684.1,1132.1,2094.6,0,1388.7,1059.4,388.9,345.3,282.5,226.2,357.2,1573.5,511.8,195.2,656.1,359.8
"Transportation, storage",58.9,5.3,74.6,0.6,318.2,67.7,232.1,282.1,65.2,158.5,111.7,308.3,256.2,187.4,84,103.5,242.7,138.3,33.9,113.5,261,535.7,1586.8,0,134.1,137,174.1,60.4,410.6,182,888.8,328.7,77.5,177.4,134.9
"Accomodation and food services",43.6,2.7,4.1,0.2,115.8,12.6,32.4,36.3,3.7,29.1,19.8,29.9,39.8,51.8,16.9,19.5,63.5,42.7,15.3,37.9,134.9,184.9,523.6,472.1,0,57,32.4,94,227.5,312.3,1269.8,289.5,156.5,579.2,200.5
"Publishing, broadcasting",2.2,0.4,0.3,0,39.5,1.5,6,54.4,3,9.5,4.6,7.1,2.4,10.1,10.9,5.9,16.2,11.3,1.5,9.5,25.9,25.9,196.8,46,21.8,0,56.1,67,77.4,24.4,487.9,72.9,74.4,35.9,73.5
"Telecoms",16.6,1.6,4.6,0.1,36.6,10.3,19.1,27.5,5.9,18.2,13.7,22,21.2,38.1,35.1,18.7,58,35,7.8,28,90.4,97.5,431.2,248.4,66.6,139.6,0,147.3,374.1,119.9,546.1,248,58,127.7,104.7
"IT and information services",2.8,1.6,0.8,0,36.6,5.2,5.5,22.4,3.9,24.1,6.8,11.5,24.4,16.9,36.2,32.1,51.7,4.1,6.6,23.5,42.6,16.6,258.2,77.7,37.9,80,163.5,0,179,89.7,466.5,23.2,10,89.6,54.7
