Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,1.6,0.4,5946.1,23.2,676,354.2,0.1,10.9,8,0.1,0,0,0,0.1,0,0.3,0.6,12,0.2,12.4,29.1,0.5,254.4,0.7,0.1,0.2,0.3,0,14,15.3,7.9,8.2,16.9
"Energy extraction",13.1,0,21.7,3.5,3.2,0.3,0.3,2.3,241.7,12.9,0.4,2.6,11,0.3,0,0.1,0.2,0.3,0.2,0.6,131.4,12.4,4.1,16.8,0.4,0.5,0.5,0.3,0.6,0.5,6.8,1.6,0.6,0.5,1.2
"Mining (non-energy)",31.3,0.1,0,5.2,32.4,1.8,2.8,69.9,1,223.8,13,396.2,1399.8,320.4,12.6,67.9,128,36.9,14.8,101.1,11.2,729.1,7.9,1.2,0.3,0.7,0.4,0.2,0.4,0.4,6.3,1.7,0.4,5.8,3.2
"Mining support",1054.9,109.3,1703.3,0,71,0,7.1,44.6,31,12.8,22.9,12.4,2.3,0.5,0,0,6.1,0.1,0,2.9,235.9,484.3,0.5,29,0.1,0,0,0,0.5,0,38.3,29.2,11.9,0.4,0.2
"Food, beverages, tobacco",994.9,0.2,27.3,0.6,0,8.8,4.1,28.1,4,72.2,8.9,12.4,4.3,3.1,0.7,0.6,2.4,1.9,1.3,6.6,7.5,45.6,137.5,36.7,847.2,15.5,9.5,4.3,5.7,4.1,44.9,65.3,32.1,56.7,54.9
"Textiles & apparel",31.5,0.1,10.2,0.5,25,0,1.8,24.6,1,17.3,18.1,4.3,1.6,3.3,0.6,0.8,2.5,8.8,2.5,34.1,2.7,38,65.4,12.5,10.7,7.9,4.9,2.2,3.2,2,18.8,19.5,8,15.7,9
"Wood",29.1,0,7.6,0.5,19.9,1.8,0,65.1,0.7,9.3,6.2,10,1.2,7,0.4,0.7,3.1,3.6,3,66.3,25.1,393.2,28.1,5.3,1.3,3.7,1.8,0.9,1.6,0.9,9.7,5.3,1.3,2.7,6.7
"Paper & printing",30.7,0.4,68,0.7,121,6.5,142,0,6.4,30.1,14.7,16.8,6.4,7.7,1.2,1.3,5,3.8,1.8,32.9,86.7,165.2,142.7,39.4,18.5,288.2,21.4,10.7,46.2,14.2,95.3,46,50.8,19.8,27.3
"Coke & refined petroleum",363.2,4.6,496.2,9.1,107.5,10.3,19.5,43.8,0,202.6,16.3,56.2,45.6,13,1.2,2,8.1,4.4,2.6,23.3,293.7,254.8,247.9,1561,26.8,11.9,4.1,7.6,33.5,16.6,99.4,75.8,29.1,29.8,23.2
"Chemicals & pharmaceutical",370.9,2.6,222.5,3.4,128.7,56.9,45.4,169.1,114.5,0,304,67.1,51.2,46.8,4.2,6.9,18.6,14.1,7.7,33.3,19.6,200.9,109.6,58.8,11.7,21.1,6.1,3.7,5.7,7.6,84.8,31.1,21.2,249.3,26.2
"Rubber & plastic",37.1,0.1,101.9,1.8,191.5,12,14.4,51.9,7,44.4,0,18.3,8.1,17,4.5,6.7,21.1,29,5.4,31.9,10.8,237.3,136.9,101.7,14.6,9.2,3.6,2.9,6.3,4.8,42.5,13,6.9,13.4,8.7
"Other mineral (non-metallic)",32.2,0.1,128.2,2.2,10.9,1.3,22.1,10.9,3.2,30.4,22.2,0,12.4,18.5,4.3,3.6,10,11.2,3.6,16,3.5,1721.4,20.7,17.7,13.5,2.4,0.7,0.5,0.9,1.5,8.8,13.2,10.3,9.9,6.7
"Metal (basic)",30.8,1.5,70.3,7.5,21.7,4.8,7.1,18.2,9.9,49.3,31.5,24.1,0,343.2,5.2,17.2,117.8,51.9,25.6,71.6,34.1,739.3,18,12.1,1.8,3.5,3.6,1.1,1.3,1.7,14.2,5.4,2.1,7.1,2.8
"Metal (fabricated)",59.7,0.5,149.5,4.4,169.6,8.2,31.8,27.6,1.2,28.3,26.2,23.6,51.5,0,6.4,9.6,84.8,38.3,16.7,99,47.6,595.1,100.9,41.2,12.8,10.5,11.5,3.1,8.2,13.3,62,34.8,10.6,10.6,9.8
"Computer, electronics",5.4,0.1,15.3,0.5,10.3,0.9,1.7,5.3,0.3,3.4,2.3,3.7,2.5,2.6,0,2.9,7,3.9,1.4,16.8,10,32.1,28.9,9.9,3,8.2,41,8.2,6.3,2.3,23.8,12.9,5.3,12.3,5.6
"Electrical equip.",0.5,0,1,0,1,0.1,0.1,0.2,0.1,0.3,0.2,0.4,0.2,0.3,0.2,0,0.6,0.4,0.1,0.9,1.3,6.2,2.4,1,0.2,0.3,0.7,0.1,0.1,0.1,0.8,0.3,0.2,0.3,0.2
"Machinery & equip.",58.9,3,194.1,5.9,51.6,5.3,10.9,31.9,7,15.7,11,15.3,21.5,16.1,7.2,4,0,17.8,9.7,68.4,53.4,131.5,67.2,37.4,6.4,10,22,5.1,7.1,11.5,44.2,36.7,7.7,12.2,7.2
"Motor vehicles",0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0,0.4,2.2,0,0,0,0,0,0.2,0,0,0,0,0.7,2.2,0,0,0.4
"Other transport equip",5.9,0.1,1.1,0,0.3,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0.2,0,0.1,2.1,0.1,0,0.4,0.1,3.2,7.1,90.4,0.1,0.1,0.1,0,0.1,0.2,9.6,45.2,0.1,0.2,0.6
"Other manufacturing",87.8,3.5,244.8,7.3,143.7,16.7,25.8,72.9,0.3,38.6,18.8,34,65.9,1.5,4.2,5.6,35.3,12.9,8.6,0,173.6,158.5,94.1,37.8,20.3,24.7,64.4,7.4,22.4,53.2,85.2,55.9,15.7,45.5,15
"Utilities",331.1,8.6,1839.3,13.8,446.5,53.1,79.6,411.8,269.8,282.8,94.8,171.7,196.6,64.6,6.5,7.3,37.7,22.5,8.6,60.6,0,171.7,528.3,368.9,180.4,66.4,99.9,20.8,98.6,177.7,224.5,286.7,271.5,189.2,117.1
"Construction",53,1.1,443.7,2.9,14.5,2.4,6.7,14.9,10.3,13.5,5.5,10.5,5,7.9,0.7,0.9,4.3,2.1,0.7,23.1,129.8,0,126.4,114.2,18.3,12,42.3,4.7,40.2,728.6,167.4,154,53.7,32.6,24.5
"Wholesale & retail",758.9,5.1,688.7,18.2,2049.3,261.7,156.4,251.8,100.3,351.7,133.7,114.6,138.2,86.1,36.9,18,97.3,73.1,45.9,286.2,254.7,681,0,1354.6,292.1,585.6,386.5,147.5,107.2,88.9,740.5,211.4,112.9,285.9,174.8
"Transportation, storage",215.4,7,575.1,12.3,551.1,56.4,76.9,180,94.6,136.1,55.1,94.4,79.2,46.4,8.7,7.2,35.5,27.1,9.1,62.7,138.3,345.1,860.1,0,60.5,101.6,59.7,26.4,121.8,23.6,265.3,155.4,84.4,65.5,59.4
"Accomodation and food services",32.9,0.1,20.5,2.8,41.1,1,6.8,13.6,0.6,12,0.8,6.4,0.4,7,0.6,0.7,4.6,2.5,2.3,8.2,41.3,62.8,165.1,190.5,0,19,16.9,17.2,65.3,43.6,158.5,86,71.1,130.9,50.9
"Publishing, broadcasting",23.5,0.5,29.7,0.8,144,3.4,6.2,74.6,11.2,27.3,9.3,8.2,1.5,6.8,2.3,1.3,6,3.8,1.3,12.2,33.5,50.7,292.7,96.7,26.4,0,114.9,50.9,106,17.7,301.7,87.5,128.9,31.2,74.4
"Telecoms",36.2,0.4,55.6,1.5,43.7,5.9,6.4,16.2,7.2,14.1,6.7,7.4,3.4,7.3,1.6,1.1,6.4,3.1,1.6,12.9,37.2,54.6,188.6,125,22.4,196.3,0,41,133.2,21.3,184.1,99.9,37.8,36.7,41.7
"IT and information services",5.3,0.6,30,0.7,44,3.8,4.9,19.3,8.1,18.6,5.6,6.6,5.5,5.8,2.4,1.5,6.2,3.7,1,18.3,47.6,48.6,143.5,103.4,14.8,85,110.2,0,178.1,20.2,185.8,93.6,33.1,31.4,30.6
"Finance & insurance",210.7,4.5,264.6,4.3,166.7,18.5,27.5,69.9,38.6,58.7,26.1,28.7,42.1,27.8,3.9,4,19.9,12.2,7.6,37.6,154.7,248,491.2,333.1,58.3,62.7,75.5,30.5,0,1061.4,295.2,162.7,67.8,64.9,60.3
"Realestate",47.7,1.5,23.6,0.9,90.2,12.8,12.8,34.7,12.4,20.9,17.2,12.6,4.5,17.5,2.2,2.1,9.1,9,2.7,32.6,65.1,189,1118.6,264.9,200.1,87.6,126.5,39,184.9,0,364.3,164.7,153.6,118.8,97.9
"Other business services",498.5,22,834.4,28.8,896.2,78.4,102.5,233.6,109.3,287.8,91.3,110.1,73.7,104,26.6,17.8,82.8,51.1,30.1,202.9,516.9,2331.9,2082.2,1392.5,230,535.6,489.9,217.6,708.8,313.8,0,660,314.4,301.4,282
"Public admin,  defence",19.9,0.2,22.7,0.6,24.3,2.7,3.5,14.4,3.4,7,3,3.4,8.3,3.2,0.6,0.5,1.9,1.4,0.5,4.4,16.2,27.7,76.7,77.3,6.3,16.3,15.3,9.1,20.6,8.3,57.3,0,8.9,19.4,12
"Education",2.9,0.1,6.6,0.1,3.3,0.7,0.5,1.5,0.6,1.8,0.7,0.6,0.4,0.5,0.3,0.3,0.6,0.8,0.1,1.5,2.4,9.6,9.4,5.4,0.9,3.6,2.2,1.9,4.1,1.2,18.5,20.2,0,2.2,4.7
"Healthcare, socialwork",14.8,0,5.6,0,12,1.4,0.5,3.4,0.1,1.3,0.6,0.9,5.9,0.4,0.2,0.3,0.3,0.9,0.2,4.1,0.5,3.9,10.9,4.2,2.3,23.2,0.8,0.6,30,0.9,14.4,0.9,0.6,0,38
"Arts, entertainment",38.4,1.3,163.1,3.6,50.1,6.3,6.5,17.9,6.4,14.7,5.6,6.6,6,4.5,1.5,1.6,4.1,5.5,4.8,22.1,26.1,65.2,118.2,101.1,36.2,87.5,24.7,13,34,9.4,119.4,39.5,30.9,119.9,0
