Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.1,0,4184,57.6,47.4,21,1.4,144,1.2,1.3,6.6,0.2,0,0.1,0.3,0.2,0,16,6.6,2.8,439.5,7.2,206.9,0.3,0.2,0.7,0.8,3.8,55.9,13.8,1.6,30.6,13.4
"Energy extraction",0,0,0,0,0.9,0,0,0.1,263.4,12.5,0,0.5,20.5,0.5,0,0,0,0,0,0,13.2,0,0.5,0.1,0.3,0,0,0,0,0.2,0.4,0.2,0,0.6,0.3
"Mining (non-energy)",0.4,0,0,0,2.1,0.5,0.3,1,0.6,13.6,0.5,17.7,21.4,0.5,0.3,0.4,0.4,0.8,0.1,2.8,0.5,25,5.8,2,0.4,0.3,0.3,0.1,0.1,0.8,2,1.1,0.1,0.6,0.2
"Mining support",0.4,0.3,0.2,0,0.2,0,0,0.1,0.4,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0.6,1.6,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0
"Food, beverages, tobacco",910,0.3,0.8,0,0,35.5,11.1,32.3,63,369.7,17.5,17.8,32.2,18.1,9,7,15.4,17.3,2.8,13.4,36.4,89,580.4,92.5,2163.8,22,15.9,10.5,25,19.7,230.9,220.5,92.6,380.3,224.6
"Textiles & apparel",8.5,0.4,0.4,0,38.7,0,9.2,35.7,13.1,114.6,30.2,12.9,14.8,9.5,5.3,2.9,6.5,50.8,5.4,126.1,14.4,74.2,220.9,31.1,24.6,9.6,4.7,3,3.6,4.3,61.5,18.7,6.5,77.6,101.2
"Wood",1.7,0.7,0.5,0,28.9,8.6,0,12.1,4.3,46.2,13.9,20.4,9.9,20.8,4.3,2.1,19.2,7.6,2.5,92.5,7.8,519.8,111.4,83.8,11.6,1.9,1.9,1.3,1.5,76.6,64.7,8.9,4.3,5,41.1
"Paper & printing",6.9,0.4,1.4,0,218.7,39,32.3,0,45.4,185.7,39.4,35.3,35.2,28.9,14.5,8.8,20.4,25.2,4.1,27.7,96.5,52.1,724.8,154.6,55.1,562,77.5,78.3,263.8,53.5,987.1,244.8,203.7,159.9,163
"Coke & refined petroleum",365,8.4,10.6,1,232.6,88.8,37.2,103.5,0,1999.7,168.8,118.1,564.5,84.3,29.6,22.1,45.4,61.2,16.9,69.9,438.8,534.2,1081.5,2695.5,79.5,45.2,59.3,76.1,75.4,100,777.8,361.7,153.7,265,123.1
"Chemicals & pharmaceutical",512.7,6.2,13,0.5,322.6,475.8,115.4,354.3,1625.4,0,1054.2,282.2,651.4,261.7,77.9,81.9,109.7,252.9,25.6,129.1,200.1,539.6,619.3,191,71.2,57.2,18.8,18.3,12.2,75.2,364.1,106.1,73.3,695,143.7
"Rubber & plastic",12.3,1.1,1.5,0.1,130.2,37.7,20.6,53,43.8,252.3,0,32.4,64.2,71.5,26.4,29.7,48.1,140.8,12.6,57.5,37.1,210.5,211.8,168.1,20,9.5,3.6,2.9,5.9,14.2,71.2,18.4,7,55.9,46.6
"Other mineral (non-metallic)",3,1,13.2,0.2,90.5,13,28.9,7,8.6,116.2,29.7,0,123,19.9,32.2,55.9,21.6,98.2,5.5,20.1,40.6,2341,155.2,35.8,23.8,3.2,2.9,2.1,2.6,49.6,53.9,17.7,15.4,48.5,5.9
"Metal (basic)",10.8,2.1,1.6,0.3,51.5,12.8,7.1,74.6,46.8,206.1,39.8,52.4,0,1794.2,107,369.6,627.3,611.8,74,224.1,110.2,992.1,143.1,39.2,4,3,11.7,8.2,10.9,9.7,43.9,14.2,4.1,24.5,14.8
