Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0,2.1,6058.3,163.2,290.7,30.2,0,107.4,0,0,6.6,0,0,0,0,0,1.4,24,5.4,24.2,364.9,1.2,126.8,0,0,0,0,0,119.3,0,0,0,0
"Energy extraction",0,0,0,54.4,17.6,0,0,0.9,1337.5,123.4,0,3.2,67.7,0,0,0,0,0,4.4,3.1,2332.8,0,0.4,3.9,5.1,0.8,2.4,0,0,8.7,18.1,0,10.8,26.3,38.4
"Mining (non-energy)",0,2.4,0,2.6,1.2,0,0,1.4,0,28.7,0.6,126.9,50.3,2.4,0,0.6,1.2,0.3,1.1,0.1,2.4,202.9,3.1,3,0,0,0,0,0,7.2,1.7,0,0,0.1,1.2
"Mining support",40.2,227.5,18.2,0,2.5,0,0.7,1,1.2,1,2.9,2.1,0.3,0.1,0,0,1.3,0,0,0.7,40.8,75.2,0,2.4,0,0,0,0,0,0,2.8,1.6,1.7,0,0.1
"Food, beverages, tobacco",1941.2,0.3,0.4,0.6,0,47.3,5.5,10.4,2.7,91.3,8.1,5.8,1.5,3.3,1.1,1.8,1.8,3.4,7.3,9,29.2,43.7,359.8,44.3,729.1,6.9,2.3,3.4,12.5,10.7,124.1,86.9,104.8,273.7,585.5
"Textiles & apparel",23,19.2,0.2,7.5,8.8,0,16.9,6.5,1.6,12.7,22,10.9,5.3,8,5.2,6.6,9.7,52,50.5,93.7,46.2,70.3,172.9,67.4,7.9,12.9,5.7,2.5,1.6,4.3,103.1,49.8,31.7,287.7,122.7
"Wood",28.4,1.8,2.1,1.7,9.4,1.2,0,21,0.9,9.7,10.8,24.3,2.1,18.1,4.2,6.4,8.5,26.9,25.1,259.7,51.3,971.7,40.3,15,1.8,2.8,1.1,1.4,0.8,150.8,28.2,3,9.4,2.8,26
"Paper & printing",23.3,3.4,3.2,0.8,109.4,18.7,21.1,0,2.7,36.4,29.2,37,5.1,14.7,13.4,13.2,13.2,20.8,4.3,33,55.1,50.4,234,69,7.9,283.1,29.2,26.4,47.3,17.4,260.7,43.6,129.5,74.4,139.1
"Coke & refined petroleum",111.9,27.1,10.9,8.8,14.3,5.2,7.4,4.7,0,63.3,7.2,36.5,47.8,9.1,2.9,5,6.2,8,4.9,14.6,218.2,149.9,80.3,818.5,2.6,2.1,5.1,3.5,6.6,7.6,48.9,16.4,16.1,22.8,24
"Chemicals & pharmaceutical",310.1,25.2,8,5.3,36.6,68.5,42,50.4,40.3,0,373.1,76.2,75.4,44.6,28.5,37.8,21.1,50.6,29.9,52.1,67.4,157.6,40,25.4,2,7.4,0,0,1.9,41.3,22.7,6.5,19.7,113.1,9.6
"Rubber & plastic",43.7,21.6,6.5,6.3,133.5,33.8,23.6,28.6,4.3,56.7,0,47.2,27.1,51,63.1,79.3,74.3,259.2,49,101,45.4,613.9,162.2,259.5,5.6,4.7,13,3.8,4,34.1,69.7,9.2,12.9,47.1,29.7
"Other mineral (non-metallic)",26.4,10,12,4.6,58,3.8,20.6,1.4,1.1,18.4,19.2,0,36.6,31.3,32.9,22,18.3,50.6,17.6,25.7,33.2,2567.6,41.4,19.4,3,0,2.4,0,1.4,74.2,11.9,5.9,12.7,19.9,3.7
"Metal (basic)",3.6,22.9,1,11.9,4.5,0.4,2.3,7,0.8,5.1,11.7,26.4,0,532.1,39.6,162.3,218,220,110.9,126.8,54.6,820.2,9.4,10.9,0,0.2,1.2,0.1,0.1,2.7,4,0.7,1,1.7,2.3
"Metal (fabricated)",53.1,63.8,7.3,11.2,98.6,12.1,41.3,8.5,7,24.6,39.1,44.7,136.1,0,51.8,82.4,231.4,262.1,113,182.7,101.6,1214.8,74,50,3.3,2,4.4,0,2.4,47.7,66.7,19.3,15.2,13.3,14.8
"Computer, electronics",1.1,1.5,0,1,0,0,0.7,1.1,0,0.8,1.6,1.5,1,3.4,0,20.7,12.9,18.8,6.7,19.2,11.1,26.5,18.3,9.9,0,2.7,36.1,12.6,2.7,1.1,25,6.9,7.2,32.4,12.4
"Electrical equip.",2,2.3,0,1.1,1.8,0,0.9,0,0,1.9,2,2.8,6.8,7.5,35.9,0,28.3,44.5,15.7,26.2,53.6,147.7,14.3,17.9,0,0,10,1.9,0.8,2.2,5.8,2,3.5,5.1,6.6
"Machinery & equip.",6.5,5.2,1,2,1,0,1,0.7,0,1,1.2,2.2,3.2,4,2,2.2,0,13,6.7,10.4,6.8,23.7,4,4.2,0,0,0,0,0,0,3.2,1.8,1,0,0
"Motor vehicles",15.6,3.9,1.9,1.9,2,1,2.9,1,1,3,5.9,6.7,1.3,8.6,3.9,13.5,30.8,0,12.6,29,19.4,35.5,107.5,302.4,0,0,4,2,1.3,3,38.6,8.8,2.9,4.9,5
"Other transport equip",2.8,2.3,0,0,0.2,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.5,1.3,6.8,0.9,0,0.8,0.2,11.3,5.1,55.6,0,0.1,0.1,0.1,0,0.3,15.8,41.5,0.3,0.4,1.2
"Other manufacturing",66.6,32.2,3.3,7.1,24.4,16.4,13.6,13.3,4.7,14.1,11.1,25.9,72.8,24.6,21.9,20,35.7,51.3,31.2,0,134.9,205.9,67.8,150.9,3.7,6.1,21.7,3.2,11,59.5,80.8,24.4,52.1,279.2,49.8
"Utilities",485.1,367.8,75.7,51.5,292.1,136.1,137.8,178.7,88.1,371.8,208.3,503.6,794.7,202.3,86.7,84,133.7,198.4,79.6,169.8,0,404.4,853.7,944.2,77.1,47.3,133.9,46.6,93.4,612.8,500.4,250.9,652.7,743.8,539.3
"Construction",108.2,59.2,15.5,15.4,13.1,9.7,15.4,11.9,9,23.9,15.8,40.6,22.8,33.2,13.6,13.7,20.4,24.6,9.4,78.4,509.4,0,278.8,416.9,10.3,11.3,74.9,13.7,48.9,2313.9,352.9,187.2,169.9,172.2,172.2
"Wholesale & retail",911.8,123,15.3,30.5,1692.5,409.6,124.3,90.8,383.2,249.1,178.9,197.3,196.7,135.4,116.1,102.4,99.2,277.6,141.7,190.1,1050.8,1220.3,0,389,2404.1,41.7,33.7,16,19.5,95.5,215.4,74.7,111.3,371.3,254.7
"Transportation, storage",453.8,193.2,52.6,37.3,612.2,154.9,116.3,75.4,198.6,169.9,114.4,272,205.6,117.9,68.9,67.2,87,228.3,57.4,139.4,691,1003,978.2,0,70.5,39.9,60.4,25.7,59.4,60.3,298.1,87.8,141.4,215.5,211.5
"Accomodation and food services",30.5,12.6,2.3,8.9,23.1,9.1,9.6,9.4,1.5,14,11.6,15.8,15.5,19.2,7.3,7.7,14.8,18.4,18,25.7,107.2,137.9,213.2,267.6,0,20,14,38.1,59.5,68.2,484.3,66.4,144.7,415.7,203.6
"Publishing, broadcasting",4.5,1.6,0.2,0.1,18.8,2,2.2,16.4,0.4,7,3,4.2,1.3,4,5.2,2.7,4,5.6,3.3,7.1,24.3,25.1,111,40.2,2.7,0,76.9,31,20.7,8,442.5,19.9,74.9,27.9,192.2
"Telecoms",26.6,7,2.8,3.6,15,10.6,6.1,6.7,2.8,9.8,8.6,12.4,8.2,14.7,12.9,7.2,13.8,16,8.1,19.5,77.2,78.1,189.9,183.8,5.9,45.8,0,60.2,81.7,24,254.2,59.5,54.3,93.4,115.9
"IT and information services",0.4,0,0,0.4,5.2,0,0,1.9,1.2,5.1,0,3.5,3.4,4,7.1,0,4.2,6.7,1.6,8.1,29.3,24.1,51.2,40.3,1.3,14,32.6,0,36.6,8.1,98.3,18.6,17.1,28.6,33.6
"Finance & insurance",174.9,87.5,7.1,11.9,68.5,29.6,27.6,23.4,14.6,46.6,33,49.1,121.2,51,32.4,27.7,43.2,62.7,53,64,268.6,366.6,382.7,429.8,15.3,25.6,57.1,38.4,0,201,404.7,61,65,152.8,156.2
"Realestate",22.1,19.4,1.4,1,21,16.8,7.7,11.2,2.8,9.2,13.3,12.6,7.2,19.7,10.2,8.5,11.4,28.5,9.1,33,73.4,173.8,683.5,206.4,31.3,22.6,60.9,33.6,63.2,0,298.1,54.1,133.1,173.7,172.5
"Other business services",88.8,173.9,16,30.7,213.5,44.3,39.3,44.8,22.6,112.5,59.8,86.8,66.9,86.4,103.5,62.9,77.8,138.2,72.7,132.4,444.5,1301.8,1121.5,663.6,35.2,111.7,193.1,132.9,234.5,335.1,0,164.9,202.4,320.9,449.5
"Public admin,  defence",0,0,0,0.2,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
"Education",0,0,0,0.1,0.7,0,0.3,0.2,0.2,0.7,0.5,0.6,0.3,0.7,0.8,0.5,0.6,1.1,0.2,1.1,3.4,2.7,3,4.6,0.1,0.9,1.7,2,2.6,0.7,16.4,0,0,8.8,6.9
"Healthcare, socialwork",93.1,8,0.6,0.1,95.5,3.2,21.2,21.7,6.3,88.4,30.7,32.9,11.3,40.9,22,24.3,31.2,52.2,8.2,85.1,208.9,198.2,413.5,545.3,11.8,40.9,77.2,71.3,182.1,45.7,676.5,68.4,10.3,0,621.6
"Arts, entertainment",9,60.1,6.8,5.4,17.7,12.9,2.2,1.9,0.9,2.2,2.2,4.3,28.7,2.9,4.2,2.4,2.8,7.1,9.6,9.5,13.9,12.7,29.6,147.2,23.6,8.5,13.9,10.3,10.4,5.9,48.4,37.6,107.9,411.9,0
