Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,7.1,0,1.3,0.9,0,0.5,0.1,0,0,0,0.1,0,0,0,0.1,0.6,0.1,0.6,0.2,0,1.3,0,0,0,0,0,0.1,0.1,0,0,0
"Energy extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining (non-energy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",12.6,0,0,0,0,0.2,0,4.7,0.2,203.6,0,0,0.2,0.1,1.8,0,0.2,0,0.1,4.1,0.2,14,7.6,8,795.1,1.4,0.3,0.3,1.7,4.7,1.5,92.5,0.1,22.4,7.6
"Textiles & apparel",0,0,0,0,0.1,0,0,0.1,0,0.4,0.1,0,0,0,6.2,0,0.2,0.3,0,6.1,0.1,0.9,3.5,0.3,0.1,0.2,0.1,0,0.1,0,0.2,1.9,0,0.3,0.3
"Wood",0,0,0,0,0,0,0,0,0,0.4,0.1,0.1,0,0.1,0.8,0,0.2,0,0.2,2.6,0,5.1,0.3,0.1,0,0,0,0,0,0.2,0.1,0.1,0,0,0
"Paper & printing",0,0,0,0,8.9,0.1,0.1,0,7.3,41.2,3.7,2.2,0.6,4.5,93.2,2.7,10.3,1.1,2,6,6.1,16.9,95.8,19.1,8.6,414.1,15.2,13.4,64.5,13.4,71.1,76.4,28,4.3,24.2
"Coke & refined petroleum",2.8,0,0,0,24.1,0,2.5,12.5,0,868.4,11.5,34.7,26.1,23.3,166.7,12.1,43,3.6,10.6,22.3,133.8,265.2,145.5,970,22,7.5,7.7,6.9,35.3,30.2,63.6,104,12.2,7.1,19.8
"Chemicals & pharmaceutical",1.2,0,0,0,76.5,2.9,2.5,25.5,77.8,0,107.7,13.1,15.2,20.8,294.4,16.7,27.2,4.1,14.3,39.2,10.4,53.6,36.7,21.3,3.7,9.1,1.3,1.5,3.2,4.4,41.3,355.2,2.9,967,21.9
"Rubber & plastic",0.1,0,0,0,16.2,1.4,0.6,6.5,4,55,0,3.5,1.4,10.4,273.8,14.8,41.9,8.9,9,19.4,2.8,85,33.1,10.7,4.1,3.6,2.1,1.2,2.7,2.5,8.7,5.5,0.9,1.1,2.4
"Other mineral (non-metallic)",0,0,0,0,0.1,0,0.8,0,0.1,23,0,0,2.3,10,230,6.6,15.9,2.8,5.7,6.7,2.5,563.8,11.2,0.3,3.2,0.3,0.5,0.3,0.1,0.1,4,4.8,1.2,0.1,0.9
"Metal (basic)",0,0,0,0,0.6,0,0,0.7,0.6,3.4,0.4,0.5,0,13.8,31.9,4.3,16.6,1.1,2.8,3.4,3,15.4,2.7,1.2,0.3,0.4,0.3,0.7,1,1.3,1.5,2.4,0.2,0.2,0.4
