Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3028.9,927,48.2,391437.4,36559.3,33722.3,6914.1,595.1,25870.2,12078.4,902.9,1566.3,1480.1,952.5,538.3,2310.9,331.7,120.1,14575.6,1880.9,25103.3,11334.5,1451.7,18830.8,89.4,14.7,2.4,122.6,414.2,5434.3,16,4217.6,1263.7,1520.3
"Energy extraction",1811.3,0,1018.9,1060.5,904.2,697,217,1056.8,101496.8,17540.3,809.9,9649.5,105955.2,352.7,144.9,237.3,1884.5,576.2,132.1,299.1,110918.2,1050.5,745.1,1290.8,346.1,10,39,8.2,131.9,323.7,571.5,495.4,345.1,372.5,402.4
"Mining (non-energy)",564.9,650.9,0,88.8,101.1,106.6,44.3,294.2,3935.7,10064.1,132.6,22623.6,133598.6,2382.5,225.6,758.5,1048.9,72.9,104.1,949,1564.6,17479.8,194.1,234.7,20.5,0.4,1,1.4,5.8,215.4,126.8,195.7,8.1,3.3,30.5
"Mining support",2699.5,6582.4,2305.3,0,118.9,0,30.1,87.4,132.4,156.5,231.4,169.7,66.2,5.6,0,0.3,228,2.2,0.9,52.3,997.4,2946.1,1.3,74.1,0.2,0,0,0,1.2,0,62.4,106.9,22.1,0.7,0.5
"Food, beverages, tobacco",116304.6,137.7,85.1,16.6,0,11158.9,185.5,2130.2,945.9,27045.7,1138.7,660.5,362.6,282.8,344.5,353.6,792.4,222.6,405.5,575.7,1000.6,1488,20693.2,2492.9,91239.2,140.2,69.5,182.4,903.7,723.4,5723.6,5061.2,8460.2,6894.1,5720
"Textiles & apparel",4985.3,2251,1749,245,1379.9,0,1809.9,2846.9,549.7,13332.8,11120.9,3504.7,3058,2702.4,4424.4,3825.4,5893.3,11799.5,5046.9,19600.5,1980.5,11849.2,8513.1,4486.5,2328,479.3,294.1,242.4,1433.3,541,9180.4,7024.6,982.5,8488.6,2860.3
"Wood",1170.1,1537.5,745.6,30.1,383.5,802.4,0,1958.6,204.4,1754.6,2470.3,6191,1058.4,3286.7,4578.3,3916,5705.1,1380,1181,22529.9,1360,27995.4,978.8,452,192,48.5,35.7,6151.8,52.1,1860.3,1361.9,7381.1,2415,126,321.5
"Paper & printing",2194.8,971.7,1046.5,32,9868.6,6279.4,2236.8,0,768.4,15600.3,5824.4,7561.2,1544.6,2205.1,6004.6,4481.9,5864.3,3351.1,744.2,4382.4,1986.5,4934.3,12971.1,3697.1,2007.8,7118,1874.5,1965.6,6382,2097.8,19239.7,7433.4,4286.5,2791.5,3919.9
"Coke & refined petroleum",26012.6,9644.9,12397.6,898.4,3663.5,4840.1,1877.5,2153.5,0,59401.8,3433.7,17840.2,32990.7,3266,3177.1,4021.6,6554.5,3100.8,2057.5,2778.2,32769,35565.3,12327.2,98656.8,1529.4,190.6,803.3,645.3,2230.3,3006.7,8962.4,6816.7,1307.5,2089.7,1570.9
"Chemicals & pharmaceutical",40168.8,8210.6,6778.7,361.6,7340.7,50927.6,7207.8,13575.6,17113.2,0,113011.4,24493.2,36760.9,11158,20735.7,21038.2,16703.7,13415.6,6208,11962.4,6590.2,28964.4,5050.5,2929.6,1363.7,378.1,128.5,229.8,431.6,2054.1,8935.9,2560.5,1242.1,16721.1,2397.5
"Rubber & plastic",3770,4607.1,3123.4,227.5,10523.4,11044.5,3025.8,4109.8,1762.5,21467.6,0,10594.1,5249.6,7887.4,34526.4,29669.1,31931.9,31325.3,6512.9,14634.1,1756.1,34508.3,8813.3,8708.9,1148.5,135.3,711.1,100.8,480.5,1097,4363.1,471.7,60,1622.1,748.5
"Other mineral (non-metallic)",1425.2,762.3,2151.4,111.7,2630.4,1335,681.2,290.1,1864.3,5435,2734.2,0,11906.9,4271.2,9890.6,11400.9,6817.1,6833.5,1394.1,2506.2,1117.8,279930.1,1628.5,830.9,426.3,20.7,98.1,123.5,114.4,1194.6,1211.6,1600.4,495.8,498.3,270
"Metal (basic)",1085,2099.4,3152,559.9,1327.8,1655.4,924.8,2201.5,860.6,7936.7,5556.5,12034,0,129061.4,50076,170380.5,177041.2,67828.2,20768.3,33514.8,5071,212423.1,2216.4,851.5,121.5,20.4,210.9,34,91.6,351.1,624.6,225.9,108.8,462.8,228.3
"Metal (fabricated)",2825.4,4441,2374.2,292.5,4646.7,2667.9,3405.1,891.3,438,5810.5,4704.4,11243.4,18358.9,0,12844.8,18625.2,37575.3,10963.6,8832.4,6256.3,3172,64763.4,3099.1,2224.9,466.6,50.3,180.7,70.3,228.3,1311.4,3228.2,945.4,435.4,436.3,392.7
"Computer, electronics",476.5,624.9,507.6,72.7,324.4,793.1,405.4,578.2,717,1908.2,1617.6,1169.3,1852.8,2820.3,0,26263.2,37110.5,8671.3,2413.2,2257.6,1884.1,7876.3,2794.6,1434.9,317.8,290.1,5466.1,13392.2,1098,339.9,5616.2,2023.2,1840.7,2902.5,941.1
"Electrical equip.",787.1,1465.8,894.4,84,494.2,874.9,351,354.3,501.6,2568.9,1473.8,1819.6,6172.7,5079.4,42455.8,0,44672.5,9021.1,4732.8,3018.2,8732.2,58867,2822.1,2233.9,305.2,92,1628.7,1778.5,291,905.4,2533.3,1371.6,79.4,598.7,586.7
"Machinery & equip.",4010.7,6507.9,4520.9,576.5,1265.7,3165,1625.4,1302.9,1799.8,4231.3,3090.9,9170.7,16211.9,14288.9,19893.8,17168.5,0,19171,7348.2,3043.4,3501.2,18463.8,2715.1,2321.5,202.2,65.1,462.2,575.7,276,561.2,2102.2,340.1,268.3,520.4,331.5
"Motor vehicles",636.8,351.9,353.9,53,81.2,238.4,185.6,92.4,93,469.9,581.5,642.5,268.7,653.9,874.2,2304.7,6647.8,0,1372.1,529.8,355.1,1707.1,7796.3,6095.4,67.2,22.3,92.7,53.3,127.2,198.3,1207.7,775.9,57.4,94.5,134.4
"Other transport equip",223.2,240.8,15.8,1,10.8,8.4,6.6,9.9,8.2,19.1,7.8,17,38.9,29.8,138.1,111.2,1536.6,96,0,10.3,7.3,280.3,439.5,3654.5,3.8,1.3,2.8,4.5,3.3,32.9,342.3,3149.8,5.9,11.6,27.3
"Other manufacturing",1652.9,876.4,609.7,83.7,820.5,3834.3,1305.8,713.5,339.7,2589.1,1353.2,2109.2,5990.9,2143.7,4431.9,3249.3,6137.3,4038.8,1634.6,0,2238.1,12334.4,1806.1,2459.5,407.5,112.4,388.7,336.3,644.8,1602.5,3087.7,1969.3,997.5,5553.8,853.5
"Utilities",12606.7,20140,19782.3,663,8969.7,17039.3,4988.8,10857.1,10820.8,47786.2,10795.3,38163.6,77924.9,25104,12364.3,11692.3,26662.4,9117.4,3843.5,5595.2,0,37726.2,12574.5,13911.6,5815.7,570,2655.4,200,3559.7,17071.2,13075,7510.4,2535.3,8346.9,4559.9
"Construction",419.3,321.5,756.2,25.6,53.7,130.7,18.9,78.2,36,382.7,29.4,76.2,246.7,67.7,128.8,53.2,119.5,51.2,51.8,71,1166.9,0,571.4,810.9,106,16.9,191.5,3.6,247.5,3013.7,1010.7,535.3,101,254.4,191
"Wholesale & retail",31249,7005.8,6654.4,520.8,62882.6,44991.6,6892,17913.3,16923.7,46796.9,18084.4,18650.7,41204.4,14065,34566.8,25257.9,33851.8,19407.6,9023.5,13076.2,24358.9,53487.9,0,38301.6,16520.1,2788,4546.2,4777.9,4482.6,3936.4,23197.6,7348.4,2834.6,5661,5177
"Transportation, storage",12098.3,8842.2,6940.4,408.2,21330.1,35482.7,3468.7,4844.4,3665.1,21994.3,10208.4,10296.6,12800.1,7795.5,28507.3,11762.5,21885.2,15299.1,4479.6,7048.7,5881,30472.4,34470.1,0,10044.9,708.7,2070.3,2338.1,4463.6,1519.2,18837.5,19630.1,5048.4,3306,2781
"Accomodation and food services",2012.3,1417.9,732.9,269.5,1610,2293.9,735.6,1017.6,323.7,4549.6,1736.2,2378.4,3427.7,2140.2,2510.7,1963.5,4874.9,2179.1,1945.2,1489.2,4401.1,9982.1,9081.8,11516.8,0,556.5,661.7,2192.8,5209.9,7112.1,39937.6,8407.7,3569.3,10690.9,3863.6
"Publishing, broadcasting",33.4,12.4,11.9,0.4,128.2,39.2,16.6,154.7,31.9,207.9,44.1,64.5,23.2,44.7,178.2,67.5,133.1,67.5,33.4,52.5,101.6,173.7,456.3,160.8,47.2,0,300.1,176.6,204.6,83.6,1277.3,255,194.9,79.8,363.6
