Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.1,24.9,2.5,4453.5,35.8,149,96.7,1.6,96.3,22.7,7.6,6.2,1.1,0.8,2.9,0.3,0.8,1.7,26.6,32.5,44.3,135.4,10.1,279.8,2.7,2.6,2.2,3.7,12.2,40.3,90.3,65.3,32.3,14.2
"Energy extraction",42.1,0,7.4,42.9,24.9,1.3,0.1,2.6,1046.9,120.8,4.1,22.3,15.5,0.6,0.4,1.4,0.2,1.9,0.7,1.2,504,3.3,19.7,17.3,19.3,0.8,4.4,0.3,2.4,8.3,9.2,12.6,14.6,14.4,7.9
"Mining (non-energy)",1.9,10.1,0,16.6,16.4,0.9,2.6,0.1,0,266.4,0.1,353.7,581.8,146.3,0.4,233.8,2.1,0.5,1.6,2.2,2.7,572.7,25,11.2,3.9,0.3,0.9,0.5,1.1,18.8,8.9,322.9,3.3,0.9,2.5
"Mining support",203.5,253,218,0,10.5,0,0.1,1,2.6,2.8,2.5,3.3,0.2,0,0,0,0.2,0,0,0.5,23,39.2,0.1,2.6,0,0,0,0,0.1,0,3,14.2,5.2,0.2,0
"Food, beverages, tobacco",342.1,0.5,3.1,0.4,0,7,0.8,1.8,0.6,26.4,1.8,3.2,1.4,1,1.2,2.5,0.3,1.2,0.7,1.7,2.2,10.3,58.5,10.5,640.8,3.6,6.2,4,8.9,2.9,18.5,59.2,22,32.8,39.9
"Textiles & apparel",15.1,0.9,3.9,0.5,8.1,0,0.9,2,0.1,25.7,11,0.9,0.3,0.4,0.1,1.2,0.7,0.7,1.6,31.4,0.4,2.4,34.6,4.5,9.2,1.2,1,1.2,3.6,0.6,7.6,45.4,9.2,13.1,5.2
"Wood",1.1,1.5,0.1,0.6,5.9,1.8,0,3.8,0,5.5,1.6,2.9,0.2,3.7,0.1,1.7,0.2,1.1,1.9,35.7,0.2,122.5,12.6,2.3,3.4,1.6,1.1,0.9,0.8,19.8,7.5,0.1,5.4,1.2,2.7
"Paper & printing",17.1,0.6,7.4,0.4,102.5,8.3,0.2,0,0.2,29.3,3.5,11.6,0.3,0.6,4.1,3.4,0.8,1.1,0.3,2.9,3.6,0.9,41.3,6.6,15.3,22.6,6.5,8.2,21.4,3.9,28.4,28.3,31.3,14.7,4.7
"Coke & refined petroleum",199.5,12.6,80.6,7.5,23.1,3.2,0.2,2.4,0,70.2,1.8,61.3,6.4,2.6,1.9,1.2,0.6,4.9,1,4.4,46.3,51.1,60.5,207.1,10.9,2.4,10.7,5,15.1,9.8,32.5,188.1,20.9,13.3,5.7
"Chemicals & pharmaceutical",113,2.5,10.9,1.1,47,13.6,1.1,9.5,6.7,0,25,12.9,3.6,2.4,5.2,7.6,0.6,3.1,1.5,4.3,4.5,17.2,46.9,6.9,8,4.7,7.1,3.9,4.5,3.3,18.8,23.8,11.3,152.1,4
"Rubber & plastic",2.5,2,41.7,1.1,38.3,22.9,0.1,1.3,1.5,17.6,0,1.5,1.1,0.9,0.2,10.8,3.8,8.3,1.9,5.4,1.6,12.9,26.1,8.8,5.2,1.2,5.5,1.3,2.3,2.6,8.9,14.7,4.7,7.7,1.8
"Other mineral (non-metallic)",3.7,7.5,23.7,6.5,110.9,4.4,0.9,2.7,0.1,50.7,5.9,0,12,28.1,32.6,6.6,0.5,41.4,5.2,6.7,3.1,2198.2,57,11.2,20.3,2.4,8.7,2.7,5.9,33.8,24.5,29.4,26.3,16.8,6.2
"Metal (basic)",14.9,30.5,15.2,30.1,7.6,0.6,0.4,2.4,1.9,5.4,10.1,46.3,0,198.9,35,145.7,31.4,93.2,51,72,28.5,498.3,33.9,6.8,0.5,0.7,1.7,0.4,0.5,1.8,8.3,7,4.1,1.4,1.6
"Metal (fabricated)",1.7,4.6,2.3,2.9,13.7,1.6,0.6,0.6,0.2,4.2,1.3,10.5,13.9,0,5.5,10.6,3.2,8.3,5.1,9,3.6,74.3,9.6,2.5,1.7,0.4,1.3,0.7,0.8,2.4,4.7,1.7,2.5,1.2,0.8
"Computer, electronics",3.4,0.6,3.7,0.4,7.8,1.5,0.1,0.3,0.2,3,1.4,1.1,0.4,0.5,0,8.2,0.7,2.4,0.7,2.2,1.5,5.5,15.6,3.2,2,2.2,36.1,9.1,4.1,0.8,9.3,13.9,5.1,8.4,2.1
"Electrical equip.",1.4,0.7,0.7,0.3,3.6,0.6,0.1,0.1,0,1.9,0.1,3.3,0.6,0.9,10.4,0,0.4,10,1.1,2.2,4.7,27,8.3,2.1,1.1,0.6,8.6,1.6,0.9,1.5,3.7,0.7,2.1,1.4,1
"Machinery & equip.",1.9,0.3,0.7,0.2,1.6,0.3,0,0.1,0.1,0.5,0.1,0.3,0.2,0.2,0.2,0.3,0,0.3,0.2,0.3,0.3,1.1,2.7,0.5,0.2,0.1,0.5,0.2,0.2,0.1,0.7,0.3,0.2,0.2,0.1
"Motor vehicles",2.4,0.1,0.4,0.1,3.4,0.7,0.1,0.1,0.1,0.9,0.1,0.5,0.3,0.3,0.2,0.4,0.1,0,0.1,0.3,0.3,1.5,7.2,1.2,0.5,0.3,1,0.5,0.4,0.2,1.3,0.9,0.3,0.4,0.2
"Other transport equip",1.2,0.1,0,0,0.4,0.1,0,0,0,0.1,0,0.1,0,0.1,0.1,0.1,0,0,0,0.1,0,0.6,0.6,5,0.1,0,0.1,0,0,0,1.1,10.1,0,0,0
"Other manufacturing",12.9,2,2.9,0.9,6.6,8.6,1.8,0.7,0.5,4.2,0.7,2,1.3,0.7,1,1.4,0.3,0.7,1,0,4.2,9.6,10.9,8.2,3.2,1.5,6.6,1.7,4.4,8.6,9.7,5.4,14.1,28.5,2.9
"Utilities",201.3,42.6,74.3,10.9,112.8,22.6,2.4,15.5,19.4,116.7,18.1,79.8,25.7,7.5,13.7,14.8,2.1,8.6,3.6,10.8,0,20.3,130,57.8,83,14,68.1,15.4,47.8,109.6,72,223.6,209.9,101.7,31.8
"Construction",9.1,1.1,1.8,0.4,7.4,1.4,0.2,0.4,0.4,3.4,0.5,2.1,0.8,0.4,0.6,0.9,0.1,0.6,0.2,0.7,7.9,0,13.6,3.5,2.6,0.9,4.7,1.2,2.7,12.6,5.3,7.2,6.5,3.6,1.3
"Wholesale & retail",603.8,19.8,102.7,12.6,796.6,160.5,21.1,28.6,12,207.1,31.8,113.7,65.3,43.8,47.2,89.2,8.9,46.5,18,53.8,71.6,359.2,0,208.2,134.2,71.4,220.2,107.7,78.3,40.6,241.6,201.9,67.7,96,45.2
"Transportation, storage",89.6,28.1,89.1,5,87.8,14.3,2.7,8,20.8,62.2,7.8,48.7,27.1,11.6,10.1,20.9,2,7.9,3.9,9.5,21,70.4,294.8,0,17.5,19.8,74.9,16.6,91.5,10.9,88.5,158.1,51.9,25.6,14.4
"Accomodation and food services",29.5,3.4,7.9,4.9,27,4.5,0.5,1.4,0.9,15.5,2.6,6.6,1.5,2,3,3.6,0.6,2.1,2.1,4.2,14.7,19.6,100.4,76.5,0,13.8,19.3,32.3,71.5,45.5,170.2,156.3,116.1,142.1,28.9
"Publishing, broadcasting",1.7,0.1,0.3,0,3.3,0.5,0.1,0.4,0.1,1.3,0.1,0.4,0.2,0.1,0.3,0.3,0,0.2,0.1,0.2,0.5,1.1,8,1.4,1.1,0,13.8,2.7,2.7,0.8,13.6,4.9,5.5,1.2,3.3
"Telecoms",3.8,0.2,1.1,0.2,3.4,0.8,0.1,0.2,0.2,1.8,0.3,0.8,0.2,0.2,0.6,0.6,0.1,0.3,0.1,0.4,1.4,1.7,14.2,11,2.1,3.9,0,4.6,15.1,1.9,10.3,17.4,5.1,3.7,1.9
"IT and information services",0.6,0.4,0.5,0.1,1.7,0.3,0,0.1,0.2,1.7,0.2,0.4,0.1,0.1,0.9,0.5,0.1,0.2,0.1,0.4,1.3,1,7.1,3.6,1.1,2.4,13,0,15.4,1.7,11.2,13.6,4.3,2.9,1.5
"Finance & insurance",309.7,40,63.7,9.1,92.8,23,2.1,6.9,12.7,64.9,11.9,31.1,12.3,7.9,19.7,18.9,2.6,10.8,6.4,16,61.8,80.2,310.8,141.5,54.4,24.5,107.6,51.3,0,469,244.1,298.6,115.7,92,35.1
"Realestate",13.6,3.4,2.7,0.3,12.1,4.6,0.2,0.9,1,5.5,1.8,3.1,0.3,1.2,2.5,2.3,0.3,1.9,0.7,3.2,6.2,14.3,157.3,25.2,50.6,8.7,48.1,17.8,50.1,0,68,77.9,65.6,37,15
"Other business services",109,34.7,34.3,11.4,114.9,11.8,1.4,5.2,7,89.5,9.6,26,3.3,6.2,33.4,18.2,2.2,9.9,5.3,19.8,41.6,85.3,287.1,125.5,69,46.1,156.3,88.9,188.3,72.1,0,221.3,115.5,85.6,39.8
"Public admin,  defence",73.9,0.9,0.8,0.3,88.9,0.9,2.6,1.8,0.2,5.3,0.6,0.5,0.2,0.1,0.3,0.3,0,0.1,0.2,1,1.4,1.4,14.8,11.1,6.4,2.7,13.9,3,15.6,7.1,15.5,0,13.8,14.6,3.1
"Education",5.5,1.4,1.9,0.1,7,1.5,0.2,0.3,0.3,3.1,0.4,1.2,0.5,0.4,1,1,0.1,0.5,0.2,0.7,1.5,3,14.6,4.5,1.2,1.8,6.2,4.4,10,1.3,15.3,29.3,0,7.1,2.4
"Healthcare, socialwork",21.5,0.5,0.8,0.1,20.9,1.1,0.3,0.8,0.7,24.3,1.4,3,0.5,0.9,1.9,2.4,0.3,1.3,0.3,2.7,5.6,6.6,40,26,6.5,5.3,19.6,11.9,65.1,6,48.4,88,8.2,0,16.6
"Arts, entertainment",9.3,2.6,7.7,0.8,5.6,1.2,0.1,0.4,0.6,2.4,0.5,1.6,1,0.3,1.4,1,0.1,0.6,0.5,1.1,2.4,4.3,18.5,8.7,11.2,7.5,13,7.9,12.2,3.1,21.1,26.3,17.1,23.4,0
