Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.6,9.1,1.4,19022,317,337.6,141.1,7.8,114.7,72.7,1.5,9.6,2,0.5,0.9,1.4,1.7,0.1,13.6,15.4,37.7,266.5,12.6,694.2,6.7,1,1.2,2.9,17.3,75.3,61.6,46.2,30.4,43.9
"Energy extraction",119.7,0,12.1,114.2,200.9,17.1,3.4,36.4,10925.1,392.9,48,33.7,80.1,7,2,3.8,4.9,25.5,0.8,3.8,1694.1,26.6,94.5,119.7,100.5,9.9,11.5,1.7,7.9,36,53.6,24.3,36.3,51.8,106.8
"Mining (non-energy)",138.4,62.1,0,23.7,58.5,12.8,2.8,37.3,272.6,395.6,10.6,619.7,2463.7,61.6,2.8,9.6,12.9,3.6,0.6,25.5,64.2,723.2,43.3,31.5,4.6,0.5,0.3,0.3,0.8,58.7,20.6,34.6,3.8,0.9,16.4
"Mining support",175.2,1102.2,105.7,0,33.4,0,1.1,5.6,9.5,3.4,10.4,2.4,0.9,0.1,0,0,2,0.1,0,0.8,34.5,61.3,0.1,3,0,0,0,0,0.2,0,3.6,9.3,5,0.1,0.2
"Food, beverages, tobacco",705.8,25.9,14.6,2.8,0,106.3,12.6,48.2,16.1,78.9,29.2,23.4,44.2,15.1,8,8.1,12.4,19.1,1.1,10.1,30.9,68.6,472.6,50.1,1108.9,32.7,16.8,10.8,25.6,33.5,85.3,70.8,41.4,57.6,204.8
"Textiles & apparel",159.4,35.8,13.6,4.3,300.2,0,16.4,44.1,12,94.2,103.5,12.8,25.8,13.8,10.1,9.7,13.7,79.9,2.8,73.4,26,53.7,206.6,54.9,61.4,30.6,13.7,5.2,19.5,31.6,76.4,76.4,32.7,103.6,121.7
"Wood",131.6,29.2,33,4,103.4,44.9,0,139.7,9.7,42.8,44.1,30.6,9.3,30.6,8.3,10.9,15.6,59.3,3.8,326.4,46.8,862.5,144.3,40.3,39.8,32.4,6.6,5.5,6.9,314.4,90.6,23,32.9,8.4,104.2
"Paper & printing",102.2,15.9,15.1,1.9,895.2,130.9,30.8,0,14.6,152.9,91.8,37.3,15.8,19.4,20.9,18.1,19,35.7,1,28.1,46.4,38.2,389.2,71.5,116.2,682.9,46.3,49,129.2,36.5,328.3,127.6,183.5,93.7,132.9
"Coke & refined petroleum",2133.2,488.6,337.2,68.9,746.4,298.5,63.1,145.7,0,1138.7,408.7,170.5,445.2,81.8,33.4,44.8,52.9,96,7.4,52.7,634.2,506.6,960.1,3270.7,199.8,103.9,87.7,45.9,163,162.6,484.8,378.7,200.8,205.1,338.2
"Chemicals & pharmaceutical",1119.4,106.9,66.9,10.9,478.2,462.4,61.9,196.7,263.5,0,1092.5,79.8,160.7,68.1,50.5,56.4,42,123.7,6,51.4,64.2,175.2,183.9,85.9,47.4,63.7,16.3,7.8,16.6,78.4,153.7,51.5,56.7,311.9,167.8
"Rubber & plastic",312.4,111.4,71.8,15.2,1359.7,524.6,63.4,158.3,60.8,381.8,0,63.9,98.7,96.2,111.3,125.1,127.1,536,13.9,107.3,59,557.3,543.2,301.6,128.4,55.9,56.2,14.4,29.3,82.9,190.8,66.2,50,103.8,130.3
"Other mineral (non-metallic)",138.9,54,79.1,10.7,460.9,34.8,36,12.2,11.4,104.1,79.7,0,90.5,53.1,60.7,36.6,33.2,116.2,3.6,24,36.2,2310.2,142.8,49.8,67.6,10.7,11.7,3.7,9.7,157,68,40.9,43.7,40.8,55.1
"Metal (basic)",144.8,414.3,77.3,80.2,301.1,47.3,27.8,56.6,56,78.9,162.2,103.6,0,2228.4,152.9,486.5,941.8,1286,73,308.6,161,2160.7,146.7,92.7,23.7,20.4,21.4,6.3,9.8,63.5,70.2,49.8,25.6,23.5,63.9
"Metal (fabricated)",238.3,281.2,65.2,24.1,674.2,103.6,54.8,44.9,53.4,92.4,126.7,50.1,383.2,0,81,124.5,330.1,489.6,20.3,103.2,99.3,883.4,226.9,120.4,63.9,65.3,34.9,19.2,26,115.4,148.7,115.1,59.6,36.2,90.1
"Computer, electronics",13,9,3,1.1,24.4,6.6,2.2,4.7,3.3,6.5,6.3,2.4,6.3,5,0,23.9,14.2,42.5,1,6.1,9.8,25.3,38.2,15.1,7.2,14.7,60.6,16.8,9.2,7.4,28.7,20.1,11.2,26,24.8
