Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,797.4,9.1,137.3,0.3,1.3,13.8,0.2,0.2,0.2,0.4,0.1,0.1,0.2,0.1,0,10.7,1.9,7.3,8.9,3.5,15,0.1,0.1,0.2,0.1,1.5,1.1,7,0.3,1.9,2.9
"Energy extraction",0.4,0,0,0,0.7,0.1,0.1,0,22.6,1.6,0.2,0.1,0.1,0.1,0,0,0,0,0,0.2,5.6,0.3,1.4,0.3,0.1,0,0,0,0,0.1,0.2,0.1,0,0.1,0.1
"Mining (non-energy)",4.6,0,0,0.1,1.2,0.2,0.1,0,4.6,27.4,0.3,23.3,3,0,0,0,0.3,0,0,0.1,1.8,37.5,0.8,2.8,0.1,0.1,0,0.1,0,3.6,1,1.5,0.1,0.2,0.3
"Mining support",8.7,1.1,1.6,0,0.6,0,0.1,0.1,0.4,0.2,0.3,0.1,0,0,0,0,0.1,0,0,0.2,2.2,3.4,0,0.2,0,0,0,0,0,0,0.3,0.4,0.2,0,0
"Food, beverages, tobacco",88.3,0.1,0.3,0.1,0,2.9,5.2,3.7,8.1,13.8,4.7,2,0.3,3.1,1.1,1.3,1.3,0.7,0.5,8.9,7.3,11.7,51.6,13.7,49.4,1.9,0.5,1.4,1.6,3.6,10.2,11.8,5,9.1,18
"Textiles & apparel",2.6,0,0.1,0,6.7,0,2.4,5.3,1.2,6.9,2,0.9,0,0.8,0.6,0.4,0.7,0.2,0.3,30.2,1.5,8.3,12.4,5.6,1.4,0.7,0.1,0.5,0.5,1,4.1,4.4,2.2,4.3,3.3
"Wood",11.3,0.1,0.1,0.1,7.2,0.8,0,12.4,1.3,6.2,3.9,3.1,0.1,5.4,0.8,1.7,1.5,0.1,0.4,159.2,7.5,111.7,11.9,5.4,1.2,0.3,0.1,0.3,0.4,42.7,4.2,3.2,3.2,1.5,0.7
"Paper & printing",7.9,0,0.7,0,52.6,2.3,8.2,0,2.5,14.6,7.8,4,0.1,3.4,1.5,2.6,1.6,0,0.3,15.6,4.7,6.9,48.9,20.6,3.8,28.3,4.8,10.5,14.6,6,52.2,28.1,29.2,11,20.3
"Coke & refined petroleum",119.7,0.8,5.5,0.6,16.1,2.9,6.2,3.5,0,82.8,4.8,9.4,1.7,5.6,1,2.5,2,1,0.8,15.5,61.2,38.3,42.2,426,2.7,1.6,2.5,3.3,5.4,15.5,39.2,24.8,8.8,8.6,9.7
"Chemicals & pharmaceutical",57.2,0.2,0.8,0.1,9.6,8.5,7.5,6.7,16.2,0,48.5,5.3,0.6,5.8,2,3.8,1.5,1.3,0.5,13.5,5.7,15.3,9.5,11.7,0.7,0.1,0.1,0.1,0.2,1.8,7,4.2,2.9,7.6,4
"Rubber & plastic",14.5,0.2,0.9,0.1,34.6,4.1,6.2,3.9,3.1,16.9,0,3.7,0.3,9.4,5.6,10.7,6.7,8.8,1.8,27.4,6.2,44.9,29.7,37.8,1.9,0.3,0.1,0.1,0.7,0.6,3.7,4.4,2.1,4.2,1.5
"Other mineral (non-metallic)",8.1,0,0.2,0.1,10,0.7,5.1,0.3,1,6.4,4.2,0,0.4,5.6,3,0.2,1.8,0.2,0.4,6.5,4.3,179.4,7.3,5.5,1.1,0.2,0,0.2,0.1,0.6,3.4,3.2,2.2,0.7,1.5
"Metal (basic)",0.4,0,0,0,0.3,0,0.2,0.1,0.1,0.2,0.3,0.2,0,8.6,0.2,1.1,1.8,0.8,0.4,3.5,0.8,6.4,0.7,0.6,0,0,0,0,0,0.4,0.4,0.5,0.1,0.1,0.1
"Metal (fabricated)",13.2,0.4,0.8,0.2,16.3,1.3,10.1,1.7,3.9,7.3,6.2,2.8,1.3,0,3.8,9.2,16.8,7.5,1.9,21.4,10.4,71.1,15.5,16.8,1.2,0.5,0.3,0.8,0.4,9.1,5,8.5,0.8,1.5,1.1
"Computer, electronics",1.2,0,0,0,1.5,0.2,0.3,0.1,0.6,0.5,0.3,0.1,0,0.4,0,1.7,0.3,0.1,0,2.3,0.8,1.4,2.7,1.8,0.2,0.1,1.8,1.7,0.2,0.3,0.9,3.1,0.6,1.7,0.3
"Electrical equip.",0.8,0,0,0,0.9,0.1,0.4,0.2,0.2,0.3,0.2,0.1,0,0.4,1.3,0,1.3,1,0,3.2,1.5,5.3,1.6,2.7,0.1,0.2,0.1,0.2,0.1,0.2,0.7,0.6,0.2,0.2,0.2
"Machinery & equip.",3.8,0,0,0,1.8,0.2,0.4,0.4,0.6,0.9,0.5,0.2,0.1,2.8,0.4,0.7,0,1.5,0.1,4.3,0.9,5.1,3.1,4.2,0.2,0.4,0.2,0.5,0.2,0.5,1.5,3.5,0.9,0.7,0.6
"Motor vehicles",0.6,0,0,0,0.5,0.1,0.1,0,0.2,0.2,0.1,0,0,0.2,0,0.1,0.1,0,0,0.3,0.3,0.7,5,6,0.1,0.1,0,0.1,0.1,0.2,0.7,0.6,0.1,0.1,0.1
"Other transport equip",1.4,0,0,0,0.6,0.1,0.2,0.1,0.2,0.3,0.2,0.1,0.1,1.6,0.1,0.3,0.6,0.2,0,1.7,0.6,2.1,1.4,4.7,0.1,0.1,0.1,0.1,0.1,0.2,2.7,6.8,0.1,0.3,0.2
"Other manufacturing",46.2,0.7,1.3,0.4,26.3,10.3,20.5,6.6,9,13.4,6.7,5.5,2,14.8,5.4,3.3,9.4,3.1,2.5,0,33.3,48.7,37.2,72,3.9,0.7,6.1,2.8,3.7,3.3,23.6,32.4,19.8,60.5,13
"Utilities",57,1,3.8,0.5,49.2,10.9,16.2,22.5,24.2,55.1,14.1,14.1,6,23.6,3.5,4.6,4.7,2.5,1.1,24.8,0,25.9,68.6,85.7,11.8,4.1,6.8,7.8,7.2,121.7,40.2,78.6,33.9,47.6,27.5
"Construction",15,0,0.4,0.1,9.1,1,4.4,0.8,3.3,5.5,1.2,1.9,0.2,1.7,0.5,0.6,0.7,0.4,0.2,4.9,13.8,0,20.2,30.8,2,0.6,3.2,1,2.8,3.6,17.2,24.4,8.4,7.1,5.2
"Wholesale & retail",325.5,1.1,5.2,1.3,495.7,52,100.1,36.2,153.7,170.9,69.7,36.4,4.4,56.4,19.9,21.3,22.8,20.8,9.2,163.4,74.3,220.4,0,435.6,54.8,27.3,7.9,12.9,14.7,35.4,90.4,78.3,29.6,47.2,43.1
"Transportation, storage",58,0.9,5.9,0.6,86.9,9.5,23.3,10.6,38.4,42,13.6,15.6,1.9,13.8,3.9,5.3,5.6,4.9,1.7,29.5,27.2,51.9,150.4,0,7.6,4.8,8.4,5.5,16.2,9.5,63.1,38.7,16.2,8.9,15.8
"Accomodation and food services",8.4,0,0.2,0.1,7.2,1,2.3,1,1.3,3.3,1.3,0.7,0.1,1.6,0.4,0.6,0.7,0.4,0.3,4.8,4.9,7.2,19.7,27.8,0,2.3,1.1,4.6,5.5,14.1,51.7,12.8,9.5,19.6,10.8
