Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,1.1,0.5,1364.6,5.5,414.5,51.8,3.8,21.4,107.1,4.7,52.8,8.2,12,7.7,7.8,12.7,1.1,15.2,235.9,35.3,193.8,52.9,44.2,1.5,1.9,1.1,5,19.4,35.9,102.1,6.4,14.4,12.2
"Energy extraction",0.3,0,0,0.2,0.5,0,0.1,0.3,46.6,3.4,0.1,1.2,15.5,0.3,0.2,0.1,0.3,0.4,0,0.3,62.9,1.5,1.5,2.6,0.2,0,0.1,0,0,0.4,0.6,0.4,0.1,0.3,0.7
"Mining (non-energy)",1.3,0,0,0.1,0.5,0.1,0.3,0.9,0.2,8.4,0.7,40.2,62.9,1.9,0.6,0.4,1.2,0.6,0,0.4,0.9,54.7,2.3,2.6,0.1,0.1,0,0.2,0,0.8,1.5,0.2,0.1,0.5,0.6
"Mining support",26.1,5.6,8.7,0,1.9,0,0.6,1.6,1.5,0.8,3.5,1.9,0.5,0.1,0,0,1.8,0.1,0,0.6,27.3,52.3,0,1.1,0,0,0,0,0,0,2,2.1,0.5,0,0
"Food, beverages, tobacco",236.3,0.1,0.2,0.1,0,12,2.7,6.6,3.6,20.8,10.4,4.2,8.3,5.9,9.7,3.8,4.3,11.7,0.7,6.4,12.1,17.8,84.6,12.2,169.4,2,1.7,1.6,4.3,4.5,22,30.2,8.4,19.4,62.2
"Textiles & apparel",3.6,0,0.1,0.1,4.6,0,0.5,2.6,0.9,3.1,6.6,2.4,2.4,3.8,7.7,2,3.1,9.9,0.9,16.3,4,8.6,21.8,5.7,1.8,1.1,0.6,0.3,0.4,0.9,5.2,5.7,0.9,5.3,4.1
"Wood",23.9,0.1,0.2,0.2,8.3,2.8,0,93.9,2,4.4,7.4,18.6,5.1,12.7,6.5,50.6,6.8,7.9,1.5,332,9,153.7,82.2,12,3,0.8,1,0.7,0.8,24.2,28.2,6,2.3,2.2,6.7
"Paper & printing",5.3,0.1,0.6,0.1,29.3,4.9,3.4,0,1.4,10.3,9.4,13.9,5.4,7.4,26.6,8.9,9.1,13.4,0.7,13.3,13.4,15.6,80.7,17.1,4.3,62.3,4.8,2.5,16.9,5.8,31.2,23.5,9.2,6.3,17.7
"Coke & refined petroleum",182.9,2.8,14.5,2.5,27.6,10.9,19.3,11.5,0,242.6,36.5,81.1,159.8,22.8,8.4,13.7,37.8,49.2,4.1,20.3,101.2,197.7,248.7,625.5,8.6,4,5.8,6.3,8.6,24,72.9,13.6,21.5,17.5,22.8
"Chemicals & pharmaceutical",88.9,0.8,2.9,0.5,15.8,17.1,8.5,20.3,37.6,0,165.6,22.7,52.7,14.5,12.8,23.3,12.3,35.8,2.2,22.6,23.2,46.7,89,51.7,3.7,1.3,2.4,1.3,2.8,8.3,20.2,6.8,3.5,43.6,11.2
