Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3.5,17.2,1.8,3816.9,54.3,173.8,74.5,1.4,78.5,25.4,9.6,5.8,1.8,1.3,3,0.5,0.9,1.5,24.3,25,48,108.5,10.2,210.7,2,3.9,1.8,3.6,11.1,38.6,74,59,27.2,12.1
"Energy extraction",27.5,0,5.7,27.3,19.4,2,0.2,2.2,684.7,88.1,4.4,23,15.2,0.9,0.5,1.5,0.4,1.9,0.6,1.3,287.6,3.7,14.4,14.9,14.2,0.5,3.7,0.2,1.7,6.1,7.7,9.2,12.2,8.8,6.1
"Mining (non-energy)",1.6,3.1,0,5.2,8.1,1,4.6,0.2,0,102.4,0.4,226.8,440,243.3,0.6,279.3,1.8,0.5,0.9,2.9,1.4,339,15.1,6.5,2.7,0.3,1.2,0.5,0.8,6.8,5.2,119.3,1.7,0.5,1.4
"Mining support",144.1,155,164.3,0,10.5,0,0.2,1,2,2.5,3.3,4,0.2,0.1,0,0,0.4,0,0,0.6,17.2,53.9,0.1,3,0,0,0,0,0.1,0,3.2,12.8,5.3,0.1,0
"Food, beverages, tobacco",411.6,0.3,2.1,0.3,0,11.8,1.3,1.8,0.6,28.3,2,2.9,1.1,1.3,1.5,2.1,0.4,0.9,0.6,2,1.9,9.7,65,10.9,540.6,3.5,8.4,4.1,7,2.8,20.9,56.8,26.4,28.9,31.9
"Textiles & apparel",6.6,0.5,2.7,0.3,5.9,0,0.8,0.9,0,12,8.2,0.9,0.2,0.6,0.2,1.2,0.8,1.3,1.2,22,0.3,3.4,21,3.7,5.1,1.1,1.6,0.9,2.3,0.5,6.3,21,5.8,7.8,3.5
"Wood",0.8,0.8,0.1,0.4,4,2.3,0,6.4,0,3.6,1.5,3,0.2,4.8,0.1,1.5,0.3,0.7,1.5,34.9,0.1,126.1,8.7,1.9,2.3,1,0.9,0.6,0.5,13.7,6,0.1,4.1,0.7,2.2
"Paper & printing",10.5,0.3,4.3,0.2,72.5,8.6,0.3,0,0.1,19.7,3.3,10.7,0.3,0.8,4.2,2.6,1,0.7,0.3,2.5,2.3,1.2,29.4,5.8,10.6,16,5.7,5.5,14.4,2.8,23.1,20.2,24.8,8.9,4
"Coke & refined petroleum",232.9,10.8,75,8.1,32.3,7.9,0.4,3.9,0,85.1,2.4,101,9.9,5.1,3.7,1.7,1.3,4.1,1.5,7.1,44.7,77.2,80.8,301.1,13.9,3,16.6,6.3,17.7,12.5,47.6,228,29,13.9,8.3
"Chemicals & pharmaceutical",78.8,1.2,6.8,0.6,40.7,15.9,1.2,12.2,4.2,0,25.9,11.7,2.3,2.6,5.3,6.5,0.8,2.2,1.1,3.7,2.6,11.2,31.6,5.2,6.9,4.1,5.1,2.7,3.8,2.3,18.4,22.9,12,142.1,3.6
"Rubber & plastic",1.6,2.1,64.6,1.4,55.2,22.6,0.3,1.3,0,23.2,0,2.4,1.5,2,0.1,26.4,13.2,19.6,3.2,9.7,1.8,26.8,37.1,14.7,7,1.4,9.3,1.6,2.8,3.6,14.3,21.3,6.2,7.3,2.7
"Other mineral (non-metallic)",2.3,2.9,15.9,3.2,57.6,5.3,1.1,2.3,0.1,26.6,6.4,0,9.2,33.4,27.4,6.7,1,16,3.8,5.8,1.9,1917.2,34.6,7.7,11.4,1.5,6.2,1.7,3.4,19.2,16.4,16.9,16.5,7.9,4.1
"Metal (basic)",5.4,8.1,6.8,10.4,4.6,0.6,0.3,1.8,0.7,2.6,5.9,25.6,0,159.4,21.7,87.8,28.9,50.8,24.7,39,9.2,301.3,14.9,3.3,0.4,0.5,1,0.3,0.4,0.8,4.2,3.1,2.2,0.6,0.8
"Metal (fabricated)",1.3,3.7,2.4,2.3,18.5,2.8,1.3,0.4,0.1,5.3,1.8,12.3,12.8,0,9.5,11.2,7,8.6,6.1,14,3.2,86.9,12.5,4.1,2.3,0.5,2.1,1,1,3.3,7.7,1.5,3.6,1.3,1.2
"Computer, electronics",0.5,0.4,8.2,0.3,7.3,1.7,0,0.2,0,3.3,4.2,0.7,0.2,0.5,0,9.5,2.2,3.8,0.8,2.5,0.7,5.6,8.1,3,1.4,1,23.2,4.5,2.2,0.7,6.4,9.1,3.5,4.2,1.4
"Electrical equip.",1,0.4,8,0.2,2.5,0.6,0.2,0.1,0,2.1,0.1,2.6,15.1,9.5,9.9,0,0.5,10.9,0.8,2.2,2.6,25.6,7.2,1.9,0.9,0.5,7.2,1.2,0.6,1.1,3.2,0.5,1.6,0.9,0.9
"Machinery & equip.",1.9,0.3,0.9,0.2,1.9,0.5,0.1,0.1,0,0.5,0.1,0.4,0.3,0.4,0.5,0.3,0,0.8,0.3,0.5,0.3,1.8,4.2,0.7,0.3,0.2,0.9,0.3,0.2,0.2,1.1,0.4,0.3,0.2,0.2
"Motor vehicles",1.1,0.1,0.2,0.1,1.9,0.4,0.1,0.1,0,0.4,0.1,0.3,0.1,0.5,0.2,0.2,0.1,0,0.1,0.4,0.2,1,7.5,1.7,0.3,0.2,0.9,0.4,0.3,0.2,1.5,1,0.3,0.3,0.2
"Other transport equip",1.1,0.1,0.1,0,0.7,0.2,0,0,0,0.1,0,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0,0.1,0.1,1,1.6,7.7,0.1,0.1,0.3,0.1,0.1,0.1,1.5,12.5,0.1,0.1,0.1
"Other manufacturing",7.5,0.9,2.4,0.5,4.8,7.4,1.3,0.6,0.3,2.6,0.8,1.8,1,0.8,1,1.5,0.5,0.8,0.8,0,2.3,6.7,7.4,6.7,2,0.9,5.3,1.1,2.7,5.6,7.3,3.5,10,15.1,2.1
"Utilities",167.4,28.7,51.2,9.1,111.1,42.7,4,16.7,16.3,108.4,24.8,103.2,30.1,14.3,19.9,20.9,4.6,11.2,4.2,14.5,0,29.3,126.1,66.9,81.1,12.3,77,14,43.7,106.8,80.8,212.3,225.4,81.2,34.4
"Construction",5.2,0.5,1.1,0.2,6.5,1.7,0.2,0.4,0.3,2.4,0.5,2.2,0.7,0.5,0.6,0.7,0.1,0.4,0.2,0.6,4.9,0,12.7,2.3,1.9,0.7,3.2,1,1.2,2.2,3.3,3.8,3.6,1.7,0.8
"Wholesale & retail",412.6,8.9,62.2,6.6,669.3,155.2,23.3,21.4,10.1,129.1,28.5,83.1,42.4,47.2,49.8,61,11.2,28.6,12.7,50.3,47.4,297.4,0,203.2,115,75,280.9,113.2,72.6,34.5,281.7,146.8,60.3,71.3,47.7
"Transportation, storage",60.4,15.9,66.9,3.4,74.3,20.3,3.7,7.1,15.7,45.3,8.9,47.8,23.7,18,11.9,23.5,3.2,7.5,3.6,9.8,13.9,64.2,239.2,0,13.5,14.3,65.9,12.1,65.7,8.5,81.1,116.8,46,16.8,12.9
"Accomodation and food services",21.7,1.4,4.9,3.3,21.9,6.3,0.6,1.1,0.5,10.4,2.6,6.3,1.2,2.8,3,3.6,1,2.1,1.9,4.2,9.2,21.5,80.5,73.2,0,9.4,17.7,21.2,50.3,35.7,151.1,114.4,95.5,97.1,26.2
"Publishing, broadcasting",0.9,0,0.2,0,2.7,0.7,0.1,0.6,0.1,1.3,0.2,0.4,0.1,0.1,0.4,0.3,0.1,0.1,0.1,0.3,0.4,1,8,1.8,1.2,0,22.2,3,3,0.9,18.2,5.6,7,1.1,4.6
"Telecoms",4.6,0.4,1.2,0.2,3,1.1,0.1,0.2,0.2,1.5,0.4,0.9,0.3,0.4,0.7,0.7,0.1,0.3,0.1,0.5,1.1,2.5,11.3,9.2,1.6,1.9,0,2.4,22.7,6.1,8.5,10.9,4,2.2,1.5
"IT and information services",0.7,0.4,0.6,0.1,2.4,0.9,0.1,0.2,0.2,2.2,0.3,0.8,0.2,0.3,1.9,1,0.2,0.4,0.1,0.8,1.5,2.1,10,6.2,1.6,3.2,21.4,0,21,2.5,18.4,18.9,6.7,3.4,2.3
"Finance & insurance",230.1,23.1,53.6,6.8,80.5,39,3.1,6.6,9.4,52.5,14.4,35.2,12.5,13.3,25.1,23.4,5,12.3,6.5,18.9,42.9,101.9,267.8,146.2,47.3,19.4,107.5,41.4,0,403.5,241.3,249.5,109.7,65.8,34.5
"Realestate",9.9,1.9,1.8,0.2,10.4,7.9,0.3,0.8,0.7,4.5,2.2,3.5,0.4,2,3.2,2.9,0.5,2.2,0.7,3.8,4.4,18.2,133.7,26,42.6,6.8,47.5,14.2,40.5,0,66.6,65.1,62,26,14.3
"Other business services",57.3,15.5,18.9,6.2,67.4,13,1.4,3.6,3.7,51.5,8.9,22.1,2.3,8,33.4,17.6,3.3,8.8,4.1,19.1,22.1,78.4,165.9,97.1,43.3,24.9,107.3,53,110.3,42.8,0,129.3,78.4,44.9,26.5
"Public admin,  defence",85.9,1.4,2,0.5,121.9,2.8,4.8,2.3,0.3,6.3,1.2,1.3,0.5,0.5,0.8,0.8,0.2,0.4,0.4,1.7,2,4.4,20.6,14.1,8.5,2.7,12.9,3.5,43,19.4,24.8,0,20.1,9.6,4.2
"Education",6.2,1.8,3.5,0.2,8.9,2.9,0.3,0.5,0.5,4.3,0.9,2.1,0.5,0.9,2.5,1.8,0.3,0.9,0.2,1.4,2.1,4.7,24.2,9.2,1.6,3,12.8,7.6,17.5,2.3,32.5,53.4,0,10.7,5
"Healthcare, socialwork",16,0.3,0.5,0,18.7,1.3,0.4,0.7,0.5,20,1.7,3.3,0.4,1.5,2.4,2.9,0.5,1.4,0.3,3.3,4.3,8,37.2,27.6,5.9,4.4,20.5,10.1,51.7,5.3,49.9,64.6,7.5,0,17.1
"Arts, entertainment",10.7,1.6,10.9,0.6,6,3,0.2,0.5,0.6,2.9,0.9,2.5,1,0.7,2.4,1.6,0.3,0.9,0.6,1.7,2.5,7,20.7,11.1,11.6,8.4,15.5,7.6,14.1,3.5,27.9,28.3,20.1,19.3,0
