Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0.4,3654.6,47.3,534.6,42.2,0,22.9,0,0,6.6,0,0,0,0,0,1,19.4,2,27.9,321.4,1.7,105.9,0,0,0,0,0,33.3,0,0,0,0.1
"Energy extraction",0,0,0,12.2,13.7,0,0,0.4,1400.3,42.9,0,0.4,18.2,0,0,0,0,0,1.3,1,897.9,0,0.2,2.7,4.9,0.4,1.8,0,0,4.9,12.6,0,3.1,10.2,16
"Mining (non-energy)",0,1,0,0.9,1.6,0,0,1.2,0,16.2,0.6,74.6,37.2,1.7,0,0.9,1,0.4,0.5,0.1,2.4,138.4,6.7,2.4,0,0,0,0,0,4.3,1.6,0,0,0.1,1
"Mining support",45.8,89.7,8.1,0,3.7,0,0.7,0.8,1.9,0.5,2.8,1.2,0.3,0.1,0,0,1,0,0,0.6,25.8,48.7,0,2,0,0,0,0,0,0,2.8,1.3,0.7,0,0
"Food, beverages, tobacco",1391.4,0.1,0.1,0.2,0,34,5.3,7.4,4.1,51.5,6.9,3,0.9,2.1,0.7,2,1.3,3.1,2.7,5.4,19.6,22.2,412,27.1,1128.3,5.2,2.2,5.9,9.2,7.3,99.7,63,42.1,156,188.9
"Textiles & apparel",29.5,8,0.1,2.9,13.6,0,17.4,8.7,3.3,14.2,37.6,8.9,3.8,8.4,5,11.9,9.9,79.1,26.1,94,39,61,380.8,59.7,12,14.1,7.3,6.3,1.6,4.2,104.7,46.9,16.1,186.3,116.6
"Wood",30.9,0.2,1.1,0.7,10,1.1,0,18.7,1.7,6.2,11.9,15.5,1.6,15,3.3,9.8,7.7,33,12.4,225.9,36.8,717,92,13.1,3.2,2.8,1.5,3.3,0.8,94,31.5,2.9,4.7,1.8,29.9
"Paper & printing",12.1,0.8,0.9,0.2,90,7.1,13.1,0,3,13.6,17.1,12.3,2.2,6.6,5.7,10.7,6.5,14,1.3,13.7,27.4,21.1,312.5,41.4,6.8,144.3,24.2,37.2,31.7,8.9,185.9,25.3,39.8,27.1,66.1
"Coke & refined petroleum",323,36.6,17.3,10.8,66.5,12,27.1,12.6,0,120.1,24.6,71.8,108.6,23.1,7.1,23.3,17.2,30.5,8,31.3,488.5,343.2,578.2,2202.7,14.5,6.3,20.7,25.9,22.9,23.3,169.7,48.6,25.3,45.3,65.9
"Chemicals & pharmaceutical",215.5,8.6,3.3,1.7,43.5,49.3,41.1,35.4,61,0,340.7,40.1,48.4,30.4,18.3,47.6,15.8,51.3,12.5,34.3,41.5,93.2,75.4,17.6,1.9,5.4,0,0,1.6,20.6,18.6,5,8.2,92.9,7.3
