Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,2.5,0.2,2471.3,10.4,3365.9,2129.8,0.5,26.3,5,1.7,35.4,4.2,3.8,2.4,4.8,6.9,0.9,13.7,38.8,51.7,17.4,29.1,154.7,4.5,4,4.7,6.9,85.6,30.3,25.4,20.8,54,59.3
"Energy extraction",0.2,0,0.2,0,2,0,0.1,1.2,345.6,8.3,0,1.1,24.2,0,0,0,0.1,0.1,0.1,0.1,14.7,0.5,0.4,0.1,0.1,0,0,0,0,0.2,0.2,0.1,0,0.3,0.1
"Mining (non-energy)",6.3,0.2,0,0.6,8.1,0.3,3.1,28.7,6.9,81,1.6,207.2,824,25.1,1.9,2.8,12.9,4.4,0.5,13.1,20.8,390.2,14.1,22,1.6,0.8,0.4,0.9,0.5,30.6,17.1,11.5,2.2,1.7,3.6
"Mining support",3.8,0.9,4.5,0,0.8,0,0.2,1,0.8,0.2,0.3,0.2,0.2,0,0,0,0.5,0,0,0.1,3.1,8.6,0,0.3,0,0,0,0,0,0,0.9,0.7,0.4,0,0
"Food, beverages, tobacco",276.1,0.3,3.5,0.2,0,2.8,14,55.5,8.3,141.2,13.5,7.5,11,13.9,19.6,8,18.1,22.2,2.4,10.6,22.7,34.7,188.5,85.3,1733,25.9,15.2,29.7,28.1,35,206.1,141.1,87.3,192.1,334.6
"Textiles & apparel",0.8,0,0.3,0,2.8,0,2.4,11.4,0.1,10.5,8.1,1.4,3,3.1,5.2,1.8,7.1,15.1,2.3,41.7,0.9,6.8,12.6,4.7,2,1,0.6,1.5,1.2,1.8,9.2,5.3,2.6,5.9,3.2
"Wood",48.2,1.1,27.1,0.4,26.4,1.8,0,799.3,2.3,14.9,25.2,35.6,33.6,69.8,6.7,36.8,73.7,18.8,8.9,416.6,395.7,2400.2,100.4,80.4,25.3,18.7,3.6,11.7,7.8,745.1,77.3,32.2,27.1,15.9,103.4
"Paper & printing",16.5,0.7,18.8,0.4,319.3,9.7,121.8,0,3.4,140.2,62.2,34.4,48.9,34.7,74.2,49.8,57.6,54.9,7.5,63.3,118.3,72.9,216.5,213.3,100.2,743.8,101.8,226.2,109.2,212.8,598.5,159,259,207.1,162.1
"Coke & refined petroleum",508.7,5.9,199.4,5.5,166.6,9.7,97.8,234.4,0,685.9,20.2,255.3,497,57.1,9.4,20.3,49.5,90,21.8,45.9,340.5,1066.6,492,3481.4,99.4,21.7,55.2,24.8,39.3,296.6,192.1,180,50.7,80.2,93.8
"Chemicals & pharmaceutical",73.4,1.8,29.8,1,95.9,22.9,42.7,256.8,22.6,0,191.4,47.8,139.6,77.8,70.4,50.6,56.7,71.5,12.9,45.9,102.7,126.7,253.4,207.4,50.2,103.2,37,52,29,80,312.8,58,34.8,111.3,66.5
"Rubber & plastic",3.6,0.9,20.5,0.6,163.4,6.1,24,45,7.2,49.2,0,36,55.2,46,30.8,59.6,229.2,275.3,25.2,57.3,30.6,211.9,89.1,86.1,30.2,5.9,7.3,18.7,10.3,74.1,77.8,63.7,23.2,104,25.5
"Other mineral (non-metallic)",33.9,0.6,37.8,0.8,85.4,2.7,100.3,39.4,1.7,43,18.1,0,100.7,69.7,10.8,37,56.4,125.4,10.4,32.5,54.3,1702.5,48.2,135.7,31.4,5.5,2.9,5.7,6.8,579.1,38.6,27.6,22.3,44.5,27.5
