Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.8,7.8,0.4,10137.6,91.7,1094.5,232.1,3.2,143.6,125.5,7.6,11.3,11.3,2.7,3.4,5,8.6,1.2,76.6,42.1,110.6,376,31.7,184.3,2,1.3,1.6,2.2,13.6,73.7,34,30.1,40,25.4
"Energy extraction",69.7,0,16.4,7.2,45.8,4.8,9.5,32,484.5,91.2,9.3,152.1,687,12.5,2.4,3.2,15.2,5.9,0.5,13.1,2245.7,40,49,34.3,4.9,2,1.8,1.6,9.6,20.7,14.2,15.6,33.1,24.6,12.3
"Mining (non-energy)",32.4,10.4,0,2.8,17.3,1.8,5.3,18.5,170,196.4,22.2,547.4,918.6,483,15.7,89.4,107.6,121.1,24.4,117.1,76.3,934.9,41,39,1.2,0.7,1.1,0.9,1.6,23.7,11.4,7.7,3.1,3.8,4.4
"Mining support",97.2,60.9,73.4,0,17,0,2.6,6.7,13,4.3,15.4,5.9,0.9,0.4,0,0,3.6,0.1,0,3.4,66,146.9,0.1,5.3,0,0,0,0,0.1,0,5.5,4.7,3.6,0.1,0.1
"Food, beverages, tobacco",3247.8,11.2,12.1,0.9,0,54.7,42.7,81.4,57.9,310.4,103,45.5,31,57.1,28.6,38.7,27.4,48.8,14,79,168.6,189.3,882.7,170.9,2142.6,34.2,23.6,30.4,60.8,81.4,265.2,174.6,166.9,445.6,440.8
"Textiles & apparel",20.1,6.7,6.6,0.5,53.9,0,34.9,57.1,9.6,56.3,144.6,22.8,4.7,27.4,15.7,22.5,14.6,146.8,10.9,307.2,27.9,96.8,262.8,59.9,18,11.7,4.3,3.2,11.2,10.5,54.5,33.5,18,97.1,48.4
"Wood",76.2,35.6,18,0.7,58.3,8.6,0,162.8,12.5,46.7,61.4,61.7,6.1,76.3,16.1,31.6,24.6,76.5,9.3,1001.1,79.4,1590,161.4,64.6,10.4,14.8,5,8.4,8,182,67.4,11.5,22.9,23.1,38.2
"Paper & printing",80.6,12,16.8,0.5,742.6,39.1,100.8,0,36.1,184.1,213.3,132.1,14.2,87.1,56.7,85.9,49.5,89.5,10.8,180.7,163.5,148.6,927.1,207.9,52.8,581.3,76.9,117.6,283.7,102.1,680.6,133,273.8,186.3,139.9
"Coke & refined petroleum",555.2,59.8,108,7,215.8,31.5,62.3,68.1,0,590.6,170.2,193.8,132.5,92.3,29.6,60.1,40.1,78,20.3,119.3,639.2,557.9,654.6,2894,31.8,20.3,30.5,33.1,77.1,104.9,233.6,91.4,68.5,117.9,64.8
"Chemicals & pharmaceutical",508.9,33,37.3,1.8,301.8,106.7,108.2,237,282.8,0,1190,173.1,121.1,152.1,75.2,133.5,53.2,133.6,22,170.5,127.7,367.7,303.4,108,37.8,27.3,13.4,17.5,22.6,56.1,136.9,25.5,40.3,229.9,63.9
"Rubber & plastic",147.5,63.2,51.8,3.5,725.4,96.1,112.1,188.7,63.8,286.2,0,173.5,63.6,308.3,237.9,440.3,248.6,957.8,85.9,513.3,137.3,1493.5,800.8,648,37.5,27.4,44.9,24.1,31.9,93.5,207.7,41.4,41.7,132.8,59.9
"Other mineral (non-metallic)",81,11.9,58.1,2.2,205.5,13.4,77.6,18.4,48.1,93.5,120.4,0,176.1,160.7,109.2,113.4,57.4,163.3,15.5,117.4,83.8,4810.4,215.9,97.6,18.7,6.1,10.6,7.7,12.5,114.9,73.8,22.5,31.4,53,23
"Metal (basic)",39,11.2,16.3,4.5,47.2,4.3,19.5,18.2,47.3,39.3,66.4,69.1,0,1529.1,64.4,312,389,466.1,90.5,328.7,126.6,1265,99.7,128.3,4.6,3.3,5.1,4.7,6.8,23.4,33.9,11.8,11.6,17.1,10.9
"Metal (fabricated)",198.5,71.3,63.1,7,463.1,28.3,182.7,66,102.8,138,273.8,168.8,349.2,0,217.8,521.6,802.5,1081.1,140.9,840.8,266.9,2977.2,466.7,289.3,25.9,15.8,27.9,29,25.1,187.7,208.2,83.6,49.9,67.7,40.5
"Computer, electronics",13.9,3.9,6.6,0.2,25.5,3,7.3,13.8,7.3,10.7,16.3,7.9,6.2,25.3,0,81,28.9,46.7,6.7,56.7,26.1,80.7,89.4,38,3.8,16.3,50.9,35.5,21.8,15.3,53.8,17.3,19,44.7,24.6
"Electrical equip.",34.4,12.6,11,0.5,56.6,5.4,15.8,14.1,18.3,23.7,34.7,31,29.5,94.7,166.6,0,145.7,208.8,25.5,169.3,139.8,501.6,162.3,110.8,7.6,9.3,47,21.4,13.6,56.2,70.1,18.4,18.1,30.7,30.4
"Machinery & equip.",81.3,33,24.5,2.2,78.7,9.4,26,25.1,25.8,31,48.9,41.2,44.9,152.2,36.8,68.1,0,178.8,21.3,147,81.6,282.4,136.2,134.4,7,8.2,18.1,12.7,14.1,66,60.7,25.3,13.4,29.1,12.6
"Motor vehicles",68.1,16.9,18.8,2.1,59.1,9.8,25.3,17.5,17.4,28.6,112.7,37.5,16.6,103.5,42.5,157.5,119.6,0,46.1,180.3,90.3,251,692.4,840.2,7.7,9.5,18.7,17,22.2,39.6,144.5,43.5,19.7,33.7,23.5
"Other transport equip",20.1,6.1,3.3,0.3,22.1,2,7.4,6,6.6,7.6,9.9,8.1,11,37,8.6,14.8,28.2,36.1,0,35.2,23,62.6,55.3,101.2,2.4,2.3,5.5,3.8,5,22.2,29.5,61.2,4.1,10.1,6.1
"Other manufacturing",458.3,65.2,65.1,7.7,343.2,47.9,143.2,132.9,134.1,137.2,145,169.1,247.4,285.3,143.5,216.7,231.3,332.7,92.6,0,524.5,750.9,479.5,845.7,38.8,46,139.9,60.5,100.3,577.8,299.8,126.8,113.1,571.6,95.2
"Utilities",670,291.8,404.2,12.5,883.4,143.1,269,619.6,657.9,825.3,595.4,756.4,1562.6,682.5,157.6,243.9,225.5,341.2,53,383.2,0,767.6,1802.7,1267.1,224.2,112.4,200.2,129.9,308.3,1456.7,760,475.2,737,949.1,383.1
"Construction",561.6,110.5,338.1,11.9,225.5,34.9,124.9,111.4,179.2,188.3,168.9,242,121.2,334.7,97.1,148.5,132.4,181.2,24.9,501.4,1408.1,0,1785,1827.2,108.9,80.8,349.2,111.2,473.8,5745.1,1295.7,914.7,600.5,644.8,314.6
"Wholesale & retail",2945.1,196.2,234.3,19.1,7845.4,891.9,818.9,1026.2,974.6,1780.6,1741.2,841.9,616.6,1359.3,824.9,1093.3,733.4,3256,380.9,1768.4,1463.4,4591.6,0,4022.7,1084.5,527.4,565.6,609.1,789.6,875.9,2786.5,587.2,508.4,1337.6,746.5
"Transportation, storage",514.6,202.2,242.7,17.7,1271.8,126.1,343,383.3,528.8,489.9,427.8,537.1,277.3,410.7,170,249.5,200.7,536.5,52.3,431.7,608.1,1153,4515.4,0,105.4,163.5,192.6,126.7,556,187.7,929.3,254.7,268.4,313.1,207.9
"Accomodation and food services",56.6,6.6,5.4,2.1,74.9,8.6,17.7,19.1,9.2,26.9,28.7,21.1,10.4,39.1,11.4,17.6,18.7,29.8,10.7,45.6,92.6,134.2,423.2,318.3,0,35.1,20.4,69.3,151.1,232.9,705.6,94.5,145,492.8,108.5
"Publishing, broadcasting",17.6,3.1,2.9,0.3,114.1,4.8,8.8,56.1,17,36.3,20.5,14.3,3.1,20.2,9.4,16.6,12.5,21.9,5.2,26.6,42.2,54.3,423.5,102.1,16.6,0,134.8,115.8,113.7,52.9,771.7,50.9,120.5,55.8,121.4
"Telecoms",47.1,3.4,11,1,52.8,9.9,14.7,19,21.2,26.6,29.6,22.9,8.3,41.4,28.1,24.2,24.8,32.6,7.1,47.8,86,104.7,456.6,292.8,20.7,121.1,0,164.1,302.6,114.6,397.1,113.6,74.6,130.6,82.7
"IT and information services",57.9,31.3,11.4,0.9,208.9,23.3,27.2,56.2,55,94.8,64.1,44,24,74.2,97.1,72.6,48.5,87,16.3,123.2,199.2,218.2,786.1,494.4,40.8,167.4,336.3,0,803.1,219.3,886.8,213.8,142.9,244.2,161.4
"Finance & insurance",491.6,58.1,73.1,6.1,369.5,52,101.9,120.1,159.4,215.1,180.7,144.2,138.5,229.2,137.8,131.4,117.2,191.5,49.3,248.8,472.6,841.8,1763.7,1265.8,79.2,123.8,165.7,204.9,0,2067.1,1065.6,243.9,201,373,203.5
"Realestate",93.6,11.6,13,0.9,179.4,32.8,89.8,66.8,51.5,63.7,101.4,58.3,28.1,119.4,47.9,59,44.9,121.6,19.6,191.9,257.5,564.1,3063.2,719.7,213.9,103.9,216.6,187,466,0,949.7,218.5,374.4,503.7,289.4
"Other business services",546.8,150,128.6,21.5,1683.8,125.4,242.8,339.5,342.1,710.9,519.9,393.5,169.5,627.2,533.6,467.7,348,648.9,152.1,908.2,1225.9,3401.4,6385.8,2613.7,329,574.7,805.7,939.1,2087,1726.2,0,710.9,666.9,1166.9,781.5
"Public admin,  defence",9.3,2.7,1.9,0.2,7.7,1.6,2.6,7.4,6.2,5.7,5.2,3.7,0.5,6.6,2.7,3.4,2.9,5,1.1,7.3,24.8,22.7,56.2,54.7,2.6,11,8.6,7.5,18.7,47.4,53,0,21.3,21.3,11.4
"Education",11.9,4.7,5.7,0.1,24.1,3.2,4.3,11.7,9.9,7.8,17.3,8.9,2.3,15.6,28.4,22.7,12,29.1,1.2,15.1,29.1,64.4,80.5,50.8,3.1,14.9,11.7,32.4,52.5,18.7,120.2,44.8,0,40.6,18
"Healthcare, socialwork",244.9,19.4,16.7,0.2,602.7,27.2,69.7,85.6,61.9,286,143.2,81.9,126.3,156.2,65.2,103.2,76.1,138.4,12,273.7,348.5,363.4,1402.1,1119.7,75.3,129,187.8,269.2,1288.9,286.7,1412.3,219.9,42.6,0,582.8
