Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,118.1,33.7,6.3,203889.3,756.5,6632.8,3745.7,16.2,4505.3,196.9,16.5,165.3,33.3,3.3,3.3,20.1,11,10.4,841.4,105.5,1481.6,4396.8,49.1,1098.7,19.2,10.2,58.1,48.2,249.1,3122.2,1488.1,580.6,1500.6,1099.7
"Energy extraction",3160.3,0,4749.5,5274.3,7332.5,85.9,80.3,654.5,203807.7,16823.4,198.8,853.6,13966.3,125.1,37,40.9,262.5,62.8,216.5,224.2,26229.4,1505.4,1048.9,5610,414.5,71,244.3,100.7,372.4,272.7,4749.4,14729.6,561.5,2393.3,1961.8
"Mining (non-energy)",588.3,2550.5,0,583.3,787.6,33.7,26.4,396.6,2360.1,6518.1,154.5,4468.5,22968.2,1020.5,67.2,97.3,215,51.4,30.4,562,460.4,6690.2,555.5,256.5,60.5,7.6,6,6.6,12.1,1251.7,587.6,1218.5,33.2,196.7,156.4
"Mining support",2803.5,34436.7,6846.9,0,8061,3.4,6.4,17.4,597.6,3372.5,16,7.6,989,79.9,19.1,16.2,53.9,58.6,71.1,15.6,508.4,115.5,28.7,25.6,24.4,4.5,6.2,6,4.9,33.6,4300.4,88.9,6,16.2,105.8
"Food, beverages, tobacco",26358.1,30.5,10.9,5.7,0,329.9,121.7,939.1,303,5278.8,466.2,107.2,166.5,192.6,142.6,86.2,242.6,228.8,172.3,266.9,335.4,683.3,11384.2,600.2,75709.5,246.9,106.6,135.7,395,884.2,2651.7,13630.3,2221.5,14782.5,4759.3
"Textiles & apparel",197.3,25.3,13,2.3,405,0,325.9,1549.5,71.4,1585.6,1239.2,182,75.4,70.4,75.8,35.3,388.3,1670.4,299.5,2425.7,98.1,645.6,2919.1,294.9,411.2,67.6,29,65.1,85.4,78,701.9,1500.9,107.8,1566.6,809.3
"Wood",266.2,153.6,73,6.5,562.5,72,0,3631.6,3,904.9,667.7,196.2,80.4,143.5,155,114.2,400.6,1094,376.1,12230.5,434.3,13290.5,2093.9,423.8,2412.8,205.4,85.2,143.8,85.8,2413.3,2713.9,2296.8,184.2,522.6,1237
"Paper & printing",519.2,75.6,60.3,9.8,11717.8,1025.4,462.4,0,148.8,5455.5,3717.2,1111.9,386.1,1846.5,804.5,735.1,1469.7,2108,664.6,2028.3,1597.7,2071.5,16774.8,2537.1,6874.6,7479.8,2139.8,3126.6,6115.2,582.6,15657.8,16224.8,3703.2,9799.9,5650.5
"Coke & refined petroleum",22952.6,1360.7,926.2,301.6,5548.5,594.3,827.6,5476.9,0,34297.8,3056.3,1334.8,7715.7,1433.7,568.4,947.9,1474.7,774.5,2062.9,1643.2,9073.3,39102.2,10733.4,100784.2,4967.5,753.2,1783.8,1737.4,3249.3,4286.5,13597.5,127266.3,3535.6,12667.7,5422.1
"Chemicals & pharmaceutical",17299.4,1127.6,400.1,113.5,8195.9,5913,2112.9,10334.3,10573,0,35174,2790,6230.5,4795,4312.5,2318.7,3088.6,5057.7,2811.4,4683.3,1932,7079.2,10351.1,2668.1,2964,2234.4,536.7,461.3,864,6415.4,11370.9,11288.2,2484.3,68277.1,6443.1
