Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.3,0.1,5508.5,146.7,19.2,1.1,0,36.2,23.8,0.2,4.7,0,0.6,0,0.3,0.1,0.4,6.1,0.1,16.6,124.5,0,433,1.2,0,0,0,1.8,18.5,33.5,4.8,0,18.8
"Energy extraction",7.8,0,0.3,3.4,16.6,3.2,0.3,6.8,762.1,305,9.1,17.4,108.8,3.9,5.1,2,4.5,6.2,2.8,2.5,194.2,3.1,13.7,7.8,17.9,0.5,1,0.1,1.5,5.5,3.6,5.8,5.1,5.8,12.5
"Mining (non-energy)",8.9,0.3,0,0.6,4.3,1.4,0.2,5.7,1.7,252,1.5,239.3,344.1,6.9,6.2,2,6.4,0.6,2.1,15.4,4.9,156.7,5.4,2.1,0.1,0,0,0,0.1,12,1.4,8.9,0.5,0.1,1.9
"Mining support",170.7,53.5,36,0,19,0,0.6,6.8,4.4,15.4,13.2,7.2,7.3,0.6,0,0,12.3,0.1,0.1,4.8,32.3,104.9,0.2,3.8,0,0,0,0,0.1,0,3.6,18.8,5.3,0.1,0.2
"Food, beverages, tobacco",1289.7,0.1,0.2,0.1,0,62.2,2.6,2.4,0,37.8,6,0.2,3.2,0,0,0,0.3,0,6.3,0.6,0.1,0,247.9,0.7,2188.5,6.5,0,0,0,11.3,31.9,116.2,24.3,0,358.6
"Textiles & apparel",44.9,0.5,1,0.2,18.7,0,0.6,37.9,0.3,97.2,145.2,35,9,24.5,140,9.9,25.6,85,34.2,368.4,0.1,10.4,150.3,3.7,71.3,3.6,0.1,0,0,0.2,14.3,20.2,6.2,4.9,71.7
"Wood",9.8,0.5,1,0.2,4.6,2.2,0,38.2,0.1,1.6,1.8,6.4,5.5,11.1,2.6,2.9,7.5,5.6,21.4,387.2,0.5,268.2,29.4,0.8,3.6,2.8,0,0,0,0,9.2,2.8,4.4,0.1,19
"Paper & printing",29.2,0.8,5.6,0.3,550,79.4,15.4,0,1.6,213.9,59.9,114.9,49.6,81.3,366.9,48.1,52.6,26.1,20.5,143.6,6.4,58.9,631.7,49.2,347.1,991.5,41.9,21,687.9,20.4,257.5,710.7,276.3,122.5,281.9
"Coke & refined petroleum",1149.9,32.4,102.6,18.8,576.5,434.4,47.8,350.8,0,9709.5,229.5,953.9,2385.1,433.3,786.7,131.9,350.4,118.8,130.2,219.8,1264.3,809.1,1299.9,7075.3,283.2,43.7,20.4,9.4,74,174.2,398.7,647,58.5,223,325.7
"Chemicals & pharmaceutical",928.3,14.1,33.1,5,394.7,3025.8,75.6,877.8,100.2,0,5288.4,853,1751,1059.5,9107.3,402,248.1,393.2,262.3,555.4,191.9,944.7,325.5,15.7,271.1,66.9,0.3,0.1,16.3,4.4,195.5,182.3,276.3,1148.2,350.5
"Rubber & plastic",87.7,4.1,8.7,1.9,583.3,142.5,21.1,158.3,5.8,206.5,0,46,209.3,179.4,1935.4,252,475.3,543.5,169.5,333.5,61.8,510.7,392.6,78.6,338.3,13.7,1.5,0.5,0.8,2.3,58.3,105.9,45.9,33.5,66.3
"Other mineral (non-metallic)",2.8,1.9,18.7,1.6,160.4,47.1,0.8,0.8,1.5,162.8,4.3,0,290.4,54.1,3600.4,39.8,56.3,112.7,59.5,85.4,25.6,4167.3,117.4,0.1,62.5,3,0,0,0,0.3,28,37,64.5,30.3,36.7
"Metal (basic)",3,9.8,3.5,10,56.4,4.8,2.2,73.9,24.3,248.4,152,182.9,0,7577.4,1858.4,2131.5,6139.8,1743.3,955,1099.4,63.2,4563.5,117.4,20,0.2,1.5,0.4,0,0,0.2,5.6,25.6,18.9,0,24.9
"Metal (fabricated)",69.5,15.1,14,4.9,418,40.9,16.4,31.8,8.9,95.3,172.4,88.2,1466.5,0,894.4,271.2,1966.5,445.5,476.2,476.4,27.6,2764.7,267.4,15.4,124.9,11.1,0.7,5.7,0.2,7.8,85.9,907.8,89.1,67.9,72.1
"Computer, electronics",0.3,2.1,2.4,1.5,15.1,5.2,0.2,28.3,14.4,136.3,7.7,8.5,30.6,30.5,0,642.7,1285.4,174.8,157.7,80.5,357.8,227.8,341.2,30.3,1.9,76.6,255.3,375.7,44,13.8,271.3,576.9,617.9,630.3,269.1
"Electrical equip.",4.1,2.9,3.4,1,10.3,4.9,0.6,2.4,4.6,14.3,12.7,7.4,243.7,51,875.7,0,1482.7,322.2,212,135.7,42.6,2148,206.2,20.8,7.2,13,104.3,24.9,4.4,37.9,74.6,160.8,270.8,47.1,109.5
"Machinery & equip.",14.6,4.3,6.4,2.3,13.9,3.5,1,5.2,4.9,16.3,10.4,27.5,105.1,30.5,141.3,72.9,0,56.8,84.5,35,26.3,210.2,46.1,5,1.1,2.3,0,0.2,6.8,0.3,17.9,15.4,13.8,15,11.3
"Motor vehicles",0.2,0.4,1.5,0.4,3.3,1.8,0.1,0.1,1.1,1.3,0.6,1,6.6,17.4,20.2,1.2,12.4,0,30,7.8,0.3,0.2,264.9,30.7,0.4,2,0,0.2,0.5,0.6,24.5,83.8,3.9,6.2,11.1
"Other transport equip",72.8,1.5,0,0,0.4,0.3,0,0.2,1,0.6,0.2,0.2,1,6.4,4.7,21,79.7,1.3,0,0.6,0.1,45.6,16.1,552.8,0.3,0.2,0.1,0.1,0.2,0.4,48.1,879.9,0.2,0.3,1.4
"Other manufacturing",39.4,2.4,2.3,1.1,35.4,10.4,2,12.5,5.4,68,9.9,33.1,232.4,58.2,158.6,50.2,133.4,86.2,59.1,0,25,157.4,121.3,60.2,10.9,16.3,14,1.9,10,93.3,60.9,158.8,110.5,12.9,96
"Utilities",156.8,33.9,53.1,8.7,671.8,433.3,36.6,641.8,205.4,1329.4,286.8,741.7,4545.3,424.2,2311.6,107.3,227.1,185.5,132.8,201.7,0,133.2,1039.3,217.9,962,85.3,132.3,22.7,178.9,327.2,311.4,1909.3,1081.3,556.8,578.7
"Construction",18,3.8,8,1.8,23.5,20.1,2.5,13.1,7.4,51.5,14.4,31.5,86.7,31.5,137.9,8.4,31.2,3.4,11.2,36.2,34.1,0,223.6,94.2,36.7,12.8,96.8,4,37.4,1954.1,122.3,139.2,93.1,52.2,104.4
"Wholesale & retail",974.6,33.4,65.1,21.3,2395,1296.7,59.6,560.1,1149.8,5746.6,956.1,661.3,2111.7,990.6,10367.2,864.2,1410.6,1037.8,607.6,892.2,1146.7,2878.9,0,3077.2,1020.2,1944.1,1346,732.5,1267.3,495.5,2294.8,1510.4,565.5,871.6,1891.5
"Transportation, storage",245.1,30.5,61.9,10.4,627.2,289.7,40.9,236.8,236.9,1352.3,235.3,397.7,1132.5,374.4,2206.9,222.2,495.6,281,176.2,273.4,220,458.1,2821.5,0,171.4,198.7,156.4,65.8,673.8,104.6,541.9,1038.7,304.6,142.9,399.7
"Accomodation and food services",42.7,1.7,3.3,3.3,84.9,45.2,5.9,29.6,3.8,108.7,34.7,38.3,108.6,81.4,221.2,30.3,97.2,43.4,65.8,57.9,71.8,141.2,555.4,401.8,0,62.7,30.9,50.2,374.1,244.2,528.6,595.5,342,535.1,412.6
"Publishing, broadcasting",10.1,0.4,0.4,0.1,98.1,10.5,1.9,66.9,6.1,82.5,14.5,15.7,12.2,25.9,271.8,17.1,41.5,19.9,15.2,29.3,25.9,35.1,370.4,57,62.1,0,184,65.9,211.4,41.5,342.6,257,268.4,47.6,352.8
"Telecoms",8.4,1.9,6.1,1.8,59.3,54.7,10,41.3,4,39.7,32.4,41.6,93.1,70.6,349.6,23.8,78.1,18.7,45.5,71.7,16,140.5,681.9,124.2,145.8,229.7,0,224.1,407.4,132.4,397.2,1133.5,166.4,306.6,316.7
"IT and information services",0,1.2,0.9,0.2,21.9,12.4,1.1,4.4,0.5,12.8,5.4,2.9,39.1,3.5,92.1,4,6.4,4.3,10.1,21.2,4.8,9.6,174.4,27.6,68.2,62.2,8.6,0,121.3,104.3,151.7,111,27.8,23.3,88.9
"Finance & insurance",735.6,36.2,35.9,8.5,602.6,389.9,39.8,212.4,89.2,979,255.6,279.9,1628.7,508.4,2457.5,264,648.9,339.1,293.2,356.8,396.8,869.4,2466.3,920.9,536.2,180.8,254.8,123.6,0,7329.4,983.6,1622.4,491.1,456.2,703.2
"Realestate",10,0.9,0.6,0.1,24.1,17.8,1.3,9.3,2.1,23.6,11.9,8.6,13.7,23.3,95.4,10,21.4,18.4,9.4,20.3,14.2,47.7,403.4,50.9,166,19.5,34.4,13.1,112.5,0,88.1,129,84,52.4,91.4
"Other business services",106.2,15.7,8.9,5,372.9,114.9,14.4,88.9,29,476.5,118.3,126.2,288.3,226.2,2177.7,160.2,323.6,194.2,136.7,188.1,179.8,562,1233.3,328.6,344.6,157.4,194,112.9,861.4,439.8,0,760,278.1,230.4,415.1
"Public admin,  defence",51.1,1.3,1.5,0.4,68.2,28.2,7.4,20,3.9,36.8,24.1,18.9,7.5,61,168,23.6,71.3,29.7,10.8,14.9,62.4,124.1,92.1,106.4,31.7,15.5,63.9,8.2,264.6,308.6,79.8,0,65,43.7,56.5
