Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3.8,56.9,0.5,7593.8,65.9,449.4,0.4,0.5,46.3,18.4,4,0.8,0.3,0.1,0.5,0.1,0.2,0.8,0.4,1.9,87.3,85.1,11.3,504.4,1.3,0.4,0,0.6,2.8,36.7,42.4,0.6,12.5,16.7
"Energy extraction",9.9,0,112.2,28.9,15.6,1.3,0.9,1.2,4802.7,6.1,0.7,99.7,544.3,0.6,0.2,1.3,0.3,1.2,0.6,2.1,869.3,11.3,44.3,102.2,72.5,1.6,3,0.2,3.4,5.8,23.2,12.9,2.2,24.9,26.5
"Mining (non-energy)",26.9,4.5,0,3.6,29.1,0.9,0.7,16.9,1.1,154,4.6,429.9,777.7,111.7,3.8,68.6,39.7,5.8,3.5,98.2,10.8,612.9,22.3,18.3,4.4,0.4,3.7,0.2,1.8,14.8,11.1,19.8,1.6,3.6,5.4
"Mining support",1.3,866.9,322,0,0,0,0,0,10.7,0,0,0,3.1,0,0,0,0,0,0,0,3.5,0,0.2,3.4,0,0,0,0,0,0,3.6,0,0,0.2,0.1
"Food, beverages, tobacco",517.8,14,25.7,0.7,0,29.3,1.3,22.5,10,70.6,24.3,6.5,7.2,4.2,0.8,1.9,3.5,0.9,0.7,10.4,5.8,28.3,100.4,42.3,1829.7,6,13,1.5,13.2,4.1,44.4,85.4,7.9,42.8,57.7
"Textiles & apparel",24.5,2.9,23.9,0.4,15.3,0,3.9,4.8,0.3,1.6,32,4.8,1.1,0.3,0.5,1.7,0.2,3.7,1.5,145.2,3,9.1,55.9,15.1,28.8,2.4,0.9,0.1,2.3,0.5,15.6,47.9,2.8,22.5,17.3
"Wood",18.9,3.9,59.8,0.5,22.6,1.4,0,2.2,0,9.4,0,17.3,1.2,10.2,0.4,2.4,0,1.9,2.6,408.2,1,564.8,27.1,11.6,20.6,2.8,0,0,0.3,28.2,19.5,10.7,10,1.8,16.1
"Paper & printing",14.1,1.5,25.6,0.2,285.2,52.4,6.1,0,0.1,50.3,28.6,25.8,0.9,5.2,1.3,5,5.4,1.7,0.5,38.5,12.2,36.8,214.2,55.1,94.2,293.6,94,9.5,121.3,8.6,219.4,222.4,200.8,40.7,91.8
"Coke & refined petroleum",549,198.4,650.2,12.7,258,68.5,10.9,53.6,0,342.9,49.3,123.1,162.9,25.2,1.4,9.2,11.6,3,2.2,52.4,154.3,408.3,306.5,1969.9,146.7,9.9,51.9,4.4,59.1,18.9,150.3,277.8,84.6,52,69.2
"Chemicals & pharmaceutical",261.7,34.7,119.5,1.6,105.9,149.3,11.8,99.6,119.1,0,340.2,52.9,73.4,31.2,2.4,14.3,9.6,3.9,3.1,65.1,11.3,107.6,41.7,18.2,19.1,5.9,2,0.3,3.7,7.7,42,26.5,21.1,70.5,37.4
"Rubber & plastic",56.3,6.6,131.7,2.2,468.3,87.3,8.5,71.9,17.3,85.9,0,40.6,23.7,35.1,6.6,34.9,33.7,22.2,5.5,141.8,11,430.2,175.1,150,84.6,5.2,0.7,1.2,7.9,8,53.6,40.1,17.1,23.8,27.4
"Other mineral (non-metallic)",45.3,4.2,156.8,2.9,181.1,1.5,0.2,2.4,1.2,61.7,35.4,0,49.9,31.8,5.2,14.7,13.5,6.6,3.3,45.8,11.4,2710.4,70.5,36.7,65,1.8,1.3,0.1,4.9,25.5,32.5,39,24.6,14.9,15.6
"Metal (basic)",8.8,66.5,68.9,7.4,12.8,1.5,0.3,9.7,6,8.2,4,36.2,0,548.7,4.6,74.5,146,29.4,20.6,241.7,17.2,979.8,52.4,14.1,1.1,0.4,0.5,0,0.6,1.1,5.9,7.6,3.1,2.2,1.5
"Metal (fabricated)",49.1,84.1,116,3.3,193.3,26.9,11.5,20,21.1,28.7,37,31.7,132.4,0,4.6,33,88.2,18.9,11.4,114.2,17.5,704.6,73.1,38.1,38.4,2.3,9.9,1,4.3,9.2,38.6,66.5,16,6.8,16.4
"Computer, electronics",0,0.2,0.5,0,0,0,0,0.2,0.1,0.1,0,0,0,0.2,0,0.8,0.5,0.1,0.1,0.9,0.1,0,1.3,0.5,0.5,0.3,6.8,0.3,0.5,0,1.5,0,0.8,1.2,1.1
"Electrical equip.",1.5,7.6,16,0.3,1,0,0,0,0,2.6,3.4,2.8,0,6.7,5.1,0,17.2,5.2,2.1,6,13.4,150.4,27,16.6,7.6,1.4,34.1,1,1.7,2.9,12.2,13.6,6.3,3.5,12.5
"Machinery & equip.",14.9,25.9,52.2,1.6,12.6,6,0.9,5.4,4,3.8,4.7,6.5,18.3,19.6,2.7,18.2,0,5,3.2,14.3,6.3,96,23.1,14,4.2,0.9,13.9,0.6,1.7,1.3,10,25.6,4.6,2.6,6.1
"Motor vehicles",4.7,2.7,6.4,0.3,0.3,0,0.5,0.4,0,0,0,0,0.2,0,0.1,2.2,5,0,0.5,1.7,2.1,9.2,137.5,65.2,3,0.5,2.6,0.2,1.3,0.4,10.4,14.5,1.6,1.2,1.8
"Other transport equip",8.7,0.2,1.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0,0,9.2,36.6,0.2,0,0.1,0,0,0.1,6.2,108.9,0,0.2,0.1
"Other manufacturing",21.1,11.9,145.9,4.4,61.7,86.6,8.5,55.1,0,14.7,15.3,29.3,74.3,0.2,4.6,16.7,10.1,9,7.7,0,19.2,219.7,124.3,202.1,100.7,16.1,96.5,4,38.3,63.7,127,144.9,137,290.5,78.4
"Utilities",124.4,130.7,558.5,4,274.8,91.3,11.1,114.7,73.1,112.6,55.2,94.4,248,33.5,2,8.2,13.7,3.8,2,37.1,0,74.4,147.1,137.2,214.7,12.9,71.1,3.4,44.1,47.9,94.3,268.8,184.8,91.9,79.7
"Construction",3.8,69.5,602.2,3.9,16.8,2.1,4.5,0.8,25.8,19.1,0.8,0.9,1.2,0.9,1.1,4.6,0.4,1.8,0.9,10.1,69,0,159.2,209,86.1,9.4,130.7,3,54.3,375.9,162.2,859.2,0.7,65.7,62.6
"Wholesale & retail",901.8,135.4,1026.8,32.1,3427,596.7,145.4,235,412.1,345.8,221,259.9,342.8,239.3,12.5,78.1,121.5,82.6,29.1,336.6,210,1523.9,0,3129.4,753.8,86.5,255.3,22.8,145.2,39,695.1,715.4,199.1,213,241.9
"Transportation, storage",161.2,342.7,616.2,16.8,777.2,173.2,39.9,54.6,202,154.9,91.2,188.9,115.9,68.8,6,24.9,35.5,13.6,5.6,141,74.4,422.9,1339.5,0,100.5,56.5,151.2,10.5,137,10.1,253.8,392.5,175.3,70.4,117.3
"Accomodation and food services",2.8,26.2,37.5,3.5,74.5,1.4,0.3,0.6,5.4,23.4,0.5,0.6,0.8,0.6,1,4.2,0.3,2,2.5,19.6,24.1,83.4,207.6,264.3,0,25.9,39.2,13.8,93.5,21.8,338.2,327.1,0.5,220,127.5
"Publishing, broadcasting",2.2,1.4,6.3,0.1,58.3,4,0.9,89.5,3,7.8,4.2,4.2,0.4,0.7,0.5,1.2,1.3,0.5,0.2,6.7,3.4,9.2,68.1,23,28.4,0,106.3,6.3,33.7,2.2,171.4,44.8,53.7,12.1,53.4
"Telecoms",4.1,5.3,22.2,0.6,29.5,14.4,1,5,5.1,7.4,0.7,4.9,2.2,4.4,0.7,1.6,2.7,0.7,0.4,8.2,7.2,27.6,78.2,55.8,34.5,23.7,0,9.4,77.9,6,94,110.1,33.8,23.1,31.2
"IT and information services",0,1.2,9.1,0.2,31,2.7,0,5.3,0,5.9,3.9,0,0,0,1,2.1,0,0.8,0.2,1.5,7.7,0,62.2,50,22.9,18.9,109,0,109.4,3.6,98.6,0,30,19,29.6
