Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,93.7,7.2,21,8,0.1,0,3.4,0.2,4.3,0.3,0,0,0.2,0,0,0.3,0.1,1.6,0.2,0.3,13.8,0,0,0,0.1,0.2,0.6,0.3,0,0,0.1
"Energy extraction",0,0,0,0,0,0,0,0,16.7,0.3,0.1,0.1,0.8,0,0,0,0,0,0,0,4.4,0,0.1,0.2,0.1,0,0,0,0,0.7,0.1,0,0,0,0.1
"Mining (non-energy)",0.1,0,0,0,0.1,0,0,0.1,0.2,1.3,0.1,7.2,10,0.2,0,0,0.1,0,0,0,0.2,8.6,0.2,0.1,0,0,0,0,0,5.6,0.1,0.1,0,0,0
"Mining support",0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0.1,0,0,0,0
"Food, beverages, tobacco",2.6,0,0,0,0,0.4,0,0.2,0.1,0.3,0.3,0.1,0.3,0.2,0,0,0.2,0.1,0,0.1,0.3,1.3,13,2.1,31.7,0.3,0.5,1.1,0.9,1.2,3.3,0.9,0.3,1,2.6
"Textiles & apparel",1.1,0,0.1,0,0.8,0,0.8,1.9,0.6,1.4,9.4,1.5,1.7,2.2,0.3,0.1,2,3.4,0.2,2,2,7.3,30.9,7.3,3.5,1.2,1.1,1.7,5.9,6.6,25.5,4.8,1.1,8.8,3.9
"Wood",0.2,0,0,0,0.1,0.2,0,0.9,0.1,0,0.5,0.7,0.4,1,0,0,0.5,0.3,0,1,0.1,13.3,0.3,0.2,0.3,0,0,0,0,0,0.8,0.1,0.5,0,0
"Paper & printing",0,0,0.3,0,7.1,6.5,0,0,3.6,0.7,7.8,4.9,4.8,5.3,0.8,0.3,4.9,1.8,0.1,1.4,2.9,1.6,9.5,12.5,7.2,12.4,0.6,38.7,92.3,0,71,1.4,0,0,0
"Coke & refined petroleum",5.8,0.1,0.7,0.1,1.7,1.9,0.5,1,0,8.3,2.1,5.9,30.9,2.8,0.1,0.1,2,0.6,0,0.9,20,18.2,18.3,126.7,2.2,0.4,1.6,2.4,3.8,0,23.5,3.6,1.1,1.9,1.4
"Chemicals & pharmaceutical",8,0.1,0.3,0,1.6,12.9,1.3,4.5,11.3,0,49,5.6,22.3,6.1,0.6,0.4,3.2,1.6,0.1,0.9,2.8,8.9,4.3,2.1,0.6,0.6,0.1,0.3,0.6,0,5.1,0.7,0.6,4.5,1.6
"Rubber & plastic",0,0,0.2,0,5.3,4,0.7,2.5,1.2,2.9,0,3.4,7.9,6.9,1.3,0.9,10.9,8.1,0.2,1.9,1.7,33.4,16.5,10,2.3,0.3,0,1.2,1.3,0,9.4,0.9,0,0,0.4
"Other mineral (non-metallic)",1.5,0,0.8,0,2.8,1.6,0,0.4,0.7,2,5.5,0,23.2,9.4,1.5,0.6,6,3.5,0.1,1.3,3,309.8,8.6,2.4,2.6,0.1,0,0.6,0,0,6.8,1.3,0,1.5,0.2
"Metal (basic)",0.3,0.1,0.1,0.2,0.6,0.2,0.2,1.8,0.8,1,5.3,6.6,0,251.3,3,6.7,112.3,24,1.3,8.2,8,155.8,3.4,1.1,0,0,0.6,0.1,0.2,8.8,3.8,0.2,0.1,0.2,0.2
"Metal (fabricated)",1.4,0.1,0.3,0.1,3,1.8,1.4,0.8,2.2,1.5,5.6,3.6,44.1,0,1.2,1.1,38,9.2,0.4,6.2,4.6,73.7,8.4,3.4,1.4,0.2,0.7,1.4,0,0,12.5,2.1,0.5,0.1,0.6
"Computer, electronics",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.6,0.2,0,0.2,0.1,0.5,0.6,0.2,0.1,0.1,1.6,1.2,0.5,0,1,0.2,0.1,0.3,0.1
"Electrical equip.",0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.3,0.2,0,1.3,0.4,0,0.3,0.8,2.8,0.2,0.3,0,0,0.5,0.2,0,0,0.6,0.1,0,0,0
"Machinery & equip.",6.6,0.5,1.6,0.4,2.3,5.7,0,3.5,5.2,2,7.6,7.9,46.9,20.9,1.6,1.2,0,17.2,1,13.2,11.4,57,18.3,13.1,0.9,0.6,2.8,3.9,3.6,0,36.8,0,0,1.4,0.9
"Motor vehicles",0,0,0.1,0,0.1,0.2,0,0.1,0.2,0,0.6,0.4,0.5,1,0.1,0.1,3.7,0,0,0.9,0.7,1.6,8.9,9.5,0.2,0,0,0.4,0,0,7.9,0,0,0,0
"Other transport equip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.3,0.1,2.2,0,0,0,0,0,0.1,1.8,1.2,0,0,0
"Other manufacturing",0,0,0,0,0.2,0.2,0,0.1,0.2,0,0.2,0.3,3.3,0.4,0,0,0.7,0.1,0,0,0.1,0.9,0,2.4,0.1,0,0,0.2,0,0,1.2,0,0,0.1,0
"Utilities",10.7,0.8,2.8,0.3,15.8,26,1.1,19.5,27.7,23.1,30.5,41.6,255.8,30.3,2.1,1.1,22.3,7.1,0.3,5,0,16.4,49.9,28,29.3,5.2,6.3,3.6,25,38,56.3,30.1,4,24.2,13.5
"Construction",15,0.7,3.6,0.5,4.4,9.4,1,6.9,16.7,0.6,13.8,19.8,47.2,30.3,1.9,1.1,20.3,5.2,0.2,18.6,189.2,0,68.1,263.5,21.3,10.5,14.9,10.7,41,0.1,102.5,326.7,3.1,16.2,25.4
"Wholesale & retail",34,0.6,3.4,0.6,91.4,132.5,7,46.3,42.9,42.6,81.2,45.8,135.6,48.1,7.8,3.7,62.5,47,1.8,20.9,75.5,199.3,0,302.9,112.5,50.7,95.8,148.9,63.2,6.6,725.3,28.9,7.3,26.8,24.4
"Transportation, storage",1.2,0.3,1.2,0.1,5.6,6.1,0.2,4.7,10.7,0.7,7.3,10.1,31.2,10.2,1,0.5,9.2,3.1,0.1,2.8,15.7,18.1,63.2,0,5.5,5.9,14.8,12.8,69.6,0.3,81.6,28.3,0.3,3.8,2.3
"Accomodation and food services",0.2,0,0,0,0.2,0.3,0.3,0.1,0.1,0.1,0.3,0.2,0.7,0.4,0,0,0.4,0.1,0,0.1,1.7,10.3,15.6,8.1,0,0.7,2.1,8.2,5.5,15.3,19.9,2,1.2,3.1,1.1
"Publishing, broadcasting",0.1,0,0,0,0.7,0.6,0.3,0.7,0.5,0.3,0.6,0.4,1.2,0.8,0.2,0.1,0.9,0.3,0,0.3,1.5,9.9,28.2,5.6,1.1,0,3.4,17.5,5.3,0,35.4,1.9,1.1,1.1,18.5
"Telecoms",0.5,0,0.2,0,2.3,4.3,0.6,1.7,2.3,0.6,3.3,2.5,6.6,5,0.7,0.2,5.1,1.3,0.1,1.4,4.6,22,47.2,29.1,5.5,19.3,0,284.5,20.8,0.1,62.8,8,1.6,3.8,6.8
"IT and information services",0.5,0.1,0.2,0,5.1,5.1,1,4,4.6,3.3,5,4,14.6,7.9,2,0.6,9.2,3,0.1,3.8,7,43.3,166.7,49.3,8.4,44.7,18.6,0,37.1,0,136.9,13,3.3,4.5,23.4
"Finance & insurance",51.9,2,4.1,0.6,40.1,60.1,7.8,27.2,53.6,24.1,56.3,45.6,404.1,90.4,8.6,4,79.9,25.9,1.8,22,101.6,186.2,647.1,303.5,60,26.1,102,159.8,0,0,889.4,81.2,30.2,72,28.6
"Realestate",1.6,0.1,0.1,0,2.8,5.9,0.6,2.4,2.3,1.3,4.9,2.6,6,7.4,0.6,0.3,4.7,2.5,0.1,2.6,9,26.4,185,30.4,32.5,4.7,23.4,27.4,78.7,0,112.6,15.4,10.7,17.3,13
"Other business services",5.3,2.6,2.5,1,58.6,44.2,8.6,30.4,42.2,32.2,72.6,54.4,134.2,107.5,20.5,6.6,106.7,39.9,2.1,55.7,77.6,574.4,563.3,290.5,101.3,29.5,99.1,251.9,656,0.4,0,59.3,28.3,59.3,47.7
"Public admin,  defence",0.2,0,0,0,0.2,0.2,0.5,0.3,0.2,0,0.2,0.2,0.5,0.3,0,0,0.3,0.1,0,0.1,0.7,2.2,1.6,1.8,0.2,0.4,0.2,0.6,0.6,0,2.6,0,0.1,1.2,0.4
"Education",0,0,0,0,0,0.1,0,0,0.1,0,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0.1,0.2,0.6,0.7,0,0.4,0.1,0.3,1.3,0.2,2.2,0.1,0,0.4,0.5
