Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.6,10.9,3,2749.3,82.8,724.2,83.1,1.6,33.4,7.1,3.8,16.4,6.1,4.2,2.4,7.7,12.6,1,41.8,33.8,103.3,168.5,17.1,359.6,1.7,1.4,3.2,3.3,18,52.1,5.7,2.9,9.3,20.4
"Energy extraction",8,0,1.5,2.7,14.3,3.9,4,14.5,150.1,116.9,4.2,25.3,419.6,6.4,3.8,2.6,16.3,15.6,0.7,5.1,1105.4,21.4,19,24.8,4.3,0.7,1.3,1.1,3.6,12.4,6.1,22.9,12.5,6.4,5.6
"Mining (non-energy)",9.1,2.2,0,0.5,5.3,0.8,0.9,1.6,1.9,28.2,3.2,134.2,141,3,1,1.3,4.3,2.1,0.2,10.9,31.5,345.7,4.5,7.5,0.8,0.2,0.3,0.4,0.6,17.3,8.4,2.7,0.8,1.2,1.3
"Mining support",7.5,14.3,0,0,0.3,0.1,0.1,0.1,2.4,3,0.7,0.7,0.9,0.6,0.1,0.1,0.3,0.6,0,0.1,15.6,34.3,0.3,3.4,0.1,0,0,0,0.1,0.4,0.3,0.4,0.2,0.2,0.1
"Food, beverages, tobacco",950.2,3.4,1.6,0.1,0,11.3,7.3,9.7,4.3,62,38.9,12.7,16.4,21.7,22.2,8.9,19.8,34.9,4.7,15.1,29.8,52.8,216.6,30.9,1081.9,4.2,2,6.2,4.4,19,70.9,59.7,45.3,87.7,58.4
"Textiles & apparel",14.5,6.8,0.6,0,11.8,0,2.2,8.1,0.4,19.6,57.2,3.6,2.6,10.7,7.8,9.6,18.4,229.4,3.4,53.9,8.6,33.3,61.9,16.3,9.9,2.4,0.7,1.8,1.2,3.7,26.9,16.8,3.4,43.3,22
"Wood",66.8,13,4.4,0.1,12.6,2.3,0,130.8,0.5,16.8,37.8,49,8,30.3,12.1,8.6,26.7,206.6,4.1,358.9,18.6,923.2,87.9,25.1,19.8,6.7,1,4.1,1.6,116.8,56.2,4.3,8.5,4.1,27.2
"Paper & printing",12.7,1,1.8,0,120.4,9.5,30.8,0,0.8,40.2,38.8,30.3,7.6,14.4,19.1,13.5,21.4,45,4.1,26.5,36.5,43,123.6,43,25.3,449.5,2.5,53.5,124.5,48,386.6,43.7,67.1,29.8,114.1
"Coke & refined petroleum",139.8,21.9,7.5,0.5,40,17.1,40.1,16.8,0,282.1,59.3,42.5,91,30,3.2,7.2,35.1,57,7.5,26.8,121.6,204.8,480.9,580.5,8.1,3.8,14.8,12.1,13.2,50.1,82.9,79.1,5.4,18.8,28.2
"Chemicals & pharmaceutical",132,13.1,11.8,0.5,53.5,37.2,47,47.4,15.1,0,591.7,58.6,76,36.3,18.7,51.8,52.7,108,9.8,45.7,56.3,122.4,57.8,38.7,6.3,5.8,1.4,4.4,3.5,28.9,55,16.2,6.2,27.2,18.4
"Rubber & plastic",34.3,42.6,18.6,0.3,129.3,17.8,19.8,26.3,4,47.4,0,47.4,35.2,266.6,418.4,121.3,146,1868.8,36.9,109.1,32.5,514.8,133.3,84.1,8.8,2.1,0.9,9.7,2.4,34.3,97,3.3,2.6,5.9,14.5
"Other mineral (non-metallic)",15.2,8.3,9.1,0.8,75.9,26.2,32.5,5,2.9,31.3,23.1,0,54.3,42.4,42.1,24.2,41.1,55.7,7.2,33.2,24.6,2095.2,28.9,15,9.6,1.2,0.8,1.7,1.7,53.1,35.8,3.7,1.6,5,8.1
"Metal (basic)",6.6,8.4,2.4,1.4,11.3,2.3,7.8,8.7,2.8,12.4,32.7,34.4,0,819.9,60.8,182.1,499.5,543.3,60.6,131.7,70.2,702.9,38.8,24.3,3.2,1.3,1.5,2.9,2.8,15.8,17.4,9.9,3,4.9,6.3
"Metal (fabricated)",22.8,63.4,12.1,1.2,63,16.3,71.2,27.5,8.6,62.8,88.8,68.5,209.3,0,107,191.4,1142.8,456.9,56.4,269.9,82.4,1145.7,178.6,53.8,9,3,1.8,14.7,4.9,90.6,120.9,16.9,5.3,13.2,18.1
"Computer, electronics",7,2.9,0.5,0.1,8.1,1.6,2.5,4.1,2.3,6.6,11,2.8,9.5,8.9,0,77.6,59.5,91,6.8,26.9,15.8,44.4,36.3,24.1,8.2,7.7,38.3,34,18.6,11.7,41.7,5.9,8.7,11.8,11.2
"Electrical equip.",12.4,13.5,0.9,0.2,12.7,2.9,3.8,4.4,4.7,7.1,33,7.7,35.3,38.5,43,0,126.4,547.9,22.8,116.9,93.5,327.1,89.8,27.4,12.4,1.1,1.3,15,1.4,35.7,36,14.2,2.9,4.5,11.1
"Machinery & equip.",44.8,73.6,4.1,1.3,29.7,6.5,13.4,11.3,9,32.4,30.1,56.2,106.7,126.9,44.5,49.6,0,170.5,48.1,123,100.8,339.7,102.2,39.8,8.1,3.8,1.1,13.2,4.5,47.7,73.8,14.8,3.3,12.8,25.6
"Motor vehicles",57.2,3.6,2.3,0.1,16.6,6.6,7.6,2.5,2.6,7.5,97.9,49.7,15.4,57.7,38.2,662.5,171,0,82.5,51.4,50.2,143.6,980.1,477.8,7.4,2.9,3.7,11.6,16.3,22.8,102.3,21.2,3.7,13,16.1
"Other transport equip",4.1,4.3,0.4,0.1,4.5,1,1.2,1.9,2.2,2.4,2.3,1.5,9,11.1,4.2,4.9,30.3,13.7,0,14.9,6.1,16.1,15.2,41.4,1.6,0.4,0.2,2,0.7,8.7,9,60.7,0.5,1.3,2.7
"Other manufacturing",80.2,37.9,6.8,1.8,89.3,27.8,29.8,45.4,47.8,48.9,36.9,29.8,168.6,96.9,73.4,85.7,360.5,203.3,13.9,0,124.7,290.6,195.1,186,41.3,12,5.5,25.3,17.3,193.6,133.5,94.7,30.4,147.2,51.7
"Utilities",152,182,37.9,2.3,454.7,156,155.9,249.1,161.1,359.3,154.2,291.1,609.7,301.5,200.1,129.7,456.5,243.4,27.5,162,0,309,601.5,841.7,262.8,40,76.4,69.8,210.7,894.5,370.5,684.4,307.6,394.7,241.1
"Construction",185.1,118.5,49.8,9.9,74.2,20.9,75.1,51.5,26.8,80.5,90.2,155.7,85.1,171.8,84.7,71.7,152.7,194.8,14.9,249.1,1048.3,0,788,872.6,138.9,41.5,155.7,78.2,239,4123.2,1220.3,1274.9,224.1,217.9,259.9
"Wholesale & retail",707.4,105.2,51.3,2.7,1774.7,395.5,210.7,288.6,111.2,570,621.5,326.8,401.8,567.7,700.7,327.9,591.5,2032.2,126.3,429.1,712,1441.3,0,1319.6,474.9,185.3,111.3,229.7,301.7,417.9,1557.6,282.2,127.2,495.3,405.1
