Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0,0.1,3404.4,99.4,0,12.4,0,113.6,39.8,0,0.1,0,0,0,0,0.1,0,1.3,0,9.6,400.2,3.3,51.4,0,0.1,0,0,0.7,60.1,28.7,85.1,27.7,1.2
"Energy extraction",1.1,0,0.2,139.6,331,0.3,0.2,20.1,6877.7,4894.3,0.7,1.7,452.7,1,0,0.4,0.5,0.3,8.8,14.2,5012.6,8.5,6.2,23.8,91.5,1.4,50.2,0.2,1.5,41.5,247,8.8,2.7,539.5,22.8
"Mining (non-energy)",0.5,0.1,0,0.7,2.5,0.1,0,3.7,0,129.9,0.2,531.6,408,3.4,0,0.7,0,0.1,0.3,1.3,1.6,316.9,1.3,1.2,0.1,0,0,0,0,1.5,3.5,0.1,0.2,0.2,0
"Mining support",1.1,401.4,4.5,0,0.2,0,0,0.1,0,0.1,0.2,0.3,0,0,0,0,0.1,0,0,0,0.5,8.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0,0
"Food, beverages, tobacco",704.9,4.6,0.9,0.1,0,64.8,1.3,14.3,1,101.7,4.5,7.6,0.6,2,0,0.7,0.8,0.4,0.5,2.9,4.2,45.7,71.6,16.3,401.4,0.4,1.5,0.3,1.2,1.5,85,50,133,211.3,21.4
"Textiles & apparel",1.6,5.8,0,0.5,5.7,0,0.6,8.8,0,17.7,4.6,2.4,1.9,0.1,0,0.2,0.6,1.3,3.4,4.6,2.5,23.3,7.3,7.9,3.9,0.3,2.1,0,0,0.4,44.8,8.9,10.3,121.5,6.8
"Wood",5.7,0.2,3.9,0.1,4.1,8.2,0,41.1,0,10.9,2.7,18.1,0.6,2.4,0,1.1,0.8,0.4,1.5,56.5,0.7,294.7,5.8,12.3,0.9,0.1,0.7,0,0,8.3,15.2,0.5,0.3,1.7,7.2
"Paper & printing",9.4,81.7,10.7,0.1,116.6,19.7,7.3,0,2.1,85.8,18.2,41.2,4.4,10.5,0.9,4.9,6.8,3.2,0.9,13,21.4,95.4,198.3,36.5,12.2,85.6,73.3,5.9,17.1,9.2,388.9,89.3,477.4,138.5,15.5
"Coke & refined petroleum",37.9,44.8,22.9,5.6,70.5,3.8,4.6,15,0,637.9,8.3,44.9,108.6,1.1,0,0.5,1.8,0.3,2.5,10.6,74,46.8,28.8,408,11.1,0.9,25.6,0,0.2,11.9,153.1,22.3,125,111.7,5.4
"Chemicals & pharmaceutical",110.9,448.3,24.3,0.6,23.5,31.2,9.4,60.4,14.3,0,237.4,97.3,29.1,31,0.9,18.1,10.7,7.2,2.4,19.3,12.6,203.2,25.9,7.2,1.6,0.6,0.7,0.1,0.2,3.1,42,4.4,26.3,87.4,8.4
"Rubber & plastic",41.4,30.7,11.2,0.7,98,166.3,8.3,42,0.1,85.5,0,54.6,11.7,10.6,2.3,28.4,23.7,46,4.4,51.5,5.7,439.1,69.6,81.6,4.2,0.4,11.6,0.1,0.1,3.1,53.3,7.4,21.5,40.5,13.5
"Other mineral (non-metallic)",2.9,1.8,2.7,0.3,20.7,0.3,0.7,0.4,0,17.4,1.6,0,9.5,2.1,0.8,1.1,2.4,2.1,1.1,2.6,1.4,1524.6,13.7,3.7,1.5,0,1.4,0,0,4,12.2,1.2,4.9,11.4,2.1
"Metal (basic)",1.3,434.4,8,1.2,6.5,0.3,0.7,16.3,0.4,18.4,9.9,39.8,0,492.4,2.5,158.8,157.8,40.9,11.2,71.5,9.7,1131.2,24.6,2.3,0,0,2.3,0,0,0.3,4.8,0.5,1.4,2.7,0.3
"Metal (fabricated)",1.9,3,0.6,0.4,17.3,0.4,0.2,1.4,0,11.6,0.4,2.1,17.1,0,0,0.4,1.8,0.4,3,8.1,2.5,29.1,1,0.6,0.7,0.1,1.2,0,0,1.4,10.3,0.2,0.6,3.5,0.4
"Computer, electronics",0,0,0,0,0,0,0,0.1,0,0.1,0,0.2,0,0.2,0,0.8,0.5,0.2,0,0.4,0.1,2.8,0.7,0.1,0,0,2.3,0.1,0,0,1.1,0.4,0.8,2,0.1
"Electrical equip.",0,0,0,0.1,1.3,0,0,0.3,0,3.3,0.1,0.3,3.2,0,1.5,0,1.1,0.3,1.4,5.6,0.7,20.7,0.2,0.3,0.5,0.1,11,0,0,1,7.9,0.1,0.8,5,0.3
"Machinery & equip.",0.6,1.2,0.5,0.3,1.2,0.3,0.2,0.8,0,1.9,0.3,2.8,2,0.3,0,0.1,0,0.1,0.8,2.1,1.6,5.3,0.7,0.4,0.1,0,0.5,0,0,0.1,2.5,1.2,0.5,1,0.2
"Motor vehicles",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0,2.6,0.2,0,0,0.1,0,0,0,0.5,0,0,0.1,0
"Other transport equip",0.1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,0.2,1.3,0,0,0,0,0,0,1,1.4,0,0,0
"Other manufacturing",5.8,162.3,3,0.2,4.9,0.7,0.6,3.6,0.5,4.9,1.5,7.6,6.9,3.6,0.1,1.8,4,0.9,0.6,0,3.9,36.5,4,12.5,0.6,0.1,4.7,0.1,0.2,3.2,13.2,2.6,8,40.2,0.7
"Utilities",61.8,168.6,35.1,4.2,182.3,29.6,11.8,128.3,1.2,409.5,43.2,197.7,209.9,11.5,1.9,5.2,9.3,6,5,16.9,0,85.1,322.8,75.8,48.5,2.4,77,0.5,1.3,73.7,192,134.8,359.8,465.5,22
"Construction",15.7,3.1,8.5,0.9,6,3.1,0.9,15.4,0.3,19.3,2.3,30.7,6.7,2.2,0.2,0.3,2.1,0.6,0.7,9.4,31.1,0,134.4,98.4,4.8,0.5,34.2,1.5,3.5,99.4,115,54.5,356.2,111,5.5
"Wholesale & retail",370.7,544.4,50.9,6.5,1195.2,261.4,61.5,382.5,11.6,523,223.6,309.2,293.5,219.8,5.3,92.5,93.5,58.9,14.4,113.4,210.9,1715.5,0,431.4,104.4,36.7,254.4,1.6,3.9,23.7,812.6,111.2,199.1,409.7,35.5
"Transportation, storage",12.9,32.2,3.6,0.8,65.5,11.3,1.8,17.3,0.8,55.4,10.9,19.7,22.6,10.4,0.2,3.9,4.1,2,1.7,6.7,3.8,54.3,38.1,0,5,2.2,20.9,0.3,3.6,2.9,207.1,62.7,19.9,43.6,4.8
"Accomodation and food services",2.6,83.5,2.2,0.3,5.3,2,0.7,3.5,0.2,5.9,2.6,7.1,2,4.7,0.1,1.3,2.6,0.9,0.5,2.5,4.1,60.3,26.9,33.7,0,0.5,3.9,1.3,2,4.3,116.1,14.8,65.5,106.7,3.3
"Publishing, broadcasting",0.1,1.1,0,0,0.5,0,0,0.7,0,0.3,0.1,0.2,0,0.1,0,0.1,0.1,0,0,0.1,0.2,1.1,1.8,0.4,0.1,0,0.7,0.1,0.1,0,3.7,0.6,4.9,1,0.1
"Telecoms",27.6,397.4,25.2,1.1,32.6,17.5,4.3,22.8,3.2,38.8,17,49.6,9,31.7,1.3,11,21.7,7.1,2.1,17.2,33.5,305.1,249.3,134.5,13.6,8.9,0,18.4,28.1,17.2,446.9,118.9,219.9,225.2,18.3
"IT and information services",1.1,3.8,0.3,0.1,5.9,5.5,0.9,6.3,0.3,8.9,0.2,10.9,1.9,0.4,0.3,0.3,1.5,0.6,0.2,2,7.5,7.6,11.1,44.6,1.4,1.7,38.8,0,1.8,2.4,59.9,54.2,34.3,32.7,1.9
"Finance & insurance",214.3,149.9,38.5,2.5,127.6,161.4,26.1,142.3,13.5,173.2,92.4,257.1,105.9,34.1,3,14.4,43.3,23.9,7.4,49.3,144.9,1972.9,1245.5,581.4,24.7,5.3,121.6,9,0,372.9,543,342.6,615.1,333.6,68
"Realestate",9.2,468.5,4.7,0.1,19.6,12.4,2.2,14.6,1.3,14.9,10.9,20.8,3.1,17.6,0.4,5.3,7.4,5.2,1,11.6,14.1,280,396.8,67.3,27.5,2.1,62.4,4.2,9,0,215.4,44.6,222.1,172.6,16.7
