Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.8,0,0,8378.1,116.6,134.2,20.5,0.1,110,13.1,0.8,4.1,1.3,0,0.1,0.3,0.4,0,11.3,6,248.5,194.2,0.7,612.3,3,2.1,0.9,2.8,8,67,92,2.5,38.4,27.1
"Energy extraction",7.7,0,1.6,0,26.3,5.4,0.9,6.7,5503.6,113.8,3.3,13.1,19.2,1.9,0.1,0.8,1.3,2.1,0.6,1.6,390.9,13.1,29.4,19.8,28.9,2.1,5.1,0.7,2.7,4.1,12.8,6.7,1.5,15.5,14.5
"Mining (non-energy)",2.2,8.3,0,0,4.1,0.2,0,1.3,0,150.2,0.3,203.9,1503.3,47.7,0.1,0.8,3.4,0.5,0,6,0,715.7,12.5,0.7,4.8,0,0.1,0.1,0.5,4.2,4.7,0,0,0.2,1.4
"Mining support",5.2,56.6,4.2,0,0.7,0,0,0.2,1.4,0.4,0.3,0.7,0.1,0,0,0,0.1,0,0,0.1,3.2,9,0,0.1,0,0,0,0,0,0,0.4,0.5,0.2,0,0
"Food, beverages, tobacco",1559.7,9.5,3.7,0.1,0,130.2,11.9,41,53.6,219.1,44.5,19.3,15.7,7,0.3,5.1,6.6,3.8,2,10.2,53.8,55.5,175.7,19.9,2783.5,11.6,9.7,3.2,13,9.8,85.8,274.6,5.1,210.8,174.3
"Textiles & apparel",59,0.9,0.6,0,21.3,0,70.1,48.3,3.7,53.1,53.3,4.7,4.3,5.6,0.4,5,2.7,21.9,2.2,106.1,14,43.2,120,6.5,39.5,4.2,2.6,1.9,8.2,2.2,24,155.7,54.6,41.1,22.2
"Wood",29.7,0.4,16.4,0,1.7,1,0,0.4,0.2,14.4,4.9,4.3,1.1,6.7,0.2,4,5,5.7,0.5,152.1,3.6,559.6,32.6,0.4,12.1,4.1,2.7,1.2,1.7,32.3,25,4.1,1,5.2,10.6
"Paper & printing",48.2,11.6,4.2,0.1,359.6,69.4,12.2,0,35.9,107.3,83.9,85.7,6.8,11,1.1,17.1,25.4,9.7,1.5,29.3,53.7,50.5,263.7,43.9,97.8,346,72.2,29.1,115.4,14.6,227.2,188.4,223.3,87.3,70.3
"Coke & refined petroleum",200.2,111,111.8,5.4,114.1,52,3.4,34.1,0,720,52.5,491.2,134.1,25.9,1,23.7,11.1,13.2,5.7,28.2,120.7,276.9,521.2,3127,126.4,21.9,81.9,21.4,95.9,42.3,265.3,541.8,42.4,129,75
"Chemicals & pharmaceutical",580.8,110.1,33.7,0.1,211.3,151,19.9,129.2,688.8,0,561.3,136.8,55.9,30.1,2.2,41.8,20.7,21.3,4.8,49.5,112.1,324.4,93.2,27.3,59.4,20.6,10,3.3,9.8,16.7,87,25.2,10.2,198.1,39
"Rubber & plastic",82.4,5.8,16.3,0,428.8,84.3,14.5,85.7,31,107.6,0,31,18.2,26,3.1,57,40.5,63.1,7.4,56.5,55.1,838.4,145.7,243.2,49.2,9.8,32.9,4.2,10.8,10.2,66.7,27.5,6.2,49.3,16.6
"Other mineral (non-metallic)",32.7,5.5,9,0,135.5,14.7,1.2,6.5,14.3,71,19.3,0,27.9,20.4,2.2,22.2,19,17.6,1.9,16.6,45.5,4901.3,74,6.9,35.6,2.9,9.9,1.5,5.2,25.1,37.6,21.1,1.6,26.6,11.8
"Metal (basic)",8.6,54.9,4,1.1,18.8,7.2,1.3,8.5,12.4,12.9,15.8,30.2,0,195,1.5,84.2,102.9,47.6,11,54.3,41,800,15.4,9,3.1,0.9,3,0.3,0.8,1.2,6.5,5.6,2.8,6.1,2.1
"Metal (fabricated)",21.9,0.4,2.2,0,58.7,9.4,3.8,2.5,26.5,15.4,14.6,1.4,19.3,0,0.8,18,38.7,19.6,2.7,14.4,15.9,394.6,22.5,2.3,8.6,1.4,3.8,1.2,2,4.6,20,22.1,0.7,5.6,3.9
"Computer, electronics",0.1,0,0,0,0.3,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,0,0.1,0.1,1.1,0.2,0.1,0.1,0,0.4,0.1,0,0,0.2,0.2,0.1,0.2,0.1
"Electrical equip.",5.4,4.5,0.5,0,14.8,3.5,0.6,2,4.8,6,3.9,2.9,5.1,5.1,0.7,0,8.2,5.4,1,3.3,14.5,82.7,11.2,5.8,5.1,1.1,9.1,1,1.1,1.2,6.1,5.8,2.6,4.1,2.3
"Machinery & equip.",22.5,18.4,20.3,2,52.5,20.7,2,9.4,17.3,21.1,16.7,35.4,21.8,21.3,1.1,22.7,0,35.9,7,12.5,4.1,227.8,89.8,34,10,3.9,13.7,3.3,5.4,4,41.1,124.2,1.6,12.1,7.6
"Motor vehicles",7.3,5.6,2.3,0.1,1.5,0.9,0.4,0.7,3.3,1.6,2.6,3.1,0.3,1.5,0.1,4,6.9,0,1.4,1.5,10.4,16,50.1,44.7,1.8,0.8,3,0.6,1.7,0.8,13.4,14.2,2.1,1.9,2
"Other transport equip",0.8,1.3,0,0,0.3,0,0,0.1,0.2,0.1,0,0.1,0.1,0.1,0,0.1,2.1,0.2,0,0,0.1,0.9,3,22.7,0.1,0.1,0.1,0.1,0.1,0.1,2.5,48.8,0.2,0.3,0.4
"Other manufacturing",25.2,15,3.4,0.1,30,38.2,4.6,6.2,11.8,17.7,10.3,5.7,9.6,6.6,0.8,9.1,4.3,11.2,1.1,0,16.7,217.6,54.4,14.3,23.2,9.2,21.1,4.4,19.3,18.5,57.6,71.9,82.3,231.1,33.4
"Utilities",99.2,27.2,60.1,2.6,440.8,150.9,20.8,588.8,108.5,342,175.5,396.8,370.5,67.6,2.4,26.8,109,26.7,4.4,32.7,0,98.6,450.2,367.6,319.6,51.3,181.9,33.2,129.5,246.9,304.2,659.1,226.7,429.6,182.8
