Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.4,0.1,4.3,5677.2,16.3,441.1,474.9,0.3,149.6,3.9,6.2,5,4.4,4.8,3.2,5,1.1,4.5,10.9,10,44.4,68.1,64.7,281.3,27.9,3.4,17.3,25.3,4.2,43.7,49.1,29.9,63.7,10.8
"Energy extraction",124,0,37.3,740.1,133.6,7.3,15,40.8,1157.3,465.1,6.8,51.7,213.2,25.1,8.2,13.7,273.4,4.3,130.1,83.9,943.9,304.5,273.1,1264.1,60.5,33.9,22.9,37.7,14.1,83.5,337.3,90.8,27.7,77.1,80.1
"Mining (non-energy)",13,11.2,0,46.1,11,0.3,2,9.1,0.1,100.7,1.1,267.7,360.2,2.5,0.7,0.6,9.8,0.3,9,9.7,13.6,542.6,34.9,11.8,2.9,3,1.4,2.5,2.6,24.3,20.1,17.7,2.5,2.9,4.5
"Mining support",1981.4,5504.2,470.2,0,110.6,0,12.6,33.9,9.5,32.3,20.6,26.8,36.6,1.5,0,0,29.2,0.1,0,7.1,203.4,1189.8,1.1,96.3,0.1,0,0,0,0.6,0,127,86.3,26.3,1.6,0.6
"Food, beverages, tobacco",997,29.3,4.8,26.6,0,5.9,29.6,45.3,2.6,566.7,11,50.4,36.4,45.4,27.9,15.1,148.6,6,34.2,72.1,30.8,117.6,307.9,237.2,1602.9,35.4,29.2,25.5,27.7,32.9,185.4,205.6,83.5,198.1,278.9
"Textiles & apparel",4.3,3.6,0.5,3.2,5.5,0,3.2,3.3,0.2,13.9,1.4,4.1,3.5,6,2.7,1.4,12.9,1.1,5.5,10.3,2.6,13.2,24.2,21.4,2.1,2.9,2.3,2.1,1,2.1,12.4,5.6,1.7,5,4.1
"Wood",15.2,14,0.9,15.7,23.3,0.5,0,82.6,0.8,32.5,2.7,14.1,12.1,24.8,7.6,4,39.4,2,64,86.6,27.8,2082.3,95.6,51.6,9.5,7.2,6.2,4.5,3.9,483,24.9,6.4,7.8,6.8,42.5
"Paper & printing",25.6,6.9,2.8,7,112.4,4.8,5.8,0,0.8,116.3,7.9,9.2,9.3,5,3.7,2,20.4,0.7,7.1,13.5,10.4,33.4,188.6,41.6,17.6,52.8,3.7,8.5,3.5,24.6,89.9,20.7,8.6,8.4,15.7
"Coke & refined petroleum",25.5,10.7,5,14.8,8.5,0.8,2.2,2.4,0,24,0.9,7.7,16.2,2.4,0.7,1.2,2.3,0.4,1.7,3.7,16.7,39.3,26,208.5,3,1.4,1.4,1.9,2.2,5.2,18.8,15.2,4.3,5,4.6
"Chemicals & pharmaceutical",75.8,49.8,12.5,49.8,126.2,18.1,21.4,37,7.1,0,60.2,24,92,33.2,25.6,14.8,162.6,4.4,69.9,64.9,20,200.8,422.8,243.1,32.9,41.6,19.1,32.1,17.1,83.6,225.2,95.5,36.6,930.8,46.5
"Rubber & plastic",31,14.4,4.1,17.8,107.5,5.6,4,8,1.1,97.4,0,3.5,22.8,11.7,2.6,5.5,10.3,0.9,36.5,33.5,50.3,175.6,93.7,100,10.1,8.7,2.7,5.6,1.2,36.3,40.3,10.3,10.6,9.6,8.7
"Other mineral (non-metallic)",19.2,21.5,20.2,36.3,84.7,0.7,90.7,11.1,1,156.2,9.3,0,52.4,47,10.7,6.1,31.9,9.9,47.9,23.8,13.4,1440.8,108.8,568.4,16.5,11.1,5.8,7.1,3.7,183.8,38.4,34.8,28.9,12.1,9.1
"Metal (basic)",4.2,20.3,4,39.1,20.2,0.8,6.6,17.7,0.5,36.6,5.6,30.9,0,413.3,49.2,203,274.2,28.8,139.5,97,25,528,29.8,42.2,1.8,1.4,3,1.3,1,10.7,12.5,4.8,2.6,3.2,2.7
"Metal (fabricated)",58.8,112.6,15.2,85.5,145.4,6.6,59.2,34.6,4.4,105.2,12.8,77.3,238.9,0,149.5,26.2,468,15.9,227,301.8,61.9,553.7,181.4,906.7,17.8,27.8,24.2,21.7,13.7,37.7,161.3,71.7,17.5,35.4,52.3
"Computer, electronics",5,9.4,0.8,5.9,6.9,0.5,4,7.3,0.3,18.2,1.4,8.2,6,11.7,0,8.9,29.1,1,9.2,18.3,4.6,23.8,44.1,31.2,2.3,7.7,6.4,5,3,10.5,98.2,10,5.7,20,8.1
"Electrical equip.",6.7,10.7,1.6,9.5,11,0.4,2.2,1.9,0.2,19.3,1.2,2.4,22.6,13.2,40.1,0,32.4,1.1,40.4,50.7,5.9,351.7,94.5,177.5,4.2,6.9,3,5.4,3.2,14.6,48,22.6,8.9,10.3,29.8
"Machinery & equip.",71.8,166.4,34.8,185.8,82.7,9.8,55.2,68.5,2.6,104.2,19,114.2,133.1,141.2,70.9,33.2,0,14.8,207.1,260.4,38.7,306,241.4,887.5,13.6,27.3,43.1,30.9,28.7,53.6,275.6,42.3,15.1,24.5,56.5
"Motor vehicles",2.5,1.7,0.2,2.9,2.3,0.2,0.6,0.5,0.1,2.9,0.2,0.9,2.9,5,1.2,0.6,4.5,0,41.4,2.6,0.7,6.2,62,41.1,0.5,0.6,0.7,0.6,0.3,0.6,5.7,6.8,0.4,0.6,1.8
"Other transport equip",75.1,37.9,4.6,27.1,27.2,1.8,27,34.8,1.3,39.9,9.5,57.3,40.1,55.4,36,26,200.6,6.8,0,83.3,14.5,121.4,45.3,1178.7,6,8.5,21.7,6.5,13.4,13.3,116.8,201.1,6.5,8.6,22.1
"Other manufacturing",110.3,110.9,14.9,94.1,108.7,7.8,118.7,153,5.3,158.8,41.4,251.8,153.6,228.4,141.5,70.2,752.1,28.8,133.1,0,59.5,264.1,132.9,841.4,22.8,32.6,93.4,23,57.2,56.9,180.1,61.8,23.6,34,86.3
