Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,2.7,0.1,367.1,7.4,72.2,3.7,0,3.5,2.6,0.9,1.5,1.9,0.5,1.3,0.7,1.4,0.2,7.7,1.3,8.2,41.3,3.9,41.4,0.6,0.5,0.3,0.5,0.5,5.4,3.7,8.5,5.2,4.6
"Energy extraction",0,0,0.1,0.2,0.3,0.2,0.1,2.7,0,3.8,0.2,2.4,4,1,0,0.3,0.1,0.1,0,0.1,23.5,0.7,2.1,0.3,0.3,0,0.1,0.1,0.2,0.1,0.6,0.1,0.5,0.4,0.6
"Mining (non-energy)",0.5,0,0,0.1,0.3,0.1,0,0.5,0,8.1,0.1,14.9,112.6,1.2,0.1,1,0.1,0.1,0.1,0.8,1.1,27,2.1,1.1,0.2,0.1,0.2,0.1,0.2,0.6,1.2,0.5,0.3,0.2,0.2
"Mining support",3.8,1,3.4,0,0.5,0,0.2,0.5,0,0.3,0.8,0.4,0.2,0,0,0,0.4,0,0,0.2,3.9,11.2,0,0.3,0,0,0,0,0,0,1.3,0.8,0.3,0,0
"Food, beverages, tobacco",92.1,0,0.3,0,0,8.9,1.3,4.3,0,23.7,2.9,1.8,2.1,2.8,1,2.5,1.5,2.1,0.3,2.1,3.5,9.3,41.6,5.5,173.9,1.8,1.3,1.1,1.9,0.9,11.8,20.5,10.4,21.9,28.4
"Textiles & apparel",1.8,0.1,0.4,0,3.4,0,1.6,2.9,0,10.2,29.2,1.1,1.1,1.9,0.6,1.5,1.4,20.8,0.8,17.1,1.4,5.7,13.5,3.7,3.1,0.9,0.7,0.5,1.1,0.6,5.7,3.6,2.5,8,5.5
"Wood",7.2,0.5,0.3,0.1,3.1,1.3,0,17.7,0,3,26.7,4.5,1,8,1,5.4,4.1,15.3,1.1,74.8,1.3,54.5,14.7,1.7,1.5,0.3,0.3,0.2,0.4,0.5,4.6,1,1.5,1.2,1.1
"Paper & printing",3.2,0.1,1.2,0,16.5,4.3,4.9,0,0.1,16.8,5.3,8,1.8,5.7,3,6.2,3,6.1,0.4,7.9,8.8,9,73.8,13.7,6.4,83.3,9.6,6.1,24.3,2.4,70.2,24.9,26.5,7.1,21.5
"Coke & refined petroleum",0.1,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,0.3,0.2,0.9,0,0,0,0,0,0,0.1,0,0,0.1,0
"Chemicals & pharmaceutical",25.5,0.5,2.7,0.2,16.6,14.8,9.1,23.9,0,0,96.3,14.7,18.5,22.1,6,21.9,8.6,19.6,1.8,12.8,8.8,37.4,26.6,6,8.4,2.4,1.3,1.3,1.3,2.3,14.1,6.4,4.4,39.9,7.3
"Rubber & plastic",2.6,0.1,0.6,0.2,14.9,4.4,17.5,10.4,0.4,15.7,0,6.7,5.6,12.7,8.7,42,26.8,177.7,2.2,19.9,5.4,57.9,39.1,11.4,3.3,0.7,2.8,0.6,0.9,1.8,11.9,2.2,1.9,6.6,2.6
"Other mineral (non-metallic)",2.8,0.3,1.8,0.2,5.6,1.1,3.3,1.3,0,10.2,10.9,0,8.1,11.4,4.6,7.5,13.3,16.2,0.8,4.3,10.9,312.8,17.5,2.4,2.1,0.3,0.3,0.1,0.3,3.6,4.8,1.3,0.9,2.4,0.8
"Metal (basic)",0.5,0.1,0.7,0.1,1.6,0.4,0.9,2.3,0,2,2.9,1.9,0,95.7,5.1,57.4,32.2,26.3,2.9,15.7,3.3,44.6,5,1.5,0.6,0.1,0.5,0.2,0.3,0.4,1.8,1,0.4,0.5,0.9
"Metal (fabricated)",3,1.6,0.9,0.5,14.5,3.7,14.7,6.9,0.4,11.7,34.8,8.4,47,0,12.7,119.5,139.3,83,7.4,48.2,19.2,230.3,42,11,3.2,0.9,2.3,0.8,1,3.9,19.5,3.9,2.1,3.4,4.8
"Computer, electronics",1.8,0.1,0.2,0,3.9,1.8,0.6,1.1,0,2.7,1.8,0.9,1.6,2.9,0,11.8,4.3,4.6,0.3,3.5,3.5,17.5,12,2.9,1.8,1.1,4.9,3.6,1.9,0.4,7,4.2,1.4,2,2.7
"Electrical equip.",1.1,0.7,0.2,0,4.4,1.1,2,5.4,0,5.9,7.3,4.7,11.9,21.4,29.1,0,54.5,68.7,5.4,21.9,55.3,312.7,34.1,9.5,3.2,3,12.7,3.6,1.3,3.1,24,2.4,1.9,4.4,9.8
"Machinery & equip.",0.8,0.1,0.1,0,2.2,0.7,0.8,0.8,0,1.6,3.1,0.8,1.9,9.6,1.1,4.8,0,6.1,0.3,2,1.5,10.3,7.3,1.5,0.7,0.5,0.7,0.4,0.3,0.3,2.7,0.6,0.4,0.7,1
"Motor vehicles",1,0,0.1,0,2.3,0.9,0.5,0.8,0,2.2,2.3,0.8,2.1,6.2,0.7,3.3,3.7,0,2.5,3.5,2.5,10.5,21.4,13.4,0.7,0.6,0.7,0.6,0.2,0.2,4.4,4.8,0.3,0.5,1.1
"Other transport equip",0.1,0,0,0,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.7,0.1,0.6,1,0.8,0,0.3,0.1,1.5,1.8,4.9,0.1,0,0.1,0.1,0.1,0.1,3,9.5,0.1,0.2,0.3
"Other manufacturing",11.1,0.6,3.3,0.5,8.1,4.2,12.6,8.7,0,8.9,8.3,8.9,19.7,19.7,6.2,15.2,16.6,17.1,2.2,0,20.7,41.3,28.7,32.1,3.4,1.6,8.9,2.3,6.2,12.8,15.4,15.7,7.3,17.9,6
"Utilities",12.8,1.1,4.1,1.1,29.7,7,15.6,43.4,0.2,65.7,21.8,36.2,107.4,40.7,7.5,18.6,14.4,10.2,2.3,19.4,0,58.6,122.9,43,27.8,6.7,14.9,2.8,13.5,27.7,50.8,59.4,39,57.7,33.1
"Construction",11,1.7,7.6,0.6,8.5,2.7,3.9,4.1,0,15.3,11.2,45,14.4,11.5,4.1,8.2,5.9,5.4,0.9,11.1,43,0,79.3,29.7,8,4.4,16,1.6,7.4,98.7,96.8,96.7,16,19.4,13.3
"Wholesale & retail",133.5,3.2,7.2,1.6,267.3,115,29.3,58.4,1,144.1,81.1,49.9,71.9,92.1,39.2,90.5,53,152.1,8.6,54.6,76.5,318.6,0,246.3,110.2,45.9,46.1,31.7,29.8,14.8,180.9,73.3,41.2,54,77
