Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5905.2,1773.1,86.3,534375,49890.8,51892.9,12552.6,1147.4,39435.1,14182,740.4,2638.4,544,287.2,678.9,1030,283.4,131.9,5199.8,2681,12551.6,19655.3,2120.6,28238.4,129.8,15.6,19.4,174.8,589.5,9094.8,5578,3829.7,2261.5,2906.9
"Energy extraction",2543.6,0,1498.7,1404.9,964.7,774,258.2,1244.9,152543.9,20427.2,1016.3,12978.6,133340.5,420.8,142.2,282.8,2332.5,492.1,83.9,347.8,114599.8,1568.2,996,1324.1,370.4,10.8,28,14.7,145.9,294.6,686.3,718.3,1178.3,501.2,586.9
"Mining (non-energy)",763.7,1018.8,0,118.6,108,114,51.2,337.9,6836.5,12245.9,179.9,28770.7,169122.7,2971.4,232,1004.9,1266.5,68.6,70.8,1092.7,1669,25600,267.1,264.3,25.6,0.5,0.8,2.5,7.8,224.3,162.4,273.8,26.8,4.7,56.2
"Mining support",3311.4,10141.2,2983.4,0,120.2,0,32.2,94.5,205.3,177.4,291.7,202.7,80.5,6.3,0,0.4,251,1.9,0.7,55.7,968.9,4053.1,1.5,78.3,0.2,0,0,0,1.1,0,71.8,140.7,68.4,0.9,0.9
"Food, beverages, tobacco",147879.8,231.6,120,21.6,0,11196.9,460.1,2501.9,873.6,29187.1,1255,1060.5,343.6,377,397.2,554.4,982.2,293.7,307.8,862.7,989.8,2598.8,32489.3,3060.1,111270.4,163.4,58,386.9,1147,722.9,7466.7,13052,7644.5,9299.9,8883.6
"Textiles & apparel",7706.1,4252.5,2955.5,401.2,1727.4,0,2420.4,3849.7,1028.2,17456,16791.6,5127.5,4555.5,3884.7,5007.3,4881.2,8089.7,12888.7,4331.7,26375.1,2522.5,19728,14296.5,5997.5,3206.4,656.4,285.3,462.7,2123.4,660.5,14436.5,11850.4,3862.8,14420.4,5877
"Wood",2056.7,3154.7,1424.1,55,545.4,1140.2,0,3015.4,259.1,2774.8,1721.9,3569.8,572.2,1892.5,1352,1667.4,2694,2338.9,1098.4,29772.1,1882.2,78487.1,1834.5,685,305.3,75.5,40.4,117.1,83.1,2701.9,1905.5,466,647.6,271,787.1
"Paper & printing",3002.5,1477.8,1468.7,44.4,11077.6,6931.5,2647.1,0,1267.1,18462.3,8090.7,9985.7,1885.7,2694.1,6136.6,5893.2,7069.8,3175.5,576.9,5155.8,2144.7,7328.9,17933.5,4158.1,2405.8,8072.3,1461.1,3546.6,6924.9,2140.8,23989.9,10340.9,13958.2,3967,5938.8
"Coke & refined petroleum",35152.1,15249.1,17452,1219.4,3991.6,5273.6,2164,2520.8,0,73034.7,4662.1,22955,39671.1,3930.4,3202.3,5173.8,7771.4,2896.5,1596.8,3202.3,33710.3,52712.5,16792.6,109516.2,1814.6,219.8,647.8,1184,2411.4,3111.3,11616.5,9665.1,4351.4,2966.5,2655.8
"Chemicals & pharmaceutical",56914.3,13178.2,9840.8,510.1,8231.6,57473.1,8447,16284.6,29066.2,0,156035.1,32091.9,46119.3,13791.9,21344.6,27240.8,20322.2,13095.6,4749.6,14122.3,7286.5,43254.5,7110.1,3436.4,1602.6,450.4,115.6,274.9,524.8,2278.9,12321.6,4262.6,4160.8,33303.9,4649
