Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,63.9,2.5,25.1,5.5,0.2,0.1,4.7,0.4,5.4,0.2,0,0,0.5,0.1,0,0.5,0.4,12,2.2,2.1,8.8,0.1,0.3,0.6,0.1,0.1,4.9,0.2,0.1,0.1,0.3
"Energy extraction",0,0,0,0,0,0,0,0,17.3,0.4,0.1,0.1,0.4,0,0,0,0,0,0,0,3.9,0,0.3,0.2,0.1,0,0,0,0,0.3,0.2,0,0,0,0.1
"Mining (non-energy)",0.1,0,0,0,0,0,0,0,0.3,1.1,0.1,6.1,21.3,0.1,0,0,0.2,0,0,0,0.2,6.6,0.3,0.1,0,0,0,0,0,1.8,0.1,0.1,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",12.2,0,0,0,0,0.6,0.1,0.2,0.4,1.8,0.6,0.3,0.5,0.2,0.1,0.1,0.5,0.2,0,0.1,0.8,6,39.7,4.1,75.5,0.5,1.2,5.1,2.8,7.5,14.9,4.9,1.9,4.7,8.1
"Textiles & apparel",0.9,0,0.1,0,0.9,0,0.6,1.1,0.5,2.5,16,2.2,1.2,1.4,0.9,0.5,4.1,7.5,0.2,2.7,1.7,9.1,42.6,4.7,2.8,0.7,0.7,4.5,5.3,2.4,37.2,5.1,1.5,5.4,3.1
"Wood",0.1,0,0,0,0.1,0.1,0,0.3,0.1,0,0.6,0.7,0.3,0.5,0.1,0.1,0.8,0.5,0,1,0.1,11.1,0.5,0.2,0.2,0,0,0.1,0,0,2,0.1,0.2,0,0
"Paper & printing",0,0,0.1,0,5,1.7,0,0,1.3,0.5,5.6,3.6,2.8,1.5,1.3,0.6,5,1.5,0,0.5,2.4,0.2,1,5.5,3.1,5.8,0.2,57.1,2.4,0,59.6,0,0.1,0,0.2
"Coke & refined petroleum",0.7,0.1,0.6,0.1,1.2,0.8,0.1,0.3,0,7.2,2,5.4,28.2,1.2,0.4,0.3,3.1,0.8,0.1,0.4,2.4,4.6,5.3,82.3,1.4,0.3,0.3,7.7,0.2,0,43,0.4,0.4,0.5,0.5
"Chemicals & pharmaceutical",3,0,0.1,0,0.8,3.6,2.7,0.9,5.5,0,29.5,3.2,15.4,1.8,1.1,0.7,3.1,1.4,0.1,0.3,0.9,0.9,1.6,0.8,0.3,0.6,0,0.7,0,0,5.6,0.1,0.2,2.4,0.6
"Rubber & plastic",0.1,0.1,0.2,0,5.7,2.3,0.2,1.1,1.3,3.7,0,4.4,12.5,4.4,5.2,3.4,24.2,15.7,0.3,1.5,2.7,11.8,38.6,14.4,2.1,1,0,5.5,0,0,26.4,0.1,0.1,0,0.2
"Other mineral (non-metallic)",0.8,0.1,1.3,0.1,4.9,1.5,0,0.3,1.1,3.8,11.3,0,41.8,9.1,9.2,3.1,20,10.3,0.4,1.3,33.7,264.7,6.6,7,3.5,0.2,0.1,4.3,0,0,21.9,2.6,0,5.4,3.7
"Metal (basic)",0,0,0,0,0.1,0,0,0.2,0.1,0.3,0.9,1,0,20.3,2.2,4.8,33.6,5.8,0.3,0.9,1.2,18.5,0.7,0.1,0,0,0.2,0,0.1,0.7,1,0,0,0,0
"Metal (fabricated)",0.5,0,0.1,0,0.8,0.2,0.1,0.1,0.5,0.4,1.7,1.1,14.9,0,1.1,0.9,18.9,4,0.2,0.8,1.1,8.7,2.4,0.9,0.3,0.1,0.4,1.4,0,0,6,0.5,0,0,0.4
