Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,6.3,23.9,0.7,24934.2,2267.6,720.6,226.3,107.7,458.8,106.8,29.3,59,12.9,3.5,22.4,19.2,30.9,3.3,44,40.6,392.5,1231.9,103.4,2315.2,3.4,6,0.3,7.9,45.6,86.4,244.3,36.1,162.8,74.3
"Energy extraction",12,0,3.8,1.5,7.1,4.9,1,5.1,1051.4,27.1,1,39.9,390.7,0.3,0.1,0.3,3.6,2.7,0.2,0.2,1360.2,8.2,7.9,4.4,3.6,0.1,0.6,0,0.8,2.5,1.3,3.4,1.1,2.3,3
"Mining (non-energy)",52.4,11.9,0,1.8,16.5,10.1,2.5,18.7,376.3,224.6,8,1139.4,3112.2,75.3,1.7,29.7,20.9,6.8,2.2,67.1,118.9,1588,44.5,9.3,5.3,0.5,3.9,0.1,1.4,36.3,7.4,20.5,0.8,11.1,2.6
"Mining support",50.2,61.7,52.3,0,5.2,0,0.6,2.2,9,1.3,5.1,3.4,0.8,0.1,0,0,2.3,0.1,0,1.7,66.1,106.4,0.1,3.7,0,0,0,0,0,0,0.9,4,0.4,0,0
"Food, beverages, tobacco",9093.5,4.4,17.1,0.4,0,366.8,24.1,84.6,99.7,390.2,74.8,50.1,44.1,22.2,5.9,28.6,20,34.8,4.6,64.9,185.6,250,1058.9,178.7,8064.7,8.5,17.4,1.6,22.2,53.3,109,521.9,79.5,378.9,411.4
"Textiles & apparel",180.3,12.7,33.9,1.7,118.5,0,71.4,141.5,46.8,156.8,443.2,117.6,38,65.4,22,96.7,74.7,663.7,38.6,1353.4,71.1,611.9,1013.1,321,146.8,10.4,16,0.4,27.3,22,79.7,304.9,26.3,231.8,292
"Wood",56.9,2.6,17.8,0.4,28.2,36.6,0,87.2,16.9,33.8,41.1,66.9,14.4,38.8,5.1,36,26.9,84.4,12.5,906.7,9.3,2135.3,119.7,48.9,21.9,3.6,4.6,0.7,2.9,190.8,20.1,16.1,4.7,10.2,15.6
"Paper & printing",136.2,9.9,34.9,0.4,605.5,321.1,77.5,0,77.2,192,226.7,234.4,51.7,70.5,28.5,159,87.6,149.8,4,234.3,170.5,284.3,1037.4,253.7,162.7,376.4,80.8,15.4,179.9,88.1,383.5,284.8,82.6,115.2,136.7
"Coke & refined petroleum",771.4,75.1,190.7,5.8,133.7,150.9,34.7,50.6,0,435.4,84.3,304.1,457.8,59.9,9.6,82.6,58.3,107.9,6.1,72.3,1717.3,1097,707.9,6044.9,82.6,5.8,34.4,3.9,52.1,93.9,100.8,218.7,21.8,62.3,87.1
"Chemicals & pharmaceutical",1857.9,75.9,120.2,2.7,383.7,1682.9,162.5,412.2,1170.6,0,2498.3,496.5,600.1,231.4,69.7,477,166.7,427.4,35.3,431.8,445.9,1049.2,423,304.8,84.9,20.5,15.9,2.1,20.8,144.9,125,215.8,32.1,1800.1,213.5
