Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.2,0.1,4293.2,62.1,22.8,0.7,0,21.2,15.6,0.1,7.5,0,0.2,0,0.3,0,0.8,9.5,0.1,16.5,85.7,0,400.4,0.6,0,0,0,1.1,12.6,25.3,3.7,0,13.3
"Energy extraction",4.8,0,0.1,2.5,11.7,1.9,0.1,4,850.2,185.9,5.5,10.2,77.5,2.3,3.1,1.2,2.9,4.2,1.8,1.5,179.2,1.8,8,5,13.2,0.3,0.5,0,1,2.7,2,3.8,3.6,3.6,7.8
"Mining (non-energy)",8.2,0.4,0,0.7,4.7,1.3,0.1,5.1,3.2,238.1,1.4,208.9,318.3,6.6,5.9,1.9,6,0.6,2.3,13.6,4.8,138.1,4.8,2.1,0.1,0,0,0,0.1,10.2,1.2,8.8,0.5,0.1,2
"Mining support",140.4,55.1,24.3,0,18.8,0,0.5,5.6,6.9,13.1,11.3,5.7,5.6,0.5,0,0,10.5,0.1,0.1,3.8,34.3,83.5,0.1,3.4,0,0,0,0,0.1,0,2.5,16.8,5.1,0.1,0.1
"Food, beverages, tobacco",723.4,0.1,0.1,0,0,28.9,1.4,1.3,0,23.3,5.1,0.1,2.3,0,0,0,0.2,0,6.4,0.6,0.6,0,282.4,0.6,1985.2,5,0,0,0,7,25.1,101.6,20.3,0,326
"Textiles & apparel",55.8,0.6,0.8,0.3,18.1,0,0.5,36.5,0.7,84,130,22.1,8.2,25.4,100.2,8.8,26.8,91,33.5,322.5,0.1,9.1,133.3,3.4,77.7,3,0.1,0,0,0.1,11.9,22.1,6.8,4.3,70
"Wood",10.6,0.6,0.7,0.2,4.9,2.1,0,33.3,0.2,2.2,1.7,6.9,5,11.8,2.8,3.1,7.6,6.2,23.4,341.6,0.5,274,26.5,0.6,4.2,2.4,0,0,0,0,7.8,3.1,5.6,0.1,18.9
"Paper & printing",21.3,0.9,4.2,0.3,570.6,66.3,12.1,0,4.1,209.3,53.6,82.3,44.9,74.5,276.7,41.3,47.6,26.6,18.7,123.8,7.1,51.5,588.1,42.4,375.8,819.3,40.4,16.9,556.3,12.9,222,567.9,244.7,104,292.8
"Coke & refined petroleum",931.3,41,86.6,23.4,561.9,426.3,35.1,284,0,8111.9,218.3,880.1,2444,388.3,558,127.5,377.9,118.8,131.6,220.3,1618,663.1,1324,6038.3,257.7,41,17.7,9.9,61.4,113.2,383.3,726.1,65.3,158.1,363.1
"Chemicals & pharmaceutical",865.9,15.4,24.6,5.5,402.8,2298.1,59.3,746.2,247.2,0,4420.3,583.6,1562.3,878.1,6814.7,317.7,230.7,348.3,262.3,484.4,151.3,795.7,295.1,13.9,292.9,53.6,0.2,0.3,13.6,2.6,162.6,153.8,257,1028.2,346.6
"Rubber & plastic",69.7,4.4,6.4,2.1,630.2,121,17,131.7,14.5,220.4,0,36,185.3,165,1402.8,231.9,421.6,534.1,154.9,289.3,47.8,436,353.9,78.2,350.2,11,1,0.8,0.6,1.5,48.4,100.3,44.2,26.9,64.9
"Other mineral (non-metallic)",2.7,2.4,15.4,2,193.4,43.9,0.5,1.3,4.2,156.7,3.8,0,292.2,55.6,2176.4,37.4,62.1,129.6,66.6,83.1,29.9,4318.9,117.3,0.1,77.5,2.8,0,0,0,0.2,25.3,41,57,18,40.2
