Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.5,1.6,0.1,1340.7,31,144.6,43.3,1.1,16.9,0.8,1.8,3.6,0.6,0.1,0.5,0.6,1.1,0.7,13.3,2.5,36.2,80.6,8.1,78.5,0.4,0.9,1,1.3,3.1,20.4,8.4,6.6,6.3,10.5
"Energy extraction",11.5,0,0.2,0.6,4.1,0.3,0.1,0.3,69.8,10.3,0.5,25.2,88.7,0.2,0,0.2,0.4,0.1,0,0.4,284.4,6,2.1,4.8,0.4,0.1,0.1,0.1,0.3,1,1.6,1.7,3.3,1.4,2.4
"Mining (non-energy)",3.4,0.1,0,0.1,2,0.6,0.1,0.3,0.9,10.6,0.8,39.1,301.1,7,0.1,1,1.8,0.5,0.1,0.6,1.3,57.8,7.4,6.1,0.6,0.1,0.3,0.2,0.3,2.6,2.3,0.6,0.5,0.6,0.9
"Mining support",3.1,1.1,2.1,0,0.3,0,0,0.1,0.3,0.1,0.3,0.2,0.2,0,0,0,0.1,0,0,0.1,1.5,5,0,0.1,0,0,0,0,0,0,0.2,0.1,0.1,0,0
"Food, beverages, tobacco",283.3,0.3,1,0,0,10,1.4,3.7,7.3,21.1,4.3,2.9,6.7,2.8,0.6,2.5,2.5,2,0.8,3.3,7,21.4,56.6,19.2,323.7,1.6,1.8,2.4,3.7,6.1,25.6,16.6,11.8,19.7,86.2
"Textiles & apparel",3.7,0.1,0.3,0.1,4.3,0,0.4,1.1,1.5,2.8,2.3,0.5,2,0.6,0.2,0.7,0.7,0.3,0.5,3.6,4.3,10,22.5,5.3,3.8,2.5,1.3,0.4,0.4,2.1,14.5,8.9,0.7,17.2,12.6
"Wood",6.9,0,0.1,0,2.6,0.4,0,5.6,0.6,1.6,2.4,4,1.1,2.7,0.1,1.6,0.3,0.1,0.2,44.1,0.5,124,10.9,3.9,1.2,0.1,0.2,0.2,0.2,7.4,3,0.3,1.3,0.6,0.5
"Paper & printing",6.6,0.4,0.8,0,53.1,16,2.4,0,0.3,9.2,10.2,7.9,2.3,3.6,0.8,3.6,3.9,1,0.4,6.2,7.4,13.1,105.9,15.4,5,51.8,11.1,16.9,19.7,7.6,88.8,17,30.2,8.9,36.6
"Coke & refined petroleum",180.1,7,36.1,1,32.7,22.1,6.2,10.6,0,93.5,17,56.3,72.2,12.1,1.7,10.8,10,3.5,2.5,16.4,142.2,185.1,179.6,730.4,10.3,2.8,8,10.1,12.8,20.3,65.9,28.5,16.7,14.4,35.7
"Chemicals & pharmaceutical",32.1,0.7,2.3,0.1,13.7,14.3,2.3,12.6,11.2,0,38.6,8.5,11,4.3,1.1,5.2,3.1,2.3,0.7,5.5,7.5,23.8,17.1,10,3.1,1.2,0.9,1.3,1.3,3.2,10.3,2.9,2.6,23.4,6.3
"Rubber & plastic",15.7,2.3,5.7,0.2,51.8,23.9,4.1,13,4.7,21.4,0,15.5,12.8,14.6,6.8,33.9,24.4,21.8,4,29.2,9.6,161.2,76.4,47.6,5.4,1.4,4.5,0.3,0.3,4.1,18.3,3.8,3.2,6.3,3.8
