Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.7,0.1,0.1,3387.6,34,46,2.5,1.6,17.6,3.5,2.3,1.1,3.7,0.8,0.9,4.9,0.4,1.3,15.4,60.2,19.4,15.1,6.8,155.4,7.3,1.2,2.2,2.6,2.6,46.4,23,11.7,24.1,23.6
"Energy extraction",2.1,0,0.2,2.6,20,0,0,0.7,2110,70.2,0,5.6,18.8,0,0.1,0,0.1,0,1.9,0.7,850.5,9,0.3,4.8,8.7,1.1,1.7,0.4,0.5,12.9,10.3,1.7,1.8,14.4,12.5
"Mining (non-energy)",2.9,0.3,0,0.1,2.5,0.2,0.3,1,0.1,15.2,0.5,47.5,14.4,1.4,0.1,0.1,2.7,0.1,0.5,0.2,27.3,110.4,0.2,0.1,0.3,0,0,0,0,2.7,1,2.4,0.5,0.4,0.2
"Mining support",8.4,22.4,1.8,0,1.3,0,0.1,0.3,0.7,0.2,0.6,0.3,0,0,0,0,0.9,0,0,0.3,5.2,15,0,3.5,0,0,0,0,0,0,0.7,0.9,0.4,0,0
"Food, beverages, tobacco",899.7,1.2,0.3,0.1,0,8.6,4.4,11.2,7.5,121.9,13.9,4.9,1.1,5,2.4,2.7,10.6,1.2,2.9,13,22.2,37.6,131.4,61,871.5,12.8,4,7.2,15.6,17,78.9,138.6,70.3,165.4,162.1
"Textiles & apparel",3.4,0.2,0,0,4.2,0,1.3,3.1,0.2,6.5,6.2,1.3,0.3,2.5,1.5,1.1,6.3,1.6,1.9,29.4,1.5,14.2,11.3,10.3,2.1,0.9,0.4,0.5,1.1,1,3.7,6.1,2.3,6.5,4.3
"Wood",3.9,0.9,0.5,0.1,9.3,1.2,0,3.7,0.4,4.3,8.3,11.9,1.3,22.2,6.8,3.8,29.7,10.8,9.8,210.8,22.6,1040.3,8.9,4.7,3.2,1.2,1.2,0.9,1.1,2.6,14,3.5,2.3,3.3,10.2
"Paper & printing",16.8,1.3,1.2,0.1,146.9,13,11.7,0,0.6,34,36.1,23.3,1.5,23,17.2,8.6,31.1,4.1,2.3,35.1,20.3,17,148.6,17.1,20.1,230.8,36,29.2,51.4,31.9,341.2,59.4,42,27.8,45.4
"Coke & refined petroleum",79.3,0.6,4.5,0.6,25.9,4.2,3,2.3,0,9.9,5.1,18.2,10.2,10.7,1.1,1,9,1.2,2.2,9.9,40.9,128,44.3,1244,7.1,2.5,1.3,2.1,4.4,7.4,28.9,30.7,7.9,5.8,10.5
"Chemicals & pharmaceutical",102.3,7.9,2.4,0.3,81.2,42.2,15.2,39.4,45.6,0,173.3,35,13.4,37.5,16,21.3,58.6,11.2,13.8,48.8,11.5,124.1,26.4,22.1,16.4,17.7,5.1,8.8,11.9,11.4,71.2,50.3,23.7,52.7,35.9
