Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,20,89952,13827.1,4903.8,2622,76.6,3697.5,1167.5,83.9,0,0,0,0,0,91.2,5,1263.2,355.7,5139.3,3592,188.4,8256,3.3,15.4,0,6.1,0,1107.6,1928.6,0,299.5,700.6
"Energy extraction",0,0,27.5,112.4,30.5,58.6,3.7,37.3,38190.3,220.4,6,482.7,6688.5,10.4,0,2,66.1,65.7,5.9,15.9,9048.2,0,76.3,36.3,69.6,0.7,17.9,0,1.2,0,18.5,0,0,33.9,75.8
"Mining (non-energy)",1.6,14,0,6.8,0,0,0,0,0,0,0,952.9,8826.9,146.5,0,0,0,6.7,0.5,39.6,13.5,1996.6,15.7,0.1,3.5,0,0.3,0,0,0,4.7,0,0,0.2,8.4
"Mining support",746,6157.4,500.9,0,54.6,0,4.3,29,258,40.6,54.3,65,16.7,1.9,0,0.1,61.9,1.3,0.7,28.2,543.7,3085.3,0.3,43.3,0.2,0,0,0,0.5,0,4.2,120.9,36.1,0.9,1.1
"Food, beverages, tobacco",7019.5,177.5,72.9,10.5,0,1130.2,33.9,165.1,1013.9,3624.9,767,318.3,547.5,247.9,85.8,196.1,293.7,413.6,108.6,218.6,335.9,1535.2,820,73.1,13996.2,25.2,63.3,20.1,41.3,39.9,364.5,1597.3,44.1,626.6,1202.8
"Textiles & apparel",704.6,306.4,117.6,29.7,139.9,0,76.2,302.3,1173.7,3143.6,1260.2,430.4,482.2,182.9,116.3,297.1,280.6,1337.8,237.1,1802.9,240.9,2613.2,878.9,505,397.3,205.3,119.5,86.2,547.9,45.6,653.5,1091.2,151.4,455.1,812.8
"Wood",55.3,63,25.9,2.4,36.1,126.2,0,151.3,30.7,62,36.2,105.5,33.4,58.5,28.2,39.7,72.3,156.9,27.4,1230.2,12.4,4895.7,81.1,13.4,30.1,13.3,19.9,13.2,20.9,2.8,40.3,19.1,12.9,9.4,68.7
"Paper & printing",156.2,71.3,43,4.4,929,737.5,64.4,0,226.7,822.4,320.2,575.9,115.6,148.2,141.7,246.7,327.8,462.7,88.4,480,286.8,1131.1,1107.9,541.9,380.9,1615.3,527.6,815.8,1661.4,178.4,631.4,1155.8,935.2,148.4,639.3
"Coke & refined petroleum",5439.9,2527,1409.3,225.7,829,4473.8,186.9,723.1,0,12591.9,2505.5,3426.1,6105.8,729.7,330.4,822.4,1024.6,1357.6,635.5,1057.9,7019.1,16427.3,2691.3,34514.2,698.5,212.1,769.5,735.6,1548.4,646.1,1695.5,3182.9,871.8,428,1276.3
"Chemicals & pharmaceutical",4320.6,808.6,331.9,44.4,614.1,8099.1,196.7,1032.5,6655.7,0,5415.4,1840.2,2630.1,738.5,491.2,1077.8,878.4,1853.7,434.2,1299.3,271.5,5834,657.4,236.8,347.3,75.7,75.4,17,15,11.2,525,1535.6,14.7,4741.4,1018.3
"Rubber & plastic",207,226.1,95.9,15,450.7,895.1,34.4,174.9,332.2,909.9,0,349.3,328.5,255.5,298.1,605.6,794.9,2157.5,372,635.2,79.2,5584.8,460.2,968.3,118.5,33.2,179.2,78.6,8.8,45.4,175.3,182.7,63.7,92,141.1
"Other mineral (non-metallic)",36.7,26.5,12,16.6,149.4,244.3,44.5,33.4,155.1,423.9,165.1,0,635.4,265,252.1,298.3,358.6,712.7,109.6,235.8,156.2,35100.5,205.1,25,108.9,10.1,69.6,12.5,19.3,13.9,69.6,32.7,19.3,37.7,112.4
"Metal (basic)",76.6,575.8,44.3,97.9,90.5,130,34.5,400.4,271.6,616.6,312.6,914.1,0,12530.9,1575.4,10661.6,13261.1,9797.7,3122.3,5169.5,771.5,26635.2,268.3,66,40.7,13.9,228.9,48.9,32.9,49.9,64.4,148.3,56.3,35.5,161.1
"Metal (fabricated)",242.8,638.8,137.2,40.7,366.1,321.4,76.3,78.4,470.7,346,237.2,477.1,3105.9,0,398.5,1179.7,3841.3,3475.8,779.2,940.7,160.7,16643.7,316.2,143.9,97.7,24.5,110.9,121.3,14.4,127.2,180.6,468.1,109.1,30.2,133.7
"Computer, electronics",19.5,53.5,15.7,4.3,21.9,44.3,4.5,16.5,47.9,44.2,30.8,40,130.7,147.2,0,519.3,448.4,488.4,105.7,96.5,108.7,1467.2,105.6,98.7,23.9,40.5,701.4,363.7,135.2,18.2,67.6,195.8,60.5,43.9,86.8
"Electrical equip.",30.7,86,24.8,5.8,38,54.9,7.5,28.6,64.1,73.9,55.5,105.6,588.7,418.2,648.4,0,919.7,927.9,222.9,231.1,238.5,3063.4,113,149.1,27.7,24.1,394.6,180.1,67,27.5,62.5,141.2,46,22.7,77.8
