Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.8,1.2,0,25331.7,1317.5,384.4,183.6,6.8,132.6,406,58.9,191.9,50.1,10,16.2,42.5,23.6,14.4,75.5,345.7,101.4,1950.2,279.2,1858,18.6,23.8,19.9,34.5,34.1,629.9,106.8,32.6,96.8,129.7
"Energy extraction",8.7,0,0.2,0.6,175.5,23.3,5.6,12.1,5188.5,785.4,12.8,18.9,316.8,18.3,7.8,9.3,86.5,20.2,18.5,23.3,2497.6,199.6,71.8,47,129.9,10.8,17.2,15.7,14.3,61.7,132.6,9.7,2.2,74.1,98.8
"Mining (non-energy)",2.6,0.3,0,0,5.4,2.2,1,1.9,0.7,24.4,2.3,90.5,42.3,5.4,0.8,2.8,4,3.7,0.8,4.8,1.8,114.7,10.3,2.4,1.3,0.2,0.1,0.3,0.3,4.2,3.3,0.3,0.3,0.4,0.6
"Mining support",4.9,10.7,0.5,0,1.5,0,0.1,0.6,0.3,0.4,1.1,0.6,0.2,0,0,0,1,0,0,0.3,4.5,15.7,0,0.5,0,0,0,0,0,0,0.7,0.9,0.2,0,0
"Food, beverages, tobacco",5555.6,8.9,0.9,0,0,1466.2,46.5,184.1,61,1235.1,163.8,86.3,87.5,90.2,39.4,60.7,108,63.4,40.6,144.9,216.6,358.6,2062.6,364.8,18100,92.8,57.1,75.4,116.1,115.3,966.5,960.8,321.9,1131.1,1795.9
"Textiles & apparel",172.5,14.3,0.9,0.1,536.1,0,109.6,312,45.8,472.2,500.3,120.2,122.5,169.1,73,126.6,232.7,366.4,122.4,1093.1,258.2,480.1,1284.1,361.7,332.4,112.8,53.4,71.5,93.4,42.9,550.5,347.5,29.9,484.8,363.7
"Wood",92.5,10.5,2.1,0.1,289.3,276.2,0,93.8,21.4,91.8,155.3,112.2,80.2,548.2,33,115.1,312.9,189.9,119,3622.3,74.6,2819.5,647.7,232.5,169.4,30.1,22.6,29,28.4,95.5,404.5,26.9,8.5,147.6,205.5
"Paper & printing",78.3,8.3,4.2,0,2021.5,975.7,77.7,0,48.4,735.4,366.5,176.7,156.5,457,52.6,419.7,506.8,336.2,66.9,405.4,415.7,674.8,1860.9,1487,575.5,2546,807,452.9,1468.4,214.9,6392.1,286,148.1,198.4,1075.5
"Coke & refined petroleum",1951.1,166.2,40,0.9,1036.6,822.9,193,161.9,0,5677.8,265.9,1786.9,2704.3,335.2,100,120.5,650.3,146.9,220.8,481.4,3341.2,4606.8,2758.6,18415.7,596.2,22.3,16.6,57.3,107.5,17.4,1004.1,469.1,18.6,174.9,200.5
"Chemicals & pharmaceutical",1264,75.4,12.2,0.2,1127.8,3692.9,350.5,1263.2,513.7,0,6424,655.1,1732,840.4,526.7,949.2,687.8,677.6,302,1128.8,354.9,725.4,1555.3,400.3,295.6,196.6,92.2,154.4,83,87.4,1177.5,124.3,69,1144.7,493.4
"Rubber & plastic",265.2,43.4,7.2,0.2,2238.5,1602.4,194.4,754.7,82.9,1139.4,0,255.3,573.4,1319.7,291.2,1162.2,2719.3,2520.9,531.1,1168.5,272.1,2955.3,1583.6,1721.2,411.8,172.6,146.3,179.3,273.1,166,1988.3,80.5,90.2,181.9,272.2
