Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,5.9,0.2,9406.1,174,105.4,30.7,8.7,80.8,25.3,1.2,0.7,0.7,0.4,1.5,0.4,1,0.2,13.7,15.6,32.6,303,11.3,203,2.4,0.2,0.2,3.2,5.1,17.3,38.8,27.1,9.6,45.4
"Energy extraction",0.3,0,0.1,0.1,0.5,0.1,0,0.1,75,1.9,0.1,0.4,0.5,0,0,0,0,0.1,0,0,18.8,0.1,0.5,0.4,0.2,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.4
"Mining (non-energy)",10.6,0.2,0,0.2,0.6,0.4,0.6,2.2,373.8,35.6,0.9,78,940.2,30.1,1.7,13.7,2.9,1,0.5,13.7,79.1,99.6,8.9,4.5,1.2,0,0,0,0.8,0.7,0.5,1.7,0.2,0,2.1
"Mining support",32.1,5.5,6.3,0,1.9,0,0.1,0.4,1.4,0.3,0.5,0.4,0.1,0,0,0,0.1,0,0,0.2,6.6,11.4,0,0.4,0,0,0,0,0,0,0.2,0.7,0.4,0,0
"Food, beverages, tobacco",1959.5,0,0.2,0.1,0,60.1,3.3,14,11.1,100.9,2.7,3.6,0.4,0.5,0.5,1,0.4,1,1,5.2,12.1,20,312.8,18,844.2,3.6,0.9,0.5,12.5,6.2,17.9,99.5,74.2,56.6,208.1
"Textiles & apparel",35.3,0.8,6.8,0.5,11,0,5.9,7.3,3.5,14.3,13.3,4.8,0.6,1.9,3.5,4.6,1.5,25.6,8.7,59.9,10.5,26.8,121.6,24.7,14.3,8,2.6,0.5,23.9,1.9,17.9,42.6,14.8,28.3,62.5
"Wood",9.5,0.2,3.5,0.1,4.5,2.6,0,9.4,1.2,3.5,2,5,0.2,1.8,1,2.3,0.8,6,2.8,78.8,9.2,165.7,17.1,2.7,1.5,1,0.3,0.1,0.8,23.3,2.6,1.6,2.5,0.3,8
"Paper & printing",9.7,0.1,1.4,0,74.1,14.3,4.7,0,3.2,15.7,6.2,9.1,0.6,1.6,3.6,5.5,1.3,5.1,0.6,9.8,6,8.7,86.4,9.4,7.8,45.1,6.6,2,39.8,5,21.2,19.9,28.8,5.1,35.8
"Coke & refined petroleum",478.7,8.1,91.5,4.1,109,38.1,15.2,18.9,0,247.5,14.4,82.8,48.7,9.8,7.9,19.5,6.2,19.7,8.4,32.1,425.4,281.7,391.5,1355.2,23.5,7.3,17.3,3.4,71.6,36.3,52.5,96.9,47.8,17.8,86.9
"Chemicals & pharmaceutical",295.9,2.2,23.5,0.7,69.5,120.4,24.3,51.6,163.4,0,211.3,48.7,25.4,13.6,21.7,41.9,6,35.2,11.6,43,37.3,86.2,62.2,16.1,6.4,6.4,0.8,0.3,6.4,20.4,17.6,16.2,18.6,66.5,56.7
"Rubber & plastic",8.9,0.3,3.5,0.1,39.5,10.9,2.3,4.8,3,11.2,0,5.2,1.6,2.7,8.2,15,3.6,30.7,3.8,13.7,3.4,56.3,36.3,15.6,2.3,0.7,2.2,0.2,2.3,3,3.3,2.7,1.9,1.6,4.9
