Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,13.7,0.4,16484.8,307.3,161.8,40.7,16.7,152.3,44.5,2.1,1.2,1,1.8,2.8,1,1.6,0.5,21.6,35.4,58.2,756.1,22.6,383.4,5.3,0.5,0.8,7.2,8.3,51.9,90.1,55.9,26.3,102.7
"Energy extraction",0.6,0,0.1,0.2,0.8,0.1,0,0.2,119.1,3,0.1,0.6,0.8,0,0,0.1,0,0.1,0.1,0.1,37.2,0.2,1.2,0.7,0.3,0,0.1,0,0.1,0.2,0.2,0.2,0.2,0.2,1
"Mining (non-energy)",21.9,0.6,0,0.5,1.2,0.7,1.2,3.7,644.1,64.5,1.4,146.7,1622,43.1,7.2,24.3,6.1,1.4,1.5,23.5,173.8,181.3,20.8,9.1,2.4,0,0,0,1.5,1.5,1.3,3.9,0.4,0,5
"Mining support",8.1,1.6,1.8,0,0.4,0,0,0.1,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0,0,1.9,2.6,0,0.1,0,0,0,0,0,0,0.1,0.2,0.1,0,0
"Food, beverages, tobacco",3852.8,0.1,0.5,0.2,0,98.6,6.1,21.7,18.6,164.4,4,6.2,0.7,0.7,2.1,1.5,0.8,1.3,2.1,8.7,26.6,32.9,672.7,34.1,1415.7,9,1.9,1.5,22.5,11,44.5,204.1,138.2,139.2,443.4
"Textiles & apparel",62.4,1.8,15,1.3,17.4,0,10.2,11.5,5.9,21.2,18.1,7.8,1.2,2.6,13.8,7.5,3.1,30.9,22.7,86.2,24.7,43.1,266.6,51.8,23.2,22.8,6.4,1.8,50.4,3.9,45.7,95,28.5,76.4,164.5
"Wood",3.4,0.1,1.4,0,1.4,0.7,0,2.7,0.4,1.1,0.6,1.6,0.1,0.5,0.8,0.7,0.3,1.5,1.3,23.8,3.6,50.4,6.9,0.9,0.5,0.5,0.1,0.1,0.3,6.1,1.3,0.6,0.9,0.1,3.8
"Paper & printing",14.6,0.2,2.3,0.1,90.4,16.5,6.7,0,4.6,20,7.3,11.9,0.8,1.7,11.4,7.2,2.2,5.4,1,13.1,11.2,11.7,161.6,15.1,10,110.7,13.7,6.1,70.2,7.5,46.1,36.3,47.7,10.2,64.2
"Coke & refined petroleum",629.1,11.6,131.5,7,118,38.4,19.3,22,0,282.4,15.2,96.9,59.7,9.3,22,22.9,8.7,18.1,10.8,41.2,619,318.4,581.7,1770.1,27,13,26.1,8.2,99.6,42.7,89.5,138.2,61.1,30,133.1
"Chemicals & pharmaceutical",419,3.4,35.9,1.3,79.5,135.3,32.9,66.3,198.1,0,235.9,60.6,31.2,13.7,63.8,52.3,8.9,34.3,19.6,53.5,58.3,103.6,95.8,22.4,7.1,12.2,1.3,0.8,9.2,21.3,34,22.3,24.7,94.4,102.6
"Rubber & plastic",11.6,0.5,5,0.2,43.3,11,2.9,5.9,3.4,12.5,0,6,1.8,2.5,22.4,17.5,5,27.9,5.2,16,5.1,63.1,53.4,19,2.8,1.3,3.2,0.4,3.1,3,6,3.7,2.4,2.7,8.4
"Other mineral (non-metallic)",26.5,0.9,16.5,0.8,57.2,5.9,11.6,1.9,4,18.6,8.7,0,9.4,6.9,52.9,21.9,5.6,24.7,8.3,17.3,19.9,1182.6,66.2,11.2,6.7,1.1,2.6,0.5,5.1,26.4,10.6,10.8,10.5,5.1,19.4
"Metal (basic)",10.5,6.2,28.6,6.2,16.1,1.5,3.6,13.3,8.5,12.5,15.1,43.6,0,334.8,168.9,425,186.2,304.6,150.6,252.6,86.5,1109.3,44,11.5,0.1,0.6,3.3,0.1,1.1,2.6,4.3,3.6,2.3,1.1,10.3
