Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,42.5,16,0.7,6031.4,83.7,755.7,434.6,1.9,96.2,27.9,0.5,0.1,1.4,0.1,1,1.2,1,0.7,54.8,3.7,28.4,229.2,0.5,108.9,1.1,0.6,0.6,0.1,18,38.3,132.3,17.3,10.5,10.5
"Energy extraction",38.3,0,257,16.5,35.2,3.2,3,23.4,490.4,274.4,4.1,279,760.2,22.5,0.5,2.5,15.7,5.4,0.8,22.4,547.4,571.6,25.8,30.4,5.4,0.3,1.5,0.2,4.4,33.4,13.3,75.8,12.6,5.2,8.9
"Mining (non-energy)",58.5,183.8,0,14.2,53.2,6.8,8.6,17.1,508.9,710.1,8,682.2,8701,488.3,5.8,67.1,78.6,16.6,3.4,118.1,103.8,1577.5,66.1,69.2,15.5,4.2,15.5,4.8,12.8,115.4,46.5,177.3,20.4,6.8,13.3
"Mining support",98.9,299.9,305.7,0,18.8,0,1.5,10.6,4.8,5.2,5.6,3.4,0.9,0.3,0,0,5.4,0.1,0,2.5,55.5,174.1,0.3,5.3,0,0,0,0,0.2,0,9.9,41.6,4.3,0.2,0
"Food, beverages, tobacco",2209.7,5.5,4.7,0.5,0,10.9,1.5,55.8,1.5,243.3,6.4,2.9,14.3,4.9,0.3,1.9,4.4,1.9,1.4,12.8,18,9.1,430.1,23.7,1048,6,4.5,1.5,0.4,46.5,96.4,788.2,119.1,125,180.5
"Textiles & apparel",28.1,17.3,35.8,1.5,16.5,0,9.2,62.4,1.9,74.7,47.5,1.5,1.3,15.1,2.9,11.5,13,111.9,8.7,195.7,3.5,93.3,100.4,40.5,62.6,5.7,5.7,1.3,4.7,8.3,55.1,270.8,23.1,36.4,94.7
"Wood",36.5,66.3,73.4,1.1,32.8,9.4,0,115.6,2.6,37.2,13.1,19.3,4.1,31.5,2.3,12.6,17.8,41.7,6.5,434,22.7,1071.8,102.2,22,9.6,4.7,4,0.1,0.5,201.5,34.8,40.9,12.3,2.7,25.9
"Paper & printing",36.4,23.3,43,1,507.9,47.4,32.3,0,6.1,126.5,60.9,42.6,9.5,39,11.5,45.3,46.9,73.5,6.1,75.6,31.1,122.8,639.4,100.2,67.1,456.9,83.9,47.7,223.1,72.6,348.6,546.1,151.7,33.3,71.6
"Coke & refined petroleum",462.4,193.9,565.2,18.8,188.7,36,35.3,108.7,0,837.8,110,111,182.4,67.8,4.3,47.7,50.1,60.1,14.3,70.2,304.8,630.3,579.2,2731.6,45,14,53.8,20.5,109.2,140.2,247.4,670.5,69,37.3,74.2
"Chemicals & pharmaceutical",1178.5,267.7,506.9,11.6,486.3,450.8,142.1,608.4,256.8,0,1116.1,192.9,276.2,246.4,48.4,230.4,139.2,254.6,39.7,250.2,179.8,578.4,278,112,65.1,43.9,9.6,6.9,26.7,183.8,440.3,701.5,80.7,890.6,100.9
"Rubber & plastic",44.9,78.8,123.4,3.9,397.1,69.7,22.7,96.2,7.6,127.5,0,53.6,29.3,80.3,29.9,129.8,132.4,348.3,26.9,127.9,28.4,771,420.6,234.6,17.3,8,39.6,6.6,12.4,52,92,113,16.1,15.2,44
"Other mineral (non-metallic)",28.8,16.1,99.1,3,183,0.6,21.4,9.2,2.4,48.3,19.5,0,40.3,54,17.2,41.8,38,84.8,7,34.5,26,2852.5,94.6,30.2,12.7,1.6,8.3,1.7,3.5,97.5,42.7,76.9,16.2,7,11.9
"Metal (basic)",12,28.9,84.1,18.7,8.9,2.4,5.7,12.4,4.3,28.6,25.7,45.6,0,1819.1,29.6,410.9,850.1,693.2,122.6,324.1,48.3,2024.4,2.7,26.2,1,1.2,5,0.1,0.5,18.6,13.1,20.7,3.3,2.3,29.5
"Metal (fabricated)",75.3,129.3,195.6,10.3,250,27.4,48.2,97.7,0.4,75.3,44.6,38.7,147.3,0,31.1,176.5,585.1,491.3,58.8,220.6,71.2,1507,208.1,93.9,16.1,11.1,20.5,10,13.7,97.3,135.5,327.6,25.8,9,52.3
"Computer, electronics",0.5,4.3,10.8,0.7,1.3,3.2,0,2.7,0.1,7.2,0.3,0,1.1,10.4,0,69.2,46.5,52.3,6.5,30.7,13,2.1,72.1,19.1,4.4,8.5,207.1,41,28.2,6.6,78.2,152.4,16.3,17.8,82.4
"Electrical equip.",12.1,35.4,55.6,2.1,8.8,2.2,0.2,1.9,0,20.9,0.3,0.6,20.6,56.7,118.2,0,253.9,302.2,31.8,99.7,107.5,757.1,155.7,91.1,18.4,7.5,195.1,29.1,12.6,64.3,114.8,166.1,23.2,12.1,149.8
"Machinery & equip.",84.6,158.9,277.6,15.7,21.6,1.4,13.1,7.2,0.5,40.2,2.7,0.9,48.1,93.2,82.9,169.4,0,337.3,55.1,107,80.6,423,152.6,96.6,7.3,8,107.6,23.5,11.5,34.2,111,426.9,22.4,11.3,79
"Motor vehicles",42.4,25,44.7,3.5,15.5,49.3,8.9,14.9,4.8,52.1,21.7,11.5,8,35,4.9,54.2,131.8,0,26.3,54.9,21.9,24.7,1204.3,571.6,6.4,4.4,18.2,4.9,15.8,24.7,98.2,224.1,9.5,6.2,34.2
"Other transport equip",0.3,1.9,0.2,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,2.6,0,0,0.2,0,0,0,20.2,0.1,0,0.1,0,0,0.4,4.4,78.1,0,0.1,3.1
"Other manufacturing",90.3,53.6,63.5,4.8,192.2,36.8,27.3,32.5,6.3,58.9,6.2,25.1,199.4,62.2,4.8,24.2,53,27.9,6.9,0,118.2,171.4,132.4,128,44,13.7,67.4,8.2,32.4,364.6,141.6,228.9,41.1,73.5,62.1
"Utilities",232.8,386.2,998.4,13.7,578.6,87.8,57.3,291.9,64.5,374.5,69.6,153.4,403.7,147.2,17,62,108.8,114.6,15.9,79.7,0,162.1,820,366.2,255.9,33,179.2,31.4,146.1,818.9,338.2,1191.2,314.1,122.2,165.9
"Construction",7.5,244.3,64.2,31,446.9,47.8,33.1,126.3,27,328.1,42.1,65.3,32.4,120.1,77.6,62.3,118.9,103.7,30.7,116.2,249.3,0,1742.9,1567.5,160.3,208,453.3,248.9,358.8,474.8,1392.7,199.2,160.2,83.9,220.1
"Wholesale & retail",1399.2,347.6,944.5,28.6,4133.2,855.5,285.7,715.3,622.7,1856.2,397.8,299.2,1137.2,548.6,206.3,498.4,628.1,1686,112.5,533.2,478.3,2198.1,0,1062.3,438.5,205.6,429.3,134.1,192.1,291,763.3,1441.8,187.3,435.6,382.2
"Transportation, storage",219.8,250.9,540.3,19.3,682.5,120.8,74.2,204.4,132.5,326.2,68.6,151.1,461.8,147.7,30.3,91.5,136.5,261.9,19.8,120.1,131.8,620.5,1870.3,0,59.4,55.1,107.3,43.6,158,86,416.6,802.7,109.9,50.7,108.5
"Accomodation and food services",8,24.5,33,2.7,52.5,8.3,6.4,18.9,2.6,32.3,9.6,9.4,13,25.4,3.7,13,24.4,20.7,6.4,21.5,25.8,106.2,265,149.5,0,26.1,27.4,62.7,118.5,143.1,557.6,505.9,123.3,41.2,56.1
"Publishing, broadcasting",4.3,1,4.8,0.1,47.2,0.9,1.3,21.5,2.3,8.8,1.8,2.3,0.4,4.8,2,3.3,5.8,6.1,0.5,5.6,10.5,15.4,174.7,26.8,10.5,0,53.8,40,78.9,16.6,195.6,176.8,73.8,7.9,26.2
"Telecoms",64.5,19.3,111.8,5.4,111.7,35,14.3,40.9,12.7,53.5,17.7,21.7,20.1,55.9,15.1,30.8,62.6,55.5,10.8,49.8,111.3,198.2,1108.2,437,106.1,167.4,0,254.3,900.2,270.9,879.8,1718.1,153.2,80.8,180.9
"IT and information services",0,6.2,0,0.1,8.5,1.6,0.7,3.6,1,5.6,1,1.3,1.7,3.1,1.7,2.9,3.9,4.7,0.6,3.7,8.8,12.4,61.7,26.3,4.6,11.2,50.9,0,79.2,16.7,74.7,0,9.9,4.3,18.1
"Finance & insurance",405.6,236.1,511.8,19.5,411,105.5,56.9,170,54.7,267.7,60.8,72.2,175.5,167.9,31.2,95.1,155.3,190.6,65.6,154.7,326.7,837.9,2620.6,1107.8,290.3,109.4,500.2,144.9,0,4638.7,1544.1,2148.9,263,145.4,288.5
"Realestate",46.7,15.4,19.7,1.3,141.5,49.2,15.9,52.1,11,44.9,24.3,19.5,15.3,66.1,10.7,31.7,45.8,87.4,11.6,72,93.1,387.9,3382,428.2,282.3,76.4,410.9,123.9,584.1,0,934.7,1391,332.5,130.9,309.2
"Other business services",140.8,292.7,266.1,30.2,793.9,82.3,60.3,193.1,58.1,370,76.8,97.7,99.7,220.2,75.1,149.8,222.7,277.6,60.7,245.9,392.9,1901.4,3492,1200.2,359,233.7,820.4,356.1,1295.9,1100.1,0,2446,359.2,179.8,448.2
"Public admin,  defence",0,201.3,0,10,36.4,0,0,26.4,0,142.1,0,0,0,0,0,0,0,0,19.8,35.5,0,0,0,1053.4,96.8,94,387.7,0,341.1,1259.8,1209.7,0,0.8,156.7,222.7
"Education",1.7,29.9,25.9,1,24.1,4.5,2.6,9.6,0.9,16.4,3.9,4.3,4,10.4,3.3,6.4,10.4,11,2,9.5,15.6,35.8,132.5,73.9,14.2,13,31.9,27.7,77.4,41,220.2,101.4,0,17.9,28.2
"Healthcare, socialwork",0.6,0.8,0.2,0.1,2.7,0.5,0.2,0.8,0.2,1.5,0.3,0.4,0.2,0.9,0.3,0.5,0.8,1.1,0.2,1,1.4,6.2,34.1,8.2,2.9,1.2,4.9,1.8,7.7,10.7,12.8,35.3,10.6,0,3.6
"Arts, entertainment",13.1,13.8,64.5,1.9,39.9,4.7,2.8,7.9,2.1,7.1,2.2,3.9,37.9,5.6,2.8,5.2,6.2,13.3,4.4,11.6,9.7,19.4,87,61.5,28.2,8.6,55.3,24.5,57.1,33.6,72.8,181.2,23.6,14.9,0
