Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,21.3,0,3.9,18870.5,980.1,1973.8,891.9,0,140.6,199.5,2,0,8.3,2.4,0,0,0,3.1,190,4.7,240.5,414,12.9,1562.2,3.3,0.7,0.8,1.7,6.6,20.8,57.6,71,31.1,93.4
"Energy extraction",0,0,95.8,262.9,234.7,144,23.1,205,5819.9,369,26.9,151.6,1471.7,36.6,16.8,0,0,0,0,2.8,2135.9,0,125.9,25,9.4,1,2.4,0.4,4.7,3.3,11.3,0,0,59.6,72.5
"Mining (non-energy)",0,0,0,206.5,256.9,0,0,0,0,2322.4,5.5,1928.2,1708,160.5,16.1,0,31.6,0,0.5,0.6,112.5,0,276.5,0.4,0,0.1,2.1,0.7,0.3,97.4,21.4,0,20.9,3.8,14.7
"Mining support",329.7,1804,151.6,0,29.1,0,1.9,11,26,3.7,30.7,1.4,2.1,0.4,0,0,11.3,0.1,0.1,4.1,24.8,290,0.2,5.6,0.1,0,0,0,0.1,0,1.4,9.2,5.4,0.2,0.1
"Food, beverages, tobacco",2524.1,0,0,0.6,0,231,4.7,31,0,122.2,13,1.2,0,1.9,3.3,0.7,0,0,0,8.9,7.8,40.7,299.1,17.2,5764.6,6.3,1.8,0.9,13.2,3.9,12.4,119,0,122.8,497.5
"Textiles & apparel",54.6,4.6,6.8,13.6,14.6,0,15.1,41,0,36.1,203,2.7,0,25.6,44.1,9.3,19.7,58.7,21.2,255.4,21.3,78.6,320.6,82.4,171,5,15,2.3,9.8,4.1,37.5,157,57.3,184.2,856.7
"Wood",45.2,0,0,2.6,31.6,35.7,0,97,0,13.6,49.9,7.1,0,35.8,37.1,12.5,32.8,28.1,17.8,648,2.9,1661.3,65.6,11.4,28.1,5.6,2.5,0.8,0.7,32.3,7.8,7.9,13.6,2.3,117.2
"Paper & printing",54.4,19.1,8,1.5,700.8,182,32.5,0,0,86.4,176.6,14.5,3.3,35.5,142.5,33.4,63.1,22.7,10.9,81.2,39,94.2,350.8,50.5,167.3,1286.7,46.8,13.8,191,11.6,51.4,100.2,159.9,45.8,279.8
"Coke & refined petroleum",3515.2,1830.4,1036.7,214.9,998.1,759.7,134.9,328.7,0,1593.3,529.1,169.3,429.6,284.5,412.4,153.4,376.6,133.4,262.9,270.6,737.3,4051.9,2256,7676.9,738.4,147.8,178.6,32.7,485.7,118.3,242.9,680.4,372.4,218.2,1633.5
"Chemicals & pharmaceutical",781.2,165,76.9,11.2,242.6,1032.2,64.5,279.6,517.6,0,2299.9,29.5,71.4,117.1,337.2,96.9,109.2,69.6,60.3,136.2,37.6,369.7,129.3,31.4,42,53,2.6,0.9,11.8,12.1,29.1,60.5,53.8,635.4,260.9
