Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.1,0,410.4,7.3,360,27.1,0,0.4,0.4,0.3,0,1.4,0.6,0.3,0.3,0.3,0.1,16.3,2.3,3.8,9.3,5.5,20,0.3,0.3,0.4,1,3.2,6.5,3,2.9,1.5,2.4
"Energy extraction",3.1,0,0.2,0.2,5.3,0.1,0.5,0.4,70.3,27,0.1,4,0.2,0.5,0.2,0.1,0.2,0.1,0.2,0.6,169.3,1,1,1.6,3.1,0.1,0.4,0,0.1,2.4,2,0.3,0.2,2.5,3.1
"Mining (non-energy)",0.2,0.4,0,0,1,0,0.4,0.1,0,14.9,0.1,32.2,8.6,0.2,0.1,0.1,0,0,0.1,0.1,1.4,54.6,0.5,1.2,0.1,0,0,0,0,1.6,0.5,1.3,0.1,0.1,0.1
"Mining support",0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",49,0.2,0.2,0,0,1.2,2.7,1,0.2,3.7,0.6,0.5,0.1,1.5,1.4,0.4,0.4,0.2,0.1,1.8,9.8,3.4,21.9,5.8,56.7,0.5,0.2,0.3,0.7,1.2,4.5,5.7,2.5,5.3,6.9
"Textiles & apparel",0.9,0,0,0,0.8,0,1.4,0.3,0,0.7,1.2,0.1,0,0.3,0.8,0.1,0.2,0.7,0.1,8.2,1.3,1.8,4.2,1.6,0.6,0.1,0.1,0.1,0.2,0.4,1,1.3,0.4,1.2,0.9
"Wood",10.2,0.4,0.1,0,2.3,0.6,0,3.1,0.1,0.9,2.8,4.7,0,2.9,2.4,1.4,1,2,0.6,57.1,26.1,103.9,11.6,11.6,1,0.2,0.4,0.3,0.6,7.4,3.7,1,0.3,0.6,1.1
"Paper & printing",2.7,0.1,0.4,0,6.9,1.3,7.4,0,0,1.3,0.7,0.9,0,2.1,1.8,0.5,0.9,0.2,0.1,1.4,1.1,0.6,13.7,3,1.9,39.4,7,8.2,5.8,0.4,38.2,3,4.7,1.4,11.5
"Coke & refined petroleum",6.8,0.4,0.8,0,0.9,0.3,1.1,0.2,0,0.7,0.2,0.5,0.1,0.8,0.1,0.1,0.1,0.1,0,1,2.4,8.1,1.9,32.9,0.3,0.1,0.1,0.1,0.1,0.5,1.9,1.5,0.7,0.6,0.5
"Chemicals & pharmaceutical",7.5,0.4,0.6,0,3.1,3.7,5.3,3.1,0.4,0,8.6,1.7,1.5,20,7.1,8.9,3.1,1.8,0.4,6.5,7.6,6.8,13.2,2.5,0.6,0.2,0.1,0.1,0.2,1.9,2.4,0.6,0.8,1.8,1.7
"Rubber & plastic",2,0.3,0.1,0,6,1,3.6,1.6,0.1,1.7,0,2.7,0.1,2.4,4.3,2.6,1.3,2.4,0.3,4.7,3,21.5,10,4.4,0.9,0.1,0.1,0.3,0.4,2.8,1.8,0.9,0.5,1.2,0.9
"Other mineral (non-metallic)",2.3,0.4,0.1,0,4,0.2,9.8,0.4,0.1,1.1,6.9,0,0.1,7.1,1.1,2.9,0.4,0.6,0.3,2.8,2,143.3,8.7,9,1.2,0.2,0.2,0.4,0.4,7,2.9,1.1,0.7,0.6,0.9
"Metal (basic)",0,0,0,0,0.2,0,0.2,0.4,0,0.2,0.1,0.1,0,14.6,4.7,7,2.2,0.8,0.1,2.9,0.4,1.8,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0
"Metal (fabricated)",10.4,2.7,1.5,0,9.9,1.5,13.3,2.8,1.1,6.6,4.2,7.4,0.8,0,14.8,21.9,28.4,8.3,2.3,21.5,15.5,94.7,21,16.9,1.7,0.1,0.2,0.4,0.6,9.1,9.9,7.9,1.2,1.3,1.9
"Computer, electronics",1.1,0.3,0.2,0,0.8,0.1,0.9,0.2,0.1,0.3,0.2,0.3,0.2,3.9,0,8.2,1.1,2.2,0.1,1.9,2.6,5.5,4.5,2.9,0.2,0,2,0.2,0.2,0.7,2.2,1.3,0.2,1.6,1.4
"Electrical equip.",0.6,0.1,0.1,0,0.9,0.2,0.8,0.2,0.1,0.3,0.2,0.2,0,1.5,25.7,0,0.3,3.2,0.1,1.4,5.9,5.3,8.4,1.8,0.3,0,0.1,0,0.1,0.9,0.3,0.1,0.1,0.1,0.3
"Machinery & equip.",4.4,1.7,0.9,0,1.4,0.1,2.8,0.1,0.1,0.9,0.7,1.1,0,4.3,2.6,1.8,0,1.4,0.7,3.9,3.1,4.5,4.5,3.9,0.2,0,0,0,0.1,1.2,1.4,0.4,0.1,0.3,0.2
"Motor vehicles",0.9,0,0,0,0.2,0,0.3,0,0,0.1,0.1,0.1,0,2.1,1.2,0.4,1.1,0,0,0.3,0.7,1.9,5.7,8.3,0.1,0,0,0,0,0.1,1.1,0.9,0,0,0.1
"Other transport equip",0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0,0,0.1,0.7,0.4,13.8,0,0,0,0,0,0,1.1,5.3,0,0,0
