Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,14.4,107562.2,13815.7,5004.7,3025.2,44.6,4378.7,1672,77.7,0,0,0,0,0,97,9.2,1873.8,298.5,4047.8,3710.6,143.2,7313.4,4.4,13.6,0,5.5,0,1691.1,1514.9,0,280.4,641.4
"Energy extraction",0,0,32.7,123.9,48.1,78.6,4.2,49.6,33976.4,349.1,11.2,496.3,6943.3,9.6,0,2.3,66.3,118.4,10.7,26.2,11201.4,0,127.9,38.4,103.7,1.7,26.1,0,1.7,0,44.9,0,0,48.8,106
"Mining (non-energy)",2.6,14.8,0,8.5,0,0,0,0,0,0,0,1357.6,13012.5,198.5,0,0,0,12.8,1.4,90.5,25.7,2613,29.8,0.2,6,0,0.5,0,0,0,12.8,0,0,0.3,13.6
"Mining support",931.9,4953.8,697.9,0,88.4,0,5,38.1,169.5,64.7,102.2,67.9,14.6,1.8,0,0.1,62.9,1.8,0.9,47.2,630.6,2977.7,0.4,43.6,0.2,0,0,0,0.4,0,6.3,129.7,41.8,1.1,1.3
"Food, beverages, tobacco",7205.2,45.9,27.7,3.3,0,485.8,11.4,72,209.5,2523.8,453.5,101.9,158.3,40.7,29,58.8,52.5,141.3,44,101,158.3,283.5,1104.9,25.5,11870.4,18.1,33.5,6.5,18.2,13.8,484.5,1212.9,17.1,479,926.7
"Textiles & apparel",447.1,112.6,59.3,10.9,137,0,58.1,268.8,370.8,2635.9,1408.5,276.5,237.4,105,87.5,197.4,190.2,1470.2,202.5,2771.3,131.9,1612.1,734.8,186.9,270.7,91.3,47,52.7,228.7,21.3,574.6,433.3,57.4,258.1,515.1
"Wood",77.4,72.3,35.6,2.3,41.9,121.1,0,151.7,20.6,90.6,62,117.2,26,54.6,23.7,42.6,69.6,219.1,33.3,2392.1,13.4,5471.7,111.9,7.4,33.1,11.1,15.7,7.1,11.6,1.9,82.9,12.3,10,11.8,89.8
"Paper & printing",182.9,57.5,52.3,3.6,1293.5,892.9,66.9,0,129.3,1130.3,530,542.6,103.7,122.7,155.6,252.5,295.5,548.1,95,727.9,302,947.3,1291.5,480.2,381.8,2163.9,480.8,840.7,1465.5,169.9,1136.8,1075.7,937.2,171.2,629.2
"Coke & refined petroleum",6506.2,2227,1891.6,216.7,1227.3,3601.2,168.7,638.5,0,14422.4,2193.8,3357.6,6077.9,549.3,283.3,692.6,902.4,1404.5,726.1,1340.9,8330.5,16095,3869.8,39662.5,794.3,268.8,884.6,956.7,1714.2,735.2,3849.9,3617.2,1080,467.6,1350.6
"Chemicals & pharmaceutical",4880.5,642.5,351,35.4,906.1,9874.5,195.3,1171.1,3723.6,0,8822.3,1661.7,2303.7,605.2,546.2,1105.4,822.5,2362.5,503.6,1966.1,352,5216.6,827.8,294.1,387.5,108.8,84.8,26.4,20.7,17.5,883.8,1427.1,26.5,5454.2,1046.4
"Rubber & plastic",242.4,213,124.4,13.9,737.2,1094.5,39.3,227.7,191.6,1231.6,0,363.7,322.6,237.5,373.1,713.4,825,3009.3,467,1088.2,103,5561.5,630.6,1047,140.9,44.8,196.4,94.2,8.7,50.4,384.3,192,77,99.6,163.7
"Other mineral (non-metallic)",29.5,16.1,10.4,17.4,253.4,335.2,58.6,39.7,93,648.9,315.2,0,722.6,268.1,350.4,379.5,397.6,1097.5,153.1,449.2,169.3,39909,318,19.3,140.3,12.7,76.3,10.1,17,11.3,152.6,26.7,18.4,55.2,144.4
"Metal (basic)",66.4,568.7,38.3,124.7,96.7,126.2,34.2,379.4,178.4,698.3,583.3,1082.7,0,12558.6,1585.9,9848.7,13676.2,14341.4,4389.7,8193.5,976.4,35019.2,320.4,50.6,33.7,17,173.8,40,31.3,38.7,109.3,120.5,57.6,49.1,159
"Metal (fabricated)",250.8,433.7,140,30.2,453.5,351.4,70,82.2,245.3,430.5,354.5,402.2,2661.2,0,386.8,1073.7,3138.4,3779.4,794.6,1328.1,167.9,12958.6,348.4,117,90.9,27.6,90.4,113.4,18.1,109.8,308.7,406,109.8,41.9,129.3
"Computer, electronics",13.4,27.8,13.9,3.1,17.4,40.1,3.1,22.5,24.2,46.6,39.7,29.3,55.2,69.7,0,419.8,344.2,522.5,107.3,143.9,89.2,776.2,151.8,93.9,26.8,66,1022.9,590.8,187.5,14.2,152.6,256.7,85.5,75.4,119.9
"Electrical equip.",24.9,44.4,18.3,3.2,40.5,46,6,25.4,25.4,74,67.9,79.9,399.2,289.1,435,0,562.4,693.6,160.3,269.9,115.7,1629.3,81.1,72,16.8,15.2,212,110.9,35.3,15.3,67.3,83.6,27.9,16.7,45.8
