Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,346,116.3,3.8,22409.5,100.7,1105.4,41.1,3.9,302.7,135.1,6.1,7.5,17.7,1.3,1.4,4.2,3.7,1.7,14.5,68.1,1204.7,1419.6,134.3,2414.4,22.2,30.7,31.1,44.1,153.8,795.1,415.9,194.7,155.6,232.4
"Energy extraction",199.5,0,1432,1022.5,137.7,3.1,9,78.2,7375.7,493.3,36.8,277.6,838.6,36.8,2.1,5.5,14.3,20.4,8.6,6.7,7948.8,1614.5,297.8,388.5,168.2,16.9,42.1,18.7,19,444.2,334.8,148.5,89.4,104.3,228.4
"Mining (non-energy)",123.7,909.1,0,138,115.8,6.5,16.5,40.1,31.4,319.4,21.6,1090.1,20541.2,51.3,4.1,8.1,24.3,18.8,9.3,15.9,417.7,3537.7,360.7,355.6,97.4,25.4,48,37.1,39.8,386,298.5,167.8,105.6,75.2,112.2
"Mining support",16.6,7949.5,3350.7,0,25.1,1.4,4.3,9,7.6,10.6,4.2,9.3,28.9,10.4,1,1.7,4.7,4.2,2.1,2.1,24.6,195,150.2,334.6,10.5,6,12.5,20.6,12.2,49,185.5,36.1,10.3,10.2,17.2
"Food, beverages, tobacco",5608.5,51.4,52.2,7.2,0,43.5,24.9,63.4,40.6,406.6,23.8,29,60.9,34.8,4.8,7.2,19,14.1,14.5,20.1,84.5,599.2,987.3,133.1,8598,35.3,25.4,33.1,44.7,76.5,533.5,772.6,377.3,645.7,1137.2
"Textiles & apparel",64.4,56.1,58.2,2.9,60.6,0,28.7,32.8,13.3,67.3,59.3,20.9,28.4,38.6,3.9,7.3,18.7,47.3,16.2,89.5,24.4,398.8,303.4,47.8,51.4,10,7,6.8,4.7,10.8,95.4,104,36.2,64.6,197
"Wood",58.3,196.9,125.2,7.8,35.2,2.3,0,85.5,6.5,21,18.5,48.2,12.5,60.8,2.3,7,19.3,24.4,22.4,234.6,11.4,5652,156.2,44.8,36.2,13.2,2.8,3.3,2.3,113.1,151.8,33.6,31.9,12.2,105.6
"Paper & printing",129.4,128.6,117.6,14.7,477.4,43.9,56.5,0,28.3,203.9,84.6,114.9,69.9,86.1,12.5,23.1,49.4,40.6,14.7,43.6,118.2,856.3,1171,364.9,238.1,864.4,172.4,241.6,423.6,113.4,1386.2,539.1,510.4,202.5,444.2
"Coke & refined petroleum",994.2,702.5,1104.5,146.2,195.2,12.2,47.9,73,0,514.1,46.1,270.9,341.8,108.8,5.5,19.2,47.7,28,20.6,26.7,1089.8,3398.5,1112.6,4595.8,179.5,37.2,87.3,90.2,194.2,260.9,913.4,595.6,197.3,168.3,314.3
"Chemicals & pharmaceutical",943.8,357.6,363.3,34.3,238.1,64.4,93.6,250.7,185.3,0,756.9,200.9,268.6,196.1,19.3,52.1,69.3,69.7,42.7,55.1,179.8,1709.7,376.6,139.3,86.7,47.1,25.4,30.8,24.9,189,525.1,158,103.4,889.7,286
"Rubber & plastic",148.3,242.6,212,25.3,336.9,18.4,40.1,99.9,36.7,195.8,0,96,100.2,147.2,23,62.5,122.8,180.9,43.8,58.7,85.6,3138.1,560,266.1,103.6,23.3,12.9,13.7,9.6,104.8,304.1,91.1,43.7,83.7,136.6
"Other mineral (non-metallic)",75.6,68,156.3,18.6,119.7,2.4,43.7,13.8,13.6,71.5,38.2,0,72.2,110.5,12.6,20.7,41.3,42.7,17.6,19.1,62.1,12022,186.4,53.7,58.2,5.7,7.7,9.9,7.1,194.7,142,60.3,39.8,37.7,58.1
"Metal (basic)",37,115.1,252.5,75.8,56.2,2,17.6,58.5,9.6,34.3,34.5,83.4,0,2430.9,32.4,290.7,672.6,511.9,158.7,154.6,101.6,7107.1,247.4,110.7,25.9,7.8,18.5,23.1,23.7,50.1,144.5,74.1,29.2,41.3,121.6
"Metal (fabricated)",214.1,521.8,416.2,88.5,356.9,15.6,120.9,63.9,50.9,113,110.4,153.1,568.1,0,37.4,137.8,690.9,364.2,170.3,125.8,255.7,11241.9,624.5,288.2,143.5,25.3,50.7,53.6,61.1,304.2,598.5,329.6,107.6,82.3,266.5
"Computer, electronics",31.6,43.5,45.6,8.4,48.2,2.3,5.6,12.6,11.1,20,7.8,10.9,28.3,23.2,0,31.6,32.3,21.8,40.7,8.4,46.4,446.3,154.7,120.5,36,25.3,129.2,88.5,39.8,28.6,216.4,109.1,34.4,57.7,122.1
"Electrical equip.",34.6,80.6,71.7,10.5,46.7,2.4,7.3,10.8,12.6,15.9,12.1,16.9,63.3,66.3,35.6,0,142.1,100.6,33.4,17,187.2,2194.3,194.3,89.1,32.2,12.5,104.4,43.1,10.5,75.6,173,67.9,31.4,28.9,148.2
"Machinery & equip.",146.2,383.6,365.2,75.1,106.7,6.3,25.1,38.6,26.4,38.8,34.5,60.7,119.9,243.7,12.5,42.7,0,142.8,68.8,28.3,135.9,2165.5,272.7,140.6,47.6,14,48.1,34.8,37.1,60,268.2,229.8,48.3,41.6,146.2
"Motor vehicles",73,71.5,71.8,16.5,89.7,4.7,15.3,11.7,21.8,19.7,10.9,26.5,49.1,55.8,5.7,24.6,94,0,26.3,14.7,55.8,508.8,818.6,415.8,48.3,13.7,17.6,17.3,21,41.7,282.9,125.6,27.4,31.5,79
"Other transport equip",32,62,12.5,1.8,20.9,1.3,3.2,5.9,4.5,6.2,3.8,5.3,10.1,20.4,1.1,2.7,10.3,72.4,0,3.4,17.3,210.5,263.5,772.5,59,10.4,27,22.5,41.1,101.2,233.9,964,45.4,33.5,61.4
"Other manufacturing",49.9,53.5,46.4,8.1,44,7.2,25.2,16.3,9.8,18.9,13.5,15.4,40.2,43.5,3.2,11.1,27.3,17.4,9.7,0,54.2,536.8,86.8,87.9,23.1,7.9,24.5,12.5,15,107.8,90.1,50.1,27,66.7,46.1
"Utilities",1571.7,3753.7,5288.2,294.3,1199.3,101.5,272.9,865.4,366.7,1138.7,405.2,1161.3,2540.1,776.4,46.3,101.1,321.5,214.6,91.9,109.7,0,4359.9,3565.8,2140.2,1883.8,298,692.3,410.8,783.1,4132,3158.2,3421.3,2809.4,1883.8,2278.4
"Construction",971.6,1380.6,3898.8,253.6,457.5,17.9,108.8,229.3,152.4,234.4,55.6,297.9,416,150,47.3,61.5,180,51.1,66.1,90.5,2567.3,0,4211.8,3296.5,932.4,381,1275.8,1132.2,594,19632.8,6060.7,5155.6,1721.7,1158.5,1819.4
"Wholesale & retail",6453.8,2439.3,3238.8,366.8,11008.7,619.4,750.9,1352.3,1641.1,2321.7,955.2,996.2,3181.3,1667.8,344.3,492.5,1038.1,1987.9,643.7,517.8,3140.4,19168.7,0,6527.2,5658.3,1209.9,1446,1434.1,1235.9,1370.5,7035.4,3325.9,1610,2182.8,3641.1
"Transportation, storage",1799.3,2655.7,2633,438.1,2780.5,147.3,398.1,653.4,747.2,968.4,348.6,853.3,2060.1,797.7,86.1,161.2,421.8,509.9,260.1,198.5,1438,8793,12296,0,1512.6,621.6,1036.2,775.6,2289.9,964.3,5946.1,2839.3,1032.9,787.9,1646
"Accomodation and food services",225.1,242.3,138.3,136,191.9,11.2,51.1,110.6,16.4,148.5,55.2,95.9,81.4,180.7,9.8,22,86,51.2,54.7,37.3,468.8,2700.9,2696.1,2458.5,0,282.2,225.3,707,1057.9,1397.8,7054.7,2003.2,1458.1,2632.5,1627.3
"Publishing, broadcasting",27.8,33,34.5,3.5,126.7,1,11,164.5,11.7,70.8,14.7,25.2,7.2,37.1,6.6,8.1,23.4,15.1,9.6,12,114.2,459.2,1068.2,311,141.6,0,882.5,621.2,428.9,154.4,3206.2,558.3,666.4,184.8,1241.3
"Telecoms",189.6,153.5,292.6,52.1,151.4,12.8,34.5,92.8,35.1,117,47.8,84.4,53.2,152.8,20.7,26.3,92.6,49.8,26.3,33.2,425.8,2016.3,2237.8,1355.4,350.9,755.6,0,1826.6,1991.2,606.8,3929.2,1974.5,606.7,596.5,1112
"IT and information services",66.7,519.5,155.8,27.2,206,10.5,31.2,133.2,47,214.7,48.5,85.7,91.8,149.2,36.5,39.4,97.6,68.3,21.4,37.2,530,1865.5,2169,1442.7,293.2,620.8,1867.7,0,2787.3,567.1,5204.1,2078.8,657.1,584.8,1359
"Finance & insurance",1963,1820.4,1881.1,253.8,1019.2,78.4,229.5,482.7,249.9,705.1,274.3,485.1,1095.3,792.9,69.8,135.9,420.4,278.2,236.4,160.8,2055.9,11186.9,8063.6,4161.8,1386.5,504.3,1258.9,1328.5,0,23059.4,9578.9,4004.1,1402,1380.5,2346.8
"Realestate",204.4,157.3,71.3,17.4,255.8,25.7,52.2,171.3,39.5,119,89.4,102.1,38.8,247.1,17.9,34.2,91,101.9,36.5,61.9,444.2,4257.6,8859.3,1853.8,2282.9,377.3,1069.9,884.2,1694.9,0,5410.8,2126.2,1748.6,1314,2355.6
"Other business services",1797.5,3804,2295.7,742.1,2688.7,115.5,410,1016.8,435.9,2322.8,592,1037.2,849.7,1602.1,289.1,362,925.1,701.1,376.7,394.4,3736.6,34154.8,19244.3,10109.7,3786,2274.5,4234.2,5288.7,7798.5,7146.4,0,8344.5,3954.7,3782.1,6894.7
"Public admin,  defence",21.8,74.3,40,5.9,21.4,1.7,5.1,15.7,8.3,24.7,7.3,12.2,5.4,21.5,3,4.2,11.3,7.8,3.6,4.6,94.9,296.1,233.2,185.5,33,52.9,125.8,352.7,213.3,163.2,561.6,0,119.6,84,142.3
"Education",9.7,110,51.4,1.9,15.8,1.1,3.1,10.6,4.8,18.3,5,8.5,6.9,14.2,2.6,3.3,8.2,6.4,1.3,3.1,40.8,122.1,151.5,109.9,12.8,34,74.3,204.7,171.7,33.2,506.1,305.3,0,89.9,115.5
"Healthcare, socialwork",214.7,4.2,1.2,0.6,299.7,1.1,36.3,85.8,22.1,425.5,52,67.2,0.8,130.1,9.9,24.7,63.2,0.6,8.5,41.5,308.4,1232.9,1493.7,517,220.8,59.8,13.7,49.5,2087.8,286.2,3566.4,911.3,117.4,0,1619.8
"Arts, entertainment",456.1,615.8,2459.9,83.4,321.7,15,64.9,128.3,59.1,151.6,65,141.5,208.2,167.9,26.6,35.9,96.4,88.5,73.3,58.4,483.6,2821.7,2373.4,1460.2,1013.1,570.6,441.6,695.7,988.4,577.1,4333.8,1685,946.1,1563.4,0
