Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,1.4,0,16610.9,533.4,428.3,65.2,0.8,84.5,68.7,1.9,0.3,0.6,0.3,0.4,0.1,0.1,0.1,41.2,0.2,31.6,159.4,2,535.1,0,0,0.3,1.5,3,10.3,18.2,16.6,1,2.1
"Energy extraction",100,0,13.7,17.3,68.1,18.3,1.7,25.8,3222.2,122.3,13.8,92.9,464.8,4.7,1.3,1.9,1.2,4,1,10.2,1031.6,12.4,21.1,11.2,14.4,0,0,0,0,2.1,0.6,0,3.1,2.3,6.8
"Mining (non-energy)",115,0.1,0,0,30,0,0,22.8,0.1,238.1,6.1,710.6,561.3,38.9,0,0,0,0,0,84.9,11.3,689.8,16.7,6,0,0,0,0,0,13.8,0,0,0,0,1
"Mining support",329.9,76.3,40.8,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,47.6,0,0,0,0,0,0,0,0,1.8,0,0,0,0
"Food, beverages, tobacco",4708.8,3.1,0.3,0,0,1.6,1.1,22.2,11.8,97.6,7.1,5.8,0.3,1.9,1.3,0.8,0.5,0.7,0.4,14.8,1.5,6.5,198.2,5.1,2487.4,0.5,3.6,0.7,12.1,6.4,7.6,14.7,53.7,39.4,6.8
"Textiles & apparel",193.4,66.8,8,0,35.2,0,24.8,27.5,5.3,18.6,71.9,13,1.6,10.8,13.2,12.2,3.7,40.2,13.4,251.2,11.7,52.2,120.6,43.7,46.7,7.6,8,0,27.9,2.2,14.3,47,17.5,46,50.1
"Wood",74.6,0,3.4,0,20.6,31.9,0,47.8,0,11.6,16.6,19.9,0.8,15.7,7.3,10.2,7,0,8,680.7,0,483.9,28.4,7.5,9.3,0,1.6,0,1.4,41.7,3.6,2.8,4.9,0,6.7
"Paper & printing",111.6,25.9,7.1,0.7,552.8,207.3,67,0,0.2,71.7,83.7,53.8,4.3,22,40.6,37.7,15.4,23.6,7.1,117,23.7,44.3,259.1,45.6,66.8,146.7,59.1,16.5,147.6,14.8,130.6,61.3,101.2,19.5,65.7
"Coke & refined petroleum",1529.7,534.7,149.5,25,241.4,131.1,62.1,42.2,0,360.1,51.8,139.9,112.5,36.7,24,36.8,23.6,23.3,24.5,88.2,271,347.3,283.2,1372.1,62.3,4.9,33.7,6.8,62.9,25.3,62.1,71.4,39.5,17.4,41.6
"Chemicals & pharmaceutical",1064.5,181.3,36.5,4.6,220.6,628.9,109.8,125.1,236.1,0,829.6,89.8,56.5,55.7,70.4,85.1,24.5,44.5,23.3,160.5,27.7,115,59.9,14.7,12.3,4.7,1.8,0.6,6.2,16.4,33.6,30.4,23.7,319,33.5
