Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0.2,0.1,2427.7,12.4,84.5,5.8,6.5,10.9,21.3,3.2,5.6,4.2,11.4,3.8,8,14.1,0.5,9.6,33,18.2,208.8,18.2,128.5,1.6,1.4,2.2,2.3,9.3,21.6,7.2,3,13.5,5.3
"Energy extraction",1.3,0,0,0.1,2,0.1,0.1,0.3,13.6,3.2,0.4,1.6,7,0.6,0.6,0.3,0.6,1.4,0,0.3,15.7,1.6,3,0.9,0.9,0.1,0.2,0.2,0.2,0.9,1.1,1,0.5,0.9,0.7
"Mining (non-energy)",4,0,0,0.1,2.2,0.1,0.1,1.5,0,17.8,0.7,42.9,39.9,2.2,1.1,1,1.6,1.6,0,0.2,2.3,51.7,0.9,1.7,0.3,0,0.1,0,0.1,3.1,1.2,0.3,0.1,0.2,0.2
"Mining support",17.3,2.1,3.4,0,3.4,0,0.2,0.9,0.4,0.7,2.2,0.7,0.3,0,0,0,1.3,0.1,0,0.3,7,16.3,0,0.6,0,0,0,0,0,0,1.1,2.1,0.5,0,0
"Food, beverages, tobacco",277.6,0.1,0.2,0.1,0,7.2,2.1,9.2,8.1,39.7,16,4.3,4.1,5.2,16.5,7.3,8.4,17.3,0.7,5,11,13.2,108.1,13.5,656.1,4.2,1.9,3.5,7.5,7.4,26.8,35.9,10.1,33.1,64.3
"Textiles & apparel",1,0,0,0,2.2,0,0.7,1.5,0.2,2.1,3.6,0.5,0.3,0.8,3.5,1,1.1,23.6,0.4,7,0.7,1.2,5.4,2.7,1,0.5,0.2,0.3,0.4,0.4,1.6,1.6,0.4,1.8,0.9
"Wood",13.4,0,0.1,0.1,9.7,1.3,0,2.5,0.9,7.2,7.5,10.5,1.6,12.6,5.8,9.9,9.2,15.7,0.6,56.4,11,124.9,29.7,5.7,4.6,0.4,1.1,0.4,0.6,34,12.3,0.7,0.4,1.1,3.6
"Paper & printing",13.9,0.1,0.7,0.1,138.7,6.1,12.2,0,0.7,33.1,27.4,8.4,2.3,7.2,36.7,26.5,8.6,10.3,1.1,17.9,3.9,8,230.8,18.9,24.9,221.1,3.5,6.4,74.1,8.5,89.4,72.3,25.4,11.3,22.7
"Coke & refined petroleum",254.2,2.8,7.2,3.2,117.1,11.7,9.7,19.8,0,531.8,52.6,47.4,58.5,22.7,58.1,28.2,36.6,59.6,4.8,20.9,235.2,136.5,395.1,840.9,48.6,9.7,9.2,11.7,33.8,56.3,109.3,51.5,21.7,51.3,38.9
"Chemicals & pharmaceutical",223.6,0.6,1.9,0.4,53.3,23.2,12.3,35.7,32.6,0,275.2,44.9,29,17,49,73.6,28.4,58.8,2.8,26.2,31.9,46.9,85.9,36.1,10.2,3.8,2.2,4,5.7,22.9,52,10.6,9.6,59.5,19.4
"Rubber & plastic",23.7,0.3,0.9,0.3,97.2,10.6,15.8,39.2,3.5,40,0,13,8.3,18.4,179.6,103.1,33.9,213.9,5.7,52.5,21.2,127.3,60.1,32.3,13.6,1.9,1.7,1.2,7.3,22.3,22.2,2.7,1.3,8.2,2.4
"Other mineral (non-metallic)",11.9,0,2,0.2,42.1,1.3,7.3,1.4,1,11.9,10.5,0,9.8,5.5,18.9,28,29.2,81.8,1.3,8.8,11.5,592.5,35.6,8.2,8.8,0.4,2.4,0.7,1.1,93.1,19.4,1.6,0.6,3.1,1.4
"Metal (basic)",5.1,0.1,0.2,0.1,9.1,0.8,1.2,4.1,0.8,8.3,10.1,3.1,0,80.7,74,101.2,71.1,113.5,3.7,20.4,7.2,36.9,14.1,5,1.8,1,2.3,2.7,3.7,4.3,6,3.6,1.7,2.9,2.4
"Metal (fabricated)",9.2,0.8,1.3,0.6,75,4,12.5,7.3,3.3,16.2,56.2,9.7,46.4,0,60.7,88,160.2,352.7,8.7,61.6,26.1,297.1,47.8,30,10.6,1.8,8,3.2,3.4,34.8,22.4,5.6,7.5,7.7,6.4
