Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,130.4,29.5,11.1,227923.6,2436.2,6848.8,3364.9,17.6,5419.2,179.9,15.9,137.8,32,2.5,2.9,19.1,12.9,12.5,866.9,95.3,1748.5,5010.1,50.2,2033.7,21.9,11.3,68.8,53.8,243.2,3749.6,2041.7,738.2,1715.8,1307
"Energy extraction",2668.7,0,5943.4,8622.6,8044.1,75,81.4,556.9,250446.6,17155.8,167.6,786.8,11516.1,112.8,22.9,32.3,237.4,66.8,276.5,214.7,25872.5,1034.4,779.5,4986.3,246.1,61.1,220.8,91.8,308.9,203.5,5270.1,11526.1,433.4,2014,1935.7
"Mining (non-energy)",547.6,2569.3,0,845.9,786.1,31.2,30,409.2,2608.4,6612.7,138.4,5015.2,19903.4,1017.2,50.3,86.5,223.2,63.8,39,592.8,442.5,7547.2,584.8,278.2,55.9,6.1,6.2,7,11.1,1183.3,609.5,1155.8,31.6,138.2,159.1
"Mining support",2740.2,40761.7,8795.7,0,9580,3.8,8.1,18.1,656.9,4367.7,18.6,8.4,1211,83.7,15.9,15.2,58.2,72.4,113.2,17.4,474.5,127.3,33.6,27.8,23,4.5,7.2,6.4,5.1,51.5,5317.9,88.3,5.1,17.5,134.9
"Food, beverages, tobacco",29632.9,52.3,20.3,15.2,0,538.3,231.1,1986.7,784.6,9397.6,1695.7,225.4,315.3,372.6,216.9,147.4,351,502,329.2,478.8,438.9,998.1,13656.2,742.8,86043.4,333.1,119.7,189,472.7,1105.9,3391.3,14399.3,2470.9,18076.4,5473.2
"Textiles & apparel",148.9,23,10.8,5.3,325.8,0,256.3,1253.5,39.8,1105.5,960.6,137.6,45.8,58.8,52.5,24.7,368.7,1583.2,364,2352.9,96.6,634.5,2712.7,337.5,410.7,67.5,31.3,66.9,99.4,81.5,785.6,1625.7,116.1,1649,852.3
"Wood",418.9,166.6,66.7,18.4,669.6,88.4,0,4001.7,7.5,1048.7,972.6,255.7,129.3,371.7,167.8,179.7,624.6,1857.1,606,13935.5,491.8,17785.7,2917.6,537.1,2667.9,228.1,94.7,167.6,102.4,2969.7,3237.2,2613.1,212.9,724.3,1431.5
"Paper & printing",599.7,81.2,64.7,24.4,11096,1920.8,580.6,0,143.8,5910,4517.2,1131.1,883.2,2655.5,642.8,796.4,2022.9,3304.8,1260.6,2774.5,1602.7,3407.8,13065.2,2851,6136.9,12333.4,1978.3,3152.6,5251.3,579.5,15662.2,12967.3,2648.8,8980.5,5637.2
"Coke & refined petroleum",18703.6,981.3,891.9,747.6,5553.8,706.9,1196,6464.5,0,35933.8,3359.9,1595.9,8089.6,2125.2,457.4,1117.7,2094.1,1346.4,3038.1,1937.9,9926.8,36652.5,9511.2,112171.7,4031.8,727.6,1807.3,1941.1,3340.6,4769.7,14864.7,114892.1,3155.9,12010.5,5876.7
"Chemicals & pharmaceutical",17186,1059.7,391.1,244.8,7591.8,5725.6,2573.8,10774.1,13156.3,0,37917.1,3127.5,6900.4,6669.8,4104.6,2610,5412,8640.6,4816.3,5497,2112.6,10227.5,11425.5,3081.8,3204.9,2171,944.5,699.5,913.9,6106.7,12088.2,10580.7,2855.4,59458.8,7104.9
"Rubber & plastic",1417.9,298.6,170,97.4,9499.3,889.4,599.5,3028.5,122.5,6395.9,0,838.4,1677.7,2727.2,1233.3,1113.2,6579.8,16591.3,5494.7,4577.6,981.4,14616.3,13303.2,5505.4,5872.8,532.1,1168.2,575.8,857.4,1579,5892,7711.7,2569.3,9180.2,1852.4
"Other mineral (non-metallic)",110.7,119.6,174.7,111.7,3404.4,250.2,950.8,504.7,349.5,2597.8,1485.6,0,1504,1190.2,309,864.6,1639.2,4536.3,1151.8,1182.3,574.6,32218.2,1368.3,807.6,3594.9,63.4,239.8,148.5,182.4,747.9,2450.8,2958.5,488.5,3586.5,1012.7
"Metal (basic)",157.2,414.2,111,289.1,666.5,35.1,124.5,1093,230,1133.8,1009.5,854.4,0,46930.8,4131.8,8299.6,20843.2,19287.8,13926.8,9176,1312.5,24109,3507,432.5,59.3,53.4,204.6,23.5,30.6,325.2,570.2,552.4,94.7,301.1,311.3
"Metal (fabricated)",2332.9,916,297.3,194.4,9219.9,796.7,2746.8,6093.7,222.9,4801,6320,2393.9,10023.5,0,5827,6203.2,24616.8,30933.6,11676.5,6210.7,2445,51538.6,4773.3,4478.7,7603.5,898.9,700.8,911.8,478.8,1798.1,9098,16005.4,1428.3,2448.2,2208.8
"Computer, electronics",324.7,121.6,65.8,57.9,896.6,549.7,615.2,3259.5,193.5,1577,1815.3,832.1,1344.5,4682.3,0,2559.1,6330.4,10967.3,3985,2043.7,999.4,6453.3,6924.3,1833.2,929.1,2713.3,15317.7,7559,2808.6,656.6,10864.1,22540.4,1752,3934.4,3799.8
"Electrical equip.",279.5,103,54,35.3,537.5,70.1,469.8,446,28.2,769.8,693.9,121.5,1275.9,2261.4,1886,0,6383.6,3050.1,3718.7,698.9,1656.3,17141.1,1059.9,2058.3,1390.1,44.9,2819.2,1238.4,210.4,474.5,3608.9,3180.1,2262.1,757.5,1527.2
"Machinery & equip.",3043.9,2240.8,848.8,1363.2,3492.8,289.5,779.4,3895.4,87.8,3529.2,2260.8,592.2,4681,6585.6,737.4,2096,0,26927,15297,2347.8,2641.8,30369,5102.7,4570,2357,485.3,1439.2,1475.3,534.7,3729.4,8550.6,6910.5,9751.6,2675.8,2445.5
"Motor vehicles",502.8,95.9,40.2,68.1,439.5,134,348.9,693.7,43.3,440.7,405.2,308.6,402.9,1344.2,432.6,266.9,5755.3,0,2301.6,389.5,538.4,4217.3,14017.2,5218.2,666.2,292.7,320.8,250.6,252.1,291.7,2508.2,5842.4,1335.3,845.1,530.7
"Other transport equip",188,115.5,40,59.5,315.9,157.9,82.3,283.1,19.7,282.1,230.4,62,276.9,586,180.7,222.9,2021.3,3600.7,0,220.8,188.5,2160.2,1279.8,1765.1,246.2,81.3,216.4,295.5,167.4,265.4,1146.2,5980.8,521.2,295.8,249.7
"Other manufacturing",382.4,78.7,29.5,37.7,831.9,457.4,290.6,538.1,171.1,1368.3,659.6,170,937.1,1326.3,467.8,346.5,1396.4,1894.5,889.1,0,284.5,2771.7,2632.6,706.5,728.2,284.4,293.2,275.5,663.5,1616.1,2375.1,3472.6,1202.9,9846.8,1227.9
"Utilities",3108,1576.1,625.2,213.6,5811.9,1232.4,1109.6,6726.2,3992.4,10407.2,3043.2,2649.6,11928.8,3571.3,1279.4,601.8,2108.5,2761,1482.6,1237.1,0,2654.4,21333.4,6995.5,9022.9,1589.8,2788.5,1836.6,4858,34177.7,12737.9,34759.9,7948.4,21345,7567.9
"Construction",103.8,36,38.4,7.1,53.6,12.3,11.3,41.3,225.7,130.6,18.7,14.5,61.4,30.3,8.5,4,15.9,27.4,33.3,37.2,279.6,0,223.3,551.7,81.2,31.3,303.5,92.9,184.9,7514.8,1056.9,2755.9,63.4,301.3,382.4
"Wholesale & retail",43925.8,2750.8,1278.9,1176,126613.6,14560.2,9544,24767.6,11609.7,71237.8,26869.2,8001.6,17309,23661.9,17034.7,10749.5,37173.3,57752.8,25076.3,23406.7,10965.1,72774.3,0,50330.7,54014.3,18260.3,18534.7,12666,20106.3,21788.1,71156.9,79040,15815.2,66401.6,24337.1
"Transportation, storage",9825.7,2109.6,570.7,508.7,32398.4,1820.4,2515.3,6551.8,49630.3,17991.8,4101.9,5080.8,14843.7,6255.2,2524.2,1793.2,5960.9,8924.8,4320.9,4361.7,8926.6,18377.6,55655.1,0,7406,8454.5,6465.2,3937.2,16499,7631.6,26949.6,48516.7,5719.8,14953.9,7751.8
"Accomodation and food services",188.9,44.2,26.6,141.3,1005.3,263.2,511.4,1502.4,352,1078,882.3,456.5,381.3,1337.3,161.5,79.6,963.9,787.5,865.1,379.7,766.4,1097.8,6561.1,4067.7,0,1881.2,647.1,3227.1,11021.4,13977.2,24595.1,13882.1,5778.2,16558.8,5609.5
"Publishing, broadcasting",94.2,47.7,16.9,4.4,2185.4,88.1,30.6,187.4,78.2,1957.2,78.7,36.2,203.4,141.4,181.2,48.6,148,188.8,1256.7,187.4,319.5,295.9,17416.1,3103.5,2632.9,0,19540,10092.7,7117,5153.6,45095.8,15812,4237.3,6123.5,21441.2
"Telecoms",1060.4,151.3,88.6,92.3,1751.9,406.8,287.3,954.2,786.7,1673.6,706.1,400.1,430.9,1281.2,1169.8,322.9,1272.5,1389.3,1179.5,787.1,1450.5,2365.3,26983.7,10331.7,4451.6,8253.1,0,12086.4,24835.9,11382.3,31831.4,40215.8,4127.2,15017.7,8297.8
"IT and information services",551.3,198.5,35.3,27.8,2335.1,258,231.3,813.9,526.1,1993,601.5,248.7,523.8,804.6,1000.7,344.4,1065.4,1293.8,854.3,588.5,815.4,1914.3,10691,4125.9,1593.1,5516.3,5312.9,0,12833.2,4318.8,16915,16224.7,2037.5,5565.7,3387.5
"Finance & insurance",12788.9,1299.7,512.5,728.5,10767.1,1745.8,1074.9,2993.6,1583.6,11446.4,2433.7,1689.9,7274.9,4192.3,1647.2,931.3,3479.8,3726.5,7877.8,3506.4,6485,8097.6,87187.3,31893.6,17349.7,6912.9,10135,11794.9,0,103881.2,86860.1,30852.9,13042.1,120139.4,16541.3
"Realestate",3596.6,58.1,49.3,35.7,4917.8,759.7,267.5,563.7,28.5,3044.3,442.9,200.6,663.6,1062,1648.3,170.6,509.3,628.3,2862.6,2336.3,2965.1,5014.4,187380.6,22000.6,41535.6,6268.4,14992.5,12880.5,20184.3,0,76085.2,63282.5,114545.1,123843.3,26234.5
"Other business services",13653.6,6285.1,817,2101.2,43326.4,4399.7,4442.1,15678.2,12207.6,40012.8,11250.6,6428.9,8425.4,18265.4,18699.7,5775,16877.6,26136.1,21157,10863.9,19628.1,57575.5,307211.9,82509.4,63269.4,43219.9,47383.1,62146.4,135584.3,143261.2,0,207851.8,38914.9,124839.8,65186.9
"Public admin,  defence",174.3,425.7,252.4,0,3386.9,1111.1,412.7,1531.2,2916.1,5526.8,829.7,676.8,375.8,1408.5,313.2,218.9,611,1162,2635.8,1644.9,6347.9,0,12202.4,19909.4,7287.2,2951.7,8094.9,5941.7,6653.1,5988.7,55712.3,0,1997,19133,15439.1
"Education",2116.5,751,255.3,29.2,2859.7,260.9,176,1112.5,152.2,4012.2,363.6,173.6,721.7,526.7,116,39,383.7,334.5,1258.4,202.4,1494.1,669.9,60889,7698.2,1410.4,1015.3,6634.8,13920.4,10833.8,4333,46897.8,10954,0,5631,16598.9
"Healthcare, socialwork",1.5,5.3,4,0.1,180.3,12.8,0.3,0.8,0.3,67.5,0.5,0.3,266.5,0.8,0.3,0.1,0.6,0.5,3.2,0.5,0.9,0.9,192.6,4.4,5.9,1.8,20.7,5.4,54.9,32.4,524.9,15.4,11.4,0,1439
"Arts, entertainment",287,194.2,70.2,47.8,702.3,116.8,117.4,320.4,236.9,433.4,178.5,116.3,537.1,278.1,287.3,87.5,242.1,479.7,393.8,229.7,415.9,975.9,5521.3,2242.8,3167.1,2085.6,1220.9,1727.5,2344.3,2016.1,6678.7,6949.7,1783.1,9854.9,0
