Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,4.2,0.3,8589.6,15.5,900.5,591.4,0,7,40.6,0.4,0,0.1,0,0.1,0.1,0.1,0.1,7.1,0.1,9.9,3.4,0.1,239.7,0.3,0,0.1,0.2,0,56,32.7,3.7,19.2,10.6
"Energy extraction",0.5,0,20.4,1,9,1,1.3,1.5,264,12.5,0.1,1.2,4.7,1.4,0.2,0.1,0.8,0.2,0.1,0.4,132.4,27.2,13.3,3.3,0.6,0.6,0.1,0.9,0.7,2.3,23.9,0.3,0.1,0.1,1.3
"Mining (non-energy)",109.6,0.4,0,3.5,15,4.6,4.5,34.5,1.5,517,19.5,606.3,2011.2,254.6,52.9,54,63.7,15.9,3.7,55.2,0.5,421.5,26.3,0.5,0.3,0.4,0,0.2,0.8,0.3,8.7,4.1,0.5,2.2,3.3
"Mining support",683.3,61.9,1144.8,0,43.4,0,4.2,23.7,21.4,7.6,13.2,6.3,0.5,0.4,0,0,3.9,0,0,1,159.6,364.5,0.3,11.5,0,0,0,0,0.3,0,21.7,16.9,5.7,0.2,0.1
"Food, beverages, tobacco",1873.4,0.2,31.3,0.5,0,10,10.3,38,4.8,110.2,27,11,3.7,5.9,1,0.9,2.9,1.2,0.7,6,10.1,50.4,484.8,35.7,1668.6,23.7,43.8,3.8,3.6,7.7,64.4,106.1,28.8,95.1,86.7
"Textiles & apparel",13.2,0,8.4,0.3,20.2,0,2.6,16.5,0.6,8.4,12.6,2,1.3,4.8,0.9,0.7,1.7,3.9,0.8,22.2,2.5,118.4,94.6,9.7,6.4,9.8,19.3,1.6,3,3.5,18.3,11.3,2.8,5.7,6
"Wood",18.7,0.3,13.2,0.3,32.1,3,0,102.6,0.9,4.2,1.4,6,1.2,5.1,1.6,0.6,1.7,1.5,0.7,36.6,31.9,413,32.2,3.6,1.8,4.4,5.7,0.6,2,1.9,15.5,3.3,1.5,2.5,4.5
"Paper & printing",36.8,0.8,92.3,0.7,375,12.2,104,0,10.1,94.4,26.1,20.3,3.3,11.1,3.4,2.2,12.6,2.9,0.6,26.9,124.2,211.1,321.4,37.5,22.2,406.7,21.2,11,99.6,25.6,184.3,66.7,65.8,40.4,42.5
"Coke & refined petroleum",503.6,6.2,358.8,6.4,181.8,11,20.6,78.6,0,126,15.1,70.1,14.1,19.4,4,1.8,15.3,2.2,0.9,14,360.2,472.4,295,2251.4,40.5,17.6,28.3,3.4,7.6,10.4,194.1,84.8,25.1,78.5,22.5
"Chemicals & pharmaceutical",489.9,1.5,309.1,2.5,279,49.1,62,253.1,80.2,0,474.7,121.5,6.1,43.3,6.6,6.1,27,6.2,2.1,22.2,26.2,366.4,177.9,60,21.9,27,31.2,3.7,2.7,7.1,85,94,26.5,452.8,24.4
