Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.4,0,3112.2,119.6,421.2,486.5,1.9,91.2,61.6,2.3,4.6,2.6,0.9,1.5,2,8.9,0.3,7.4,5.8,20.4,67.2,8.1,284.9,3.8,2.7,2,2.1,2.1,37.3,25.8,4,49.4,19
"Energy extraction",0,0,0,0,1.4,0,0,0,189.5,6.7,0,0,0.7,0,0,0,0,0,0,0,35.3,0,0,0.1,1.2,0,0.1,0,0,0.3,0.3,0,0,0.8,0.4
"Mining (non-energy)",3.2,0.1,0,0,2.5,0.3,0.1,3.1,0.1,31.9,0.1,131,344.2,27.8,0.1,0.2,0.9,0.3,0.1,2.9,0.7,126.3,3.8,1.6,1.5,0.1,0.2,0.1,0.1,3,1.6,3,0.3,0.4,0.2
"Mining support",0.2,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",657.5,0.5,1,0,0,81.1,5.6,19.8,9,61.5,7.5,9,2.6,6.7,2.6,4.4,3.2,5.2,0.6,8.5,24.2,41.3,180.7,38.1,1855.3,8.6,8.7,7.3,13.5,7.9,77.5,105.8,45.9,186.3,119.7
"Textiles & apparel",12.9,0.4,0.7,0,20.6,0,5.1,5.2,2.3,18.7,26.8,9.3,1.9,7.7,1.4,6.3,2.1,39.7,1.2,65.7,8.5,39.7,103,12.5,23.7,4.2,4.2,3.6,3.3,2.4,27.4,23.2,6.2,33.9,12.6
"Wood",31.8,0.4,0.2,0,23.1,12.2,0,49.1,1.4,8.5,7.6,44.6,3.7,15.9,0.8,17.7,4.7,4.2,1.6,302.6,27,632.8,75.7,9.3,18.8,1.1,1.7,1.2,1.3,14.7,19.1,7,2.1,6.5,5.9
"Paper & printing",25.5,0.4,4,0,215.9,58.6,23,0,2.8,57.5,20,59.5,4.2,18,5.7,10.8,8.8,14.9,0.9,28,65.4,28.1,321.9,37.1,80.1,286.8,19.3,33.6,41.3,89.2,273.8,40.6,83.7,81,71.4
"Coke & refined petroleum",227.3,4.6,47,0.3,80.5,48,25.1,52.9,0,165.8,36.5,129.5,64.2,42.3,3.8,16.5,12.9,9.7,2.4,41.7,262.9,453.6,416.9,1574.9,59.9,8.8,10.7,10.3,34.5,9.7,122.7,120.7,33.5,186.3,44.1
"Chemicals & pharmaceutical",125,1.6,11.7,0.1,78.7,181,36,87,114.3,0,357.2,85.7,33.2,43,8.4,73.6,14.4,73.4,2.6,41.3,25.7,133.4,128.6,21.8,25.8,11.8,6.3,8.1,5.4,20.2,54.5,15.9,18.2,317.4,49.8
"Rubber & plastic",15,0.9,0.3,0.1,158.4,65.6,13.6,11.9,2.1,54.3,0,57,10.1,42.6,26.6,54.2,28.5,96.8,4.6,78.4,8.7,268.9,297.6,18.3,32.5,8.6,1.5,4.9,1.1,9.6,62.4,4.3,2.5,16.2,7.3
"Other mineral (non-metallic)",66.6,1,11.7,0.1,111.8,16.3,11.6,9.7,3.1,51,11.6,0,21.8,76.7,5.2,23.8,12.1,51.1,2.1,30.5,28.9,2238.2,110.5,25.1,35.5,4,4.2,3.7,3.4,50.2,33.1,14.3,4.3,14.4,7.2
"Metal (basic)",1.6,0.7,1.2,0.1,3.9,1.1,1.2,2.6,1.5,2.1,5.1,14.7,0,243.3,6.5,55.8,62.2,90.2,5.6,39.6,19.4,316.1,18.6,4.5,1,0.5,0.9,0.6,0.6,0.8,4.8,2.4,0.8,1.8,1.1
"Metal (fabricated)",32.5,5.4,17.7,0.2,199.7,48.5,25.1,17.6,10.4,38.4,48.1,57.4,93.5,0,21.4,116.4,150.7,160.6,13.2,169.8,46.5,1241.8,268.4,74.2,41.2,11.8,10.2,13.5,3.5,9.2,111.8,56.2,13.2,52.1,28.7
"Computer, electronics",1.1,0.2,0.7,0,6.4,2.1,0.6,2.1,1.1,1.9,1.1,2.2,2.6,3.4,0,12.1,6.8,16.4,0.4,9.8,5.5,19.7,31,9,5.7,2.2,31.7,6,8.7,1.4,10.7,3,1.6,8.3,4.1
"Electrical equip.",4.1,0.2,0.8,0,20.7,6.6,1.9,3.1,2.9,6,5.6,7,8.5,18.7,73,0,22.6,46.4,3.3,40,34.4,180.4,73.6,16.9,12.3,3.4,28.6,3.5,0.7,3.5,17,3.3,1.6,7.1,3.2
"Machinery & equip.",6,2.2,9.6,0,25.3,13.4,1.9,5.5,3.2,6.5,5.7,18.8,14.3,45.4,5,22.2,0,21.5,3.2,34.2,14.9,144.1,37.3,19.8,7.7,1.4,4,2.4,1.4,16.2,14.9,10.5,2.2,14.7,3.7
"Motor vehicles",1.5,0.3,0.7,0,3.5,1.7,0.5,1.1,0.8,1.6,2,2.1,1,5.4,9.3,2.7,6.4,0,0.3,2.8,5.9,18.4,71.9,10.6,3,1.9,6.6,3.1,3.3,2.2,20.7,6.3,2,8.2,3.7
"Other transport equip",1.7,0.2,0.4,0,3.1,1.7,0.5,0.9,1.2,1.3,0.6,1.4,1.9,1.1,0.2,0.9,0.9,0.7,0,6.6,2.1,4.9,4.7,11.7,1.4,0.4,1.4,0.8,0.4,0.6,5.5,17.8,0.6,3.7,1.1
"Other manufacturing",25.2,4.2,13.6,0.2,98.4,49.1,30.6,30.5,35.5,40.1,19,47.5,66.3,47.5,5,16.7,15.3,24.1,4,0,91.3,98.9,118.8,213.1,49.8,12.4,44.3,24.8,17.3,31.3,102.7,29.7,27.5,182,51.6
"Utilities",174.2,14.2,113.6,0.4,375.8,252,96.1,407,174.8,323.1,118.2,319.6,322.7,113.5,17.4,38,60.6,70.1,6.4,68.2,0,264.4,674.5,287.9,449.8,25.6,92.1,22.6,64,102.8,153.1,670,206.1,456.2,245.9
"Construction",161,4.6,60.4,0.2,48.8,36.8,20.7,32.7,65.9,47.7,15.8,93.7,18,40.3,7.6,26.3,15.7,32,1.7,58.2,149.8,0,497,599.4,124.4,18.9,90,40.5,80.1,482,210.3,637.4,139.3,233,103.8
"Wholesale & retail",739.2,11,71.8,0.7,2650.9,984.4,194,376.1,309.9,673.4,309.3,338.9,178.2,386.3,169.8,228.2,192.5,540.5,29,362,675.4,1314.2,0,1167.9,1270.4,192.2,367.6,159.4,347,117.1,1033,416.8,205.5,908,346.5
"Transportation, storage",210.1,12.1,71.9,0.6,353,155.6,68.8,97.8,119.4,230.5,136.6,221.4,76.2,117.5,41.1,83.8,61.9,96.3,5,112,268.3,348.2,1653.1,0,101.5,60.4,56.5,60.1,146.1,31.8,413.7,637.4,87.4,127.6,152.6
"Accomodation and food services",39,1.3,4.8,0.2,78.9,39.8,14.4,23.5,8.7,28.3,17.4,28.4,10.5,30.5,9.3,14.8,15.1,29.1,3.1,27.5,106.1,210.4,420,379.4,0,37.6,37.8,55.6,176.7,114.2,532.9,267.1,174.2,544,139.5
"Publishing, broadcasting",6.6,0.4,1,0,57.9,10,2.4,6.5,2.8,8.6,4.3,7.6,1.8,3.8,1.6,2.6,3,4.1,0.7,6.3,7.5,19.8,89.2,32.7,35.6,0,186.7,10.3,6.4,3.1,696.6,16.1,40.9,19.6,34.1
"Telecoms",58,1,7.3,0.1,55.8,44.3,11.5,19.2,9.8,25.7,10.6,27.2,7.9,37.4,5,13,13.2,12.7,1.7,38.9,78.1,110.7,535.3,142.6,82.1,55.2,0,70.2,290,32.4,440.6,311.4,77.8,238.9,129
