Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.5,0.1,725.8,0.3,79.5,1.4,0.1,2.1,1.5,0.4,5,0.2,0,0,0,0,0.1,81.7,4.3,1.7,20.9,0.6,37.5,0.1,0,0,0.3,1.7,0.3,2.6,1.5,4.1,1.2
"Energy extraction",0.2,0,0,0,0.4,0,0,0.1,41.6,0.5,0.1,0.1,0.1,0,0,0,0,0,0,0,4.6,0.1,0.1,0.2,0.3,0,0,0,0,0.1,0.1,0,0.1,0.1,0.1
"Mining (non-energy)",2.7,0,0,0.1,1.3,0,0,0.1,21.5,0.9,0,22.5,31.6,0.9,0,0.3,0,0,0,1.4,2.5,40.8,0.8,0.3,0.3,0,0,0,0,1.3,0.1,0,0,0,0.1
"Mining support",3.6,0.8,0.8,0,0.8,0,0,0.1,0.4,0,0.1,0.1,0,0,0,0,0,0,0,0.1,1,3.4,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0
"Food, beverages, tobacco",524.4,0.1,0.2,0,0,1.1,2.6,4.8,5.9,16.5,3.9,1.3,1.2,0.4,0.6,1.1,0,0.1,0.1,7.8,4.3,12,37.6,3.2,547.5,0.7,0.9,0.3,1.5,3.2,11.5,12.9,17.1,24.4,7.7
"Textiles & apparel",1.7,0,0,0,2.9,0,0,1,0.4,0.3,1.6,0.1,0.1,0,0.1,0.1,0,0.1,0,15.3,0.3,2.8,5.9,0.4,2.7,0,0.1,0,0.1,0.2,0.5,0.6,0.2,1.4,1.2
"Wood",1.3,0,0,0,1.1,0,0,0.1,0,0.3,0.3,0.6,0,0,0,0.2,0,0,0,23.7,0.1,27.5,1.2,0,0,0,0,0,0,3.8,0.2,0.2,0.4,0.1,0.6
"Paper & printing",9,0.1,0.3,0.1,107.8,3,0.1,0,3.1,9.8,6,7.1,0.7,1,1.2,2.5,0,0.2,0.1,18.6,4.4,12.4,59.1,12.9,30.8,12.2,11.8,7.2,28.9,8.7,73,14.9,35,10.7,15.5
"Coke & refined petroleum",85.8,0.5,2.9,0.4,28.3,4.1,0.6,8.3,0,52.9,28.4,10.9,4.7,1.4,1.1,3.1,0,0.3,0.2,15,22.5,39.6,22.7,78.5,9.9,0.4,1.6,0.8,3.2,5.9,14.2,6,6.6,8.1,7.8
"Chemicals & pharmaceutical",141.3,0.5,2.2,0.2,41.5,10.4,1.3,20.4,69.5,0,82.8,15.7,6,2.9,2.6,7.2,0.1,0.6,0.3,32.2,9.4,38.9,15.6,4.9,9.2,0.3,0.5,0.1,1.3,8.7,13.4,2.9,7,17.5,13.5
