Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.2,0.1,877.1,2.1,134.8,258.1,0.9,50.6,17.7,2.2,7.9,5.8,4.3,1.3,4.9,4.4,0.3,4.8,29.6,22.2,71.5,10.8,49.1,0.6,0.8,0.9,0.9,4.2,38.9,18.5,5.2,10.5,9.8
"Energy extraction",0.4,0,0,0.2,0.5,0,0.1,0.3,32.5,2.4,0.1,1,13.6,0.3,0.2,0.1,0.2,0.2,0,0.2,59.4,1.7,1.2,2.4,0.2,0,0.1,0,0,0.4,0.4,0.6,0.1,0.3,0.3
"Mining (non-energy)",1.8,0,0,0.2,0.8,0,0.2,1.5,0.1,12.9,0.5,47.2,68,1.4,0.3,0.4,0.3,0.3,0.1,0.3,1.4,75.9,1.7,3.4,0.1,0.2,0,0.1,0,1.4,0.8,0.3,0.1,0.2,0.3
"Mining support",18.9,8.9,8.7,0,2.3,0,0.6,1.7,1.6,0.8,2.8,1.4,0.4,0.1,0,0,1.1,0.1,0,0.5,31,48.9,0,1.2,0,0,0,0,0,0,1.8,2.3,0.5,0,0
"Food, beverages, tobacco",142.3,0.1,0.2,0.1,0,7.9,1.6,5,2.3,14,4.5,2.5,2.7,3.4,9.8,2.7,2.3,7.3,0.6,3.2,11.4,10.4,54.2,17.4,177.3,1.5,1.9,1.3,2.4,4.3,20.5,26.2,6.6,14.9,42.3
"Textiles & apparel",2.6,0,0.1,0.1,2.9,0,0.3,2.1,0.5,2.4,3.7,1.4,1.6,2.7,6.4,1.2,1.8,4.2,0.7,12.9,4.8,7.3,23.2,6.8,2.3,1.4,0.8,0.2,0.2,1.3,6.5,10.5,1.4,8.6,4
"Wood",5.9,0,0.1,0.1,4.9,0.8,0,22,0.9,4.6,5.4,19,2.9,12.8,3.8,5.1,7.8,6.3,0.9,187.6,10.7,191.6,35.5,11.9,2,0.4,1.4,0.6,0.1,22.2,30.6,2.2,1.6,4.9,4.7
"Paper & printing",9.5,0.1,0.7,0.1,41.1,4,1.6,0,0.8,12.8,13,12.1,4.2,5.2,100,5.5,5.1,14.9,0.6,7,22.3,5.8,54.2,24.2,6.2,68.9,3.9,12.8,7.9,10.5,107.4,32.4,13.9,14.3,13.8
"Coke & refined petroleum",71.9,2.5,9.4,1.7,20.2,5.1,7.2,8.4,0,226.9,21.3,21.2,80.1,7.7,3.6,3.9,11.4,24.6,1.8,5.9,105.3,50.9,66.1,328.4,6.3,4.8,2.9,7.4,1.6,18.2,19.9,14.6,10.8,16,7.4
"Chemicals & pharmaceutical",72.1,0.9,2.6,0.4,15.8,13.6,4.6,43.3,41.3,0,115.5,18.1,38.5,15.1,7.8,16.3,9.8,44.1,1.5,8.5,27.7,17.3,18.2,25.3,3.6,2.7,0.8,0.8,0.8,8.2,9.7,8.5,2.8,14.5,2.5
"Rubber & plastic",6.2,0.4,0.9,0.3,27.2,5.4,0.8,19.1,0.3,30,0,14.1,10.9,22.1,465.7,40,14.7,94.5,2.8,24.3,10,53.1,19.4,27,2.5,4.6,0.4,0.5,0.5,4.4,30.4,2.2,0.8,5.7,1.4
"Other mineral (non-metallic)",10.2,0.1,3,0.4,15.9,1.3,6.1,3,2.1,19.6,23.1,0,22.4,17.7,4.1,24.5,10.9,5.2,1.1,13.3,17.7,675.1,20.2,24.8,2.9,7.7,0.4,1.9,0.3,12.9,16.2,5.6,1.7,2.6,4.1
"Metal (basic)",1.6,0.3,0.3,0.3,2.1,0.3,1,1.9,1.8,3.1,5.8,4.6,0,130.7,20.7,24.2,47.2,84.8,3.3,22.3,9.2,109.1,7.7,3.6,0.2,0.1,0.1,0.2,0.1,1,2.3,1.2,0.3,0.6,0.4
"Metal (fabricated)",11.3,2.2,2.2,1,33.5,3.4,10.3,19.5,1.5,16.8,63.9,18.9,95.8,0,123.1,54.9,333.7,405.4,16.5,187.4,30.6,244.8,84.9,17.4,3.4,0.6,1,0.8,0.4,17,39.8,13.2,2.2,7.6,2.6
"Computer, electronics",0.6,0.1,0.1,0,1.1,0.3,0.2,0.9,0.6,1,16.4,1.7,3.6,6.2,0,22.3,19.5,18.1,0.9,12,8.5,8.5,35.8,14.2,0.3,4.7,9.1,17.8,0.3,2.3,9.2,5.2,3.4,3.8,1.2
"Electrical equip.",0.8,0.1,0.2,0,1.4,0.3,0.5,0.7,0.4,1.6,2.3,0.6,4.7,9.6,31,0,7.9,9.3,1.1,15,24.1,51.8,42.1,9.9,0.4,0.2,12.4,2.4,0.2,2.4,13.6,2.4,0.5,1.9,2.1
"Machinery & equip.",13.3,1.8,5.7,0.9,4.5,0.4,2.8,6.6,1.1,2.3,3.6,3.3,17.1,44.9,8.5,8.7,0,35.1,3.1,17.9,10.2,19.1,16.3,3.9,0.6,0.2,0.4,0.3,0.2,4,5.7,4.4,3.9,3.4,0.7
"Motor vehicles",4.2,0.2,0.5,0.1,1.9,0.3,0.3,0.9,0.1,1.3,25,2.2,4.6,11.2,24,23.4,14.6,0,3.4,4.5,3.9,6.5,50.5,37,0.4,0.3,0.5,0.3,0.2,2.6,9.7,5.7,0.7,0.8,0.5
"Other transport equip",0.5,0.1,0.1,0,0.4,0.1,0.2,0.5,0.3,0.4,0.3,0.3,1.5,1.8,1.5,0.5,3.4,3.8,0,2.9,1.6,1.8,5.1,10.9,0.1,0.1,0.1,0.1,0.1,0.9,2.2,21.2,0.1,1,0.6
"Other manufacturing",23.4,2.8,3.8,1.5,32,8.2,26.5,38.1,31.9,42,17.4,28.2,119.8,31.9,21.8,11.6,30.4,76.4,24.4,0,147.6,61.2,80.9,56.6,7.2,5.3,5.9,5.4,4.6,69.3,26.7,62.8,13.7,107.1,13.4
"Utilities",242.8,9.6,21.3,3.1,109.7,24.8,15.8,92.5,69.1,168,63.6,92.7,401.5,52.7,32,27.5,53,122.6,5.4,26.5,0,137,577.9,811,58.9,120,79.6,46.8,32,250.5,163.2,600,178.5,463.8,166.4
"Construction",42.9,1.7,4.3,1.4,16.2,4.4,19.3,6.1,3.3,14.1,30.7,66.4,28.1,61.5,19.2,10,22.3,19,1.5,33.7,260.6,0,157.4,170.9,13.8,3.2,5.7,12.2,6.7,408.6,176.7,470,52.8,45.3,46.7
"Wholesale & retail",297.3,5.5,11.7,4.6,469.7,174.7,103.8,156.8,156.1,205.2,175.8,161.9,217.7,265.5,689.4,203.9,169.3,672.5,34.6,223.9,481.6,556.9,0,441.9,140.7,56.3,61.9,89.7,56.9,120.3,512.3,227.9,67.3,126,106.4
"Transportation, storage",67.6,3.5,14.6,3.4,97.8,23.1,18.6,48.1,25.1,55.5,37,85.2,116.8,62.6,77.3,19.5,24,105.5,6.3,57.3,335.4,166.8,500.7,0,17.7,18.4,33.7,12.7,37.9,37.1,124.9,126.9,48.3,26.2,35.2
"Accomodation and food services",7.8,0.2,0.4,0.3,8.9,1.8,2.3,3.2,1.1,3.5,3.6,3.5,4.9,6,7.9,2.6,3.8,11,0.9,5.1,26.3,35.1,67,40.7,0,3.6,3.3,8.7,11.9,25.3,88.9,29.5,12.6,27.9,18.5
"Publishing, broadcasting",2.8,0.2,0.3,0.1,18.6,1.7,0.6,7.7,1.2,1.9,3.6,4.3,2.6,3.1,8.8,3.8,3.5,7.6,0.8,3.7,12.7,8.1,90.9,17.8,6,0,8.2,23.6,10.4,12.8,85.6,35.1,8.7,6.6,12.4
"Telecoms",10.8,0.3,1.4,0.4,10.2,3.7,4.5,4.5,0.4,5.1,5.5,6.2,8.1,8.5,9.6,3.7,6.9,16.9,1.3,9.6,26.8,25.1,108.9,78.7,8.1,92.2,0,21,33.1,28.6,65.8,61.3,36,21.7,19.3
"IT and information services",3.8,0.2,0.3,0.2,17.1,1.7,0.9,8.7,5.6,7,8.9,6.7,12.4,5.4,13.9,7.7,10.1,93.5,1.5,9.9,88.8,18.7,160,56.5,7.4,28.6,50.5,0,58.7,32.8,123.1,43.3,26.4,10.7,16
"Finance & insurance",26,3.3,3.6,1.8,54.4,12.4,6.5,14.6,1.1,17,117.3,13.8,128.9,58.5,4,5.2,15.8,15.7,7.8,11.4,35.9,55.8,244.3,82.7,25.4,3.5,72.2,44,0,458.7,98,97.7,7.7,20.3,21.8
"Realestate",11,0.8,0.8,0.2,16.3,6.2,5.9,10.5,3.9,7.4,13.4,9.2,8.3,20.7,29.4,8.5,10.2,49.4,1.7,21.1,60.8,136.2,505.9,135.1,39.8,13.4,36.2,29.5,48.1,0,155.5,82,40.6,39.1,55.4
"Other business services",74,11.3,13.5,6.1,227.4,34.4,14.4,123.7,17.5,110.9,80.4,74.7,128.6,81.6,264.4,54.5,89.5,491.1,18.3,81.7,618.5,361.1,1208.3,360.6,90.6,47.4,125.9,121.1,117.3,348.6,0,401.6,102.3,102.1,124.4
"Public admin,  defence",4.7,0.2,0.2,0.1,7.3,1.7,2.2,3.4,3.2,3.3,3,3.2,5.8,4.5,10.4,2.5,3.1,9,0.7,3.1,21.3,21.7,62.2,12.1,3.2,6.3,2.1,5.4,2.9,15.1,13.5,0,10.5,5.3,5.5
"Education",1.1,0,0,0,1.9,0.2,0.4,0.7,0.2,0.6,0.7,0.6,1,0.8,1.2,0.4,0.6,3.4,0.1,0.9,3.6,7.1,10.2,4,1,0.9,0.8,3.1,1.5,3.7,8.6,7.4,0,3.4,7.6
"Healthcare, socialwork",2.2,0.4,0.4,0,57.1,1.7,0.3,2.3,0.1,0.9,89.9,2.2,15.6,14.6,3.8,0.7,1.9,5.2,1.2,10.7,3.9,3.5,17.3,19.9,14.7,0.8,0.4,0.7,1.3,2.4,285.1,29.3,6.5,0,76.5
"Arts, entertainment",3.6,0.5,2.1,0.7,19.7,2.7,1.3,4.3,1.4,6.4,2.4,1.6,48.6,4.1,12.3,1.6,3.1,5.7,2,2.7,12.6,12.4,73.3,17.7,23.6,17.8,22.2,5.4,6,17.9,113.5,48.9,26.1,31.8,0
