Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,1.3,0,5247.1,28.2,354.1,45.2,12.4,93.1,28.7,1.5,2.7,5.2,2.1,4.9,7,0.1,0.2,10.2,26.7,73,1272.8,33.3,397.6,1.8,0.4,0.1,13.5,14.8,63.3,126.9,16.7,43.9,35.5
"Energy extraction",0.4,0,0.1,0,1.1,0,0.1,0.5,354.3,6,0.4,0.9,1.1,0.4,0.2,0.3,0.5,0.1,0.1,0.2,114.9,0.8,8.4,4.6,1.7,0.1,0.2,0.1,0.7,1,1.8,0.9,0.3,1,1.7
"Mining (non-energy)",9,0.3,0,0.2,6.5,0.4,1.9,10.1,43.4,118.7,1.5,324.3,216.7,26.4,6.6,9.7,20.2,0.3,0.2,17.7,42.1,858.1,76.7,21.8,0.2,0.1,0.1,0.5,1.4,42.2,8.6,31.2,0.6,0.4,4.7
"Mining support",0.7,0.4,1.3,0,0.2,0,0,0.1,0.3,0.1,0.1,0.1,0,0,0,0,0.2,0,0,0,2.2,3.8,0,0.3,0,0,0,0,0,0,0.4,0.4,0,0,0
"Food, beverages, tobacco",1225.3,0.3,3.9,0.1,0,32.2,41.5,58.1,56.6,750,30.6,25.1,11.5,46.7,217.6,96.2,122.3,6.6,13,47,128.4,178,2828.9,194.2,3494.1,26.9,16.3,33.5,131,55.1,246.2,710,97.2,552.4,366.6
"Textiles & apparel",6.1,0.1,0.9,0,21.9,0,10.7,12.2,6.3,80.7,15.1,5.4,2,13.5,48.2,22.5,26.6,4.6,6,47.3,11,37.5,176.7,23.5,27.8,3.1,2.5,4.2,17.4,4.6,30.7,36.8,3.4,25.9,17.3
"Wood",24.2,0.6,6.8,0.1,25.9,2.1,0,48.7,11.7,32.2,30.6,26.8,3.1,41.2,156.7,51.1,62.3,1.1,10.4,521.1,134.3,3015.3,445.1,46.3,4.6,11.8,1.3,2.4,9.2,421.6,101.5,66.3,3.3,7.1,56.3
"Paper & printing",13.5,0.2,8.4,0,226.9,8,34.3,0,29.2,106.7,19.7,18,5.5,16.2,54.2,20.2,31,0.9,11.6,33.5,81,32.2,461.8,137,26.5,1161.6,33,146,464.9,101.9,994,233.9,25.5,26.8,250.4
"Coke & refined petroleum",118.2,2.8,48.8,0.4,72.1,6.2,34.2,29.3,0,267.2,22.2,74.1,82.1,63.1,92.3,65.2,89.6,6,23.3,46.4,730,489.9,1419.9,3083.4,61.3,14.2,29.8,68,302,91,302.6,288.2,26.5,62.2,74.2
"Chemicals & pharmaceutical",378.4,1.6,14.3,0.1,349.4,45.6,46.8,69.3,226.3,0,184.1,42.3,62.2,76.3,197.4,110.7,83.4,8.6,19.5,45.1,110.9,150.6,358.8,192.9,34.6,24.2,6.7,9.8,51.3,51.7,809.9,1765.6,16.5,3573.8,213.4
"Rubber & plastic",9.6,0.5,6.4,0.1,100.4,5.6,10.3,23.2,19.5,74.2,0,29.3,11.7,21.7,147.2,110.2,98.8,14,37,52.7,24.9,335,276.8,151.1,6.7,6.5,2.5,7.9,44.6,33.5,79.7,29.9,2.5,30.3,20.4
"Other mineral (non-metallic)",17.4,0.6,32.8,0.1,94.5,2.6,32,1.8,13.9,109.2,47.5,0,37.3,55.5,242.4,170,39.2,7.9,18.6,38.1,39.4,2877.5,89.6,66.2,4.1,4.9,1.3,1.3,14.9,189.9,92.9,86.3,1.2,10.2,32
"Metal (basic)",0.8,0.1,0.5,0,3.8,0.3,1.3,4.3,1.7,10.5,2.1,3.6,0,211,70.8,143.3,175.9,8.4,20,28.4,13.3,142,29.5,13.1,1.9,0.5,1.2,0.8,3.7,2.5,5.4,3,0.5,2.4,1.7
"Metal (fabricated)",43.6,5,25.8,0.4,219.2,7.3,45.1,4.6,90.9,76.3,55.1,45,190.9,0,805.7,1001.9,2207.4,81.9,169.5,253.7,107.3,1999.5,1449.7,219.1,60.5,13.9,6.4,3.8,130.1,175.9,352.8,137.2,28.5,46.2,55.7
"Computer, electronics",8.9,0.8,5.5,0.1,35.6,3.8,7.6,10.9,29.3,111.5,13.8,6.5,8.7,24.6,0,796.7,323.1,29.7,79.2,419,71.7,256,242,181.9,17.4,83.9,1104.8,587.1,95.1,53.2,689.9,61.1,4,42.7,170.3
"Electrical equip.",6.7,0.7,4.5,0.1,25,2.3,4.6,4,15.3,62.2,5.4,3.7,21.8,10.9,593.9,0,301.9,9,63.8,200.9,155.9,706.3,110.8,97.8,9,10.5,31.7,19.3,18.1,75.3,130.2,21.5,3.1,13.8,46.4
"Machinery & equip.",31,2.9,24.1,0.4,32,4,5.8,8.6,36.8,63.8,9.1,8.2,29.4,8.1,37.5,70,0,77.1,67.5,64.7,34.6,153.4,210.2,89.1,8.3,6.9,2.1,4,12.3,26.5,122.5,25.3,1,8.6,19.4
"Motor vehicles",0.3,0,0.3,0,0.2,0,0,0,0.4,0.2,0,0,0.1,0,0.3,0.2,9.7,0,2.7,0,1.6,0.1,33.7,21.5,0.1,0.2,0.1,0.1,0.6,0.9,5.7,0.4,0,0.1,0.9
"Other transport equip",0.5,0.2,1,0,6,0.2,0.7,0.8,4.7,2.8,0.7,0.8,6.9,20.1,21.4,13.8,29.7,1,0,12.5,16.8,22.5,37.3,85.1,0.8,1.3,4.2,0.8,2.6,26,17.6,37.8,0.5,1.8,2.8
"Other manufacturing",6.1,4,20.2,0.4,121.3,9.8,9,35.6,98,117.2,12.3,19,136.7,77.5,419.4,147.4,200.3,3.4,26.4,0,407.1,344.2,863,904.7,41.3,44.3,96.2,6.2,251.5,721.7,444.1,249.4,57.2,253.3,148
"Utilities",164.9,13.5,123.4,0.9,405.5,41.4,123.6,381.4,521.2,632.2,114,281.2,681.2,222,495.1,192.6,208.1,18.9,74.5,129.1,0,400.5,1876.3,1166.7,307.2,110.5,201,154.4,637.3,1698.9,1233,1718.4,410.1,524.3,603.4
"Construction",77.2,3.7,45.6,0.5,46.1,5.3,86.5,65.9,91.8,130.6,44.9,114.7,35.2,106.1,365.7,113.5,164,10.5,16.5,200.5,657.6,0,2374.8,1587.6,458.2,43.4,37.5,124.2,967.2,5737.7,1604.1,1180.7,274.4,308.2,288.4
"Wholesale & retail",1366.2,11.6,142.2,1.7,5686.7,584.5,1295.3,1155.5,1286.9,18374.1,1211.8,908.4,472.4,1987.8,10076.3,4474,5349.2,355.7,456.5,1500,2441.7,4686.9,0,5965.6,3418.6,615.8,585,588.8,1392.5,831.5,3443.1,2976,302.4,3586.5,1149.9
"Transportation, storage",171.1,9.8,123.4,0.9,696.4,62.7,202.4,190.1,682.4,790.3,109.2,226.5,185.6,312,763,361.8,537.5,40,107.1,264.3,1036.2,992.7,12734.3,0,275.8,226.3,155.4,298.8,1497.5,263.3,2700.7,847.6,109.3,329.7,316.3
"Accomodation and food services",16.7,0.3,2.8,0.1,45.3,2.5,3.2,3.5,7.9,23.2,2.3,3.9,6.6,9.6,45.1,4.1,22.8,0.7,14.1,18.6,47.2,42.3,518.3,364.4,0,33.7,15.9,22.7,278,161,1756.4,63.7,16.4,30.5,166
"Publishing, broadcasting",5.1,0.1,0.7,0,55,1,6.8,74.7,22.4,34.2,4.7,6.9,1.4,20.5,85.8,21.5,39.1,2.7,7,16.9,70,59.6,1382.6,168.8,50.5,0,225.4,495.9,761.4,50.8,1348.3,289.9,107.4,56.7,306.4
"Telecoms",14.8,0.4,6.7,0.1,29.4,4,5.4,19.3,25.8,27.5,7.4,9.9,7.3,18.3,100.6,11,46.3,1.5,14.2,29.1,107.7,71.5,1396.6,699.6,46.6,148.8,0,112,1314.3,133,1023,204.8,31.6,57.2,169.5
"IT and information services",3.5,0.3,1.4,0,24,2.2,3.3,8.5,14.4,48.5,5.4,6.3,4.7,10.1,74.3,16.6,19.3,1,6.3,9.1,82.7,12.2,361.9,137.1,12.5,54.5,34.7,0,690.5,43,465.3,51.3,5.2,26,58.5
"Finance & insurance",57.8,2.6,12.7,0.2,55.4,8.6,28.2,44.8,51.9,63.9,21.8,38.2,18.8,69.5,148.3,37.6,113.9,7.2,27.3,72.8,220.1,319.2,4238.2,1163.2,274.4,65.6,127.6,366.9,0,1202.9,1192.9,734.4,82.6,171.4,210.7
"Realestate",18.6,1.6,5.3,0,67.2,9.5,25.3,46.4,39.6,41.9,20.5,20.1,9.3,98.5,160.7,68.5,108.2,13.5,28.1,78.7,209.8,455.1,6899.5,882.4,514.2,114.5,283.5,535.7,2193.9,0,1976.5,785.4,178.4,292.1,417.6
