Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3.5,0.5,0,22043.1,719.7,392.3,168.4,0.6,457.2,201.5,21.2,42,116.2,1.5,23.3,46.4,6.9,5,82.3,37.4,61.8,1458.6,330.1,1399.9,7.6,1.3,10.8,8.7,11.6,362,26.4,6.2,115,110.3
"Energy extraction",1.2,0,0.4,0.4,38.9,9,1.6,4.4,4924.3,283.6,6.7,5.9,92.4,9.1,3.2,5.6,42.8,7.7,5.9,12.1,1838.2,100,32.2,24.9,30,2.7,5,10.4,5.6,28.1,43.7,10,0.5,26.6,28.9
"Mining (non-energy)",2.3,1,0,0.1,17.1,3.9,3.2,43.4,3.4,261.7,7.5,936.7,354.4,36.1,2.9,5,15.8,6,3.8,17.7,40.6,647,99.7,5.3,2.3,0.6,0.6,1.5,0.6,14,15.5,1,0.3,2.4,1.7
"Mining support",17.6,71.8,9.1,0,5.6,0,0.8,2.7,3.6,2.2,5.3,3.4,1.2,0.3,0,0,4.8,0,0,1.6,23.2,83.2,0.1,2.1,0,0,0,0,0,0,2.3,3.4,1,0.1,0
"Food, beverages, tobacco",4211,3.2,2.9,0.1,0,1775.2,67.7,191.2,87.7,1117.4,144.5,103,53.6,112.6,34.3,63.1,140.3,56.8,37.1,170.3,232,412.5,1815,288.2,14273.8,64.9,22,38.1,62.7,52.1,848.7,807.8,311,1286.5,1488.8
"Textiles & apparel",118.3,8.8,1.7,0.1,242.7,0,100.3,238.7,110.7,276.1,425.8,118.1,38.2,282.8,43.5,84.6,222.1,812.3,93.5,998.5,185.9,517.2,2579.1,278.1,192.3,65.3,16.4,25.9,15,16.6,324.5,121.6,9.6,434.4,215.2
"Wood",33,4.4,11.9,0.1,189.8,74.5,0,98.1,8.9,161.3,181.5,297.8,41.1,639.6,35.5,57.4,244.9,139.6,111.1,5720,78.4,3999.8,319.1,129.3,107.5,38.9,11.4,15,9.1,114.8,298.9,73.4,3.7,85.4,170.1
"Paper & printing",41.7,17.7,13.9,0.1,1424.8,598.4,97.1,0,74.1,675.2,500.7,492.3,90.1,362.9,122.9,403,659.4,182,53.6,403,758.3,676.7,3847.7,1182.2,417.9,3824.3,307.9,464.2,738.6,128.8,3564.5,1032.4,621.4,598.9,939.4
"Coke & refined petroleum",814.8,18.6,82.3,1.6,621.4,295.1,119.1,143.3,0,3066.4,117.9,1246.3,1618.3,322.9,61.1,149.3,255,74.6,120.7,310.3,3147.5,2513.5,3454.8,7718.5,334,74.7,106.6,194.3,175.1,161.8,1469.6,489.9,119,416.5,373.8
"Chemicals & pharmaceutical",963.7,66.9,35.9,0.4,798,2751.1,410.4,954.3,1015,0,5486,1094.9,1070,1067.9,252.8,711.4,775.8,483.1,209.6,894.4,492.2,1850.1,1000.6,306.4,186.8,116.5,21.9,74.8,49.8,50.9,897.7,180.7,107.7,1610.5,445.7
