Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0.2,0.1,3172.3,18.1,71.7,5.5,5.2,52.7,88.4,2.8,6.6,4.5,5.4,3.1,9.8,14.8,0.5,9.2,32.4,16.1,151.7,21.5,146.7,2,1.6,3,3.1,10.6,19.5,11,3,15.3,6.6
"Energy extraction",1.5,0,0,0.1,2.2,0.1,0.1,0.2,15.3,3.7,0.4,1.4,9.4,0.6,0.4,0.3,0.8,1.5,0,0.3,15.8,1.5,3.2,0.8,0.8,0.2,0.1,0.2,0.2,1.1,0.9,1.2,0.4,0.8,0.6
"Mining (non-energy)",4.5,0,0,0.1,2.3,0.1,0.1,1.4,0.1,22.4,0.7,38.7,42.4,2.3,0.8,0.8,2.2,1.7,0,0.2,2.3,40.7,0.9,1.6,0.3,0.1,0.1,0,0.1,2.4,1,0.4,0.1,0.2,0.2
"Mining support",20.5,2.1,2.9,0,3.8,0,0.2,0.9,0.6,0.9,2.7,0.6,0.4,0.1,0,0,1.9,0.1,0,0.3,7.6,13.8,0,0.6,0,0,0,0,0,0,1,2.1,0.5,0,0
"Food, beverages, tobacco",387.5,0.1,0.2,0.1,0,8.7,2.2,9.8,9,52.7,18,4.2,4.5,6,9.1,6.3,11.8,19.8,0.8,4.9,11.8,11.6,111.7,14.6,661.4,5.4,2.1,5.5,7.8,7.5,28.7,37.6,10.2,35.6,65.6
"Textiles & apparel",2.8,0,0,0,3.2,0,0.9,1.8,0.3,3.6,6.3,0.9,0.4,1.3,3.4,1.3,2.6,37.3,0.7,10.1,1.2,3.5,12.8,3.6,1.9,0.8,0.2,0.4,0.6,0.8,2.8,4.9,1.1,4.2,3.2
"Wood",12.9,0,0,0.1,8.9,1.2,0,2,0.6,8.5,6.4,8.9,1.5,12.3,2.6,8.4,10.6,15.5,0.6,53,9.8,79.8,23.4,5.4,4,0.3,0.9,0.3,0.3,11.3,10,0.6,0.2,0.7,2.9
"Paper & printing",13.8,0.1,0.5,0,135.2,6,10.2,0,0.6,43.5,27.6,7.6,2.6,7.6,17.2,24.3,11.4,10.4,1,14.9,3.7,5.3,201.2,18,22.4,196.9,2.8,5.4,68.9,6.8,71.3,81.6,19.9,9.4,19.3
"Coke & refined petroleum",298.3,2.7,6.4,2.7,137.8,14.6,9.4,18.9,0,602.1,64.6,49.5,79.2,23.1,28.9,23.8,47.9,71.4,5.1,18.8,217.4,117.5,447.2,1112.9,48.9,9.4,9.2,17.1,23.3,40.1,99.9,59.7,18.8,48.8,34.2
"Chemicals & pharmaceutical",297.7,0.7,1.8,0.4,66.6,31.7,14.9,41.2,45.1,0,357.4,58.3,40.6,21.2,27,79.2,47.9,70.6,3,25.1,39.6,40.9,97.2,48.6,11.9,5,2,4.3,5.2,20.3,54.7,13.8,10,137.5,21.1
