Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,1.6,0.2,25171.1,317.9,276.9,401,4.6,125.6,186.3,6.2,45.5,6.2,4.7,4.2,4.9,9.7,5.4,18.1,46,138.8,642.2,24.9,1955.7,14.2,11.2,3.4,13.7,18.8,63.2,87.3,47.9,113.2,157.5
"Energy extraction",13.3,0,3,0.6,16.3,0.7,0.2,0.6,227.8,48.5,0.5,35.3,439.2,0.6,0.1,0.4,0.4,0.5,0.5,0.9,786.9,21.2,11,37.4,4.6,0.9,0.5,0.4,2.2,2,3.7,7.4,7,8.4,3.2
"Mining (non-energy)",30.4,1.1,0,0.7,30.2,2.9,0.7,17.9,0.8,426.3,1.2,727.7,4231.8,142.2,0.6,22.3,1.2,1.4,3.8,36.5,18.4,1231.1,27.3,14.3,10.2,2.5,0.8,1.2,1.1,24.4,12,20.9,0.6,2.6,1.9
"Mining support",2.9,0.7,1.9,0,0.7,0,0,0.2,0.3,0.2,0.3,0.2,0.1,0,0,0,0.1,0,0,0.1,2.5,6.2,0,0.1,0,0,0,0,0,0,0.3,0.3,0.1,0,0
"Food, beverages, tobacco",7695.1,4.7,23.1,0.5,0,384.4,59.5,241.2,86.4,1311.7,113.4,125.8,173.8,133.2,68.4,108.7,94.8,138.5,58.7,136.4,541.3,743.4,2496.5,416.1,21487.7,221,147.3,116.5,269.2,167.6,1058.6,1155.6,452.3,1705.3,1831
"Textiles & apparel",85.1,3.1,6.7,0.3,246.3,0,42.4,118.7,12.1,235.9,186.2,51.9,58,60.5,26.6,59,38.9,323,57.2,360.5,116,310.4,610.9,103.7,158.7,57.5,37.7,29.3,53.9,28.8,220.4,178.5,56.9,222.5,139.2
"Wood",95.4,14.1,36.2,0.4,166.1,45.7,0,118.8,3.8,161.9,69.9,141.2,38.8,182.8,30,123.7,63.2,98.6,73.1,1126.1,179,1784.5,233.2,160.5,120.2,132.6,17.1,9.5,20.5,16.5,278.1,59,23.2,98,161.5
"Paper & printing",58.1,4,28,0.3,1778.9,197.3,83.6,0,19.6,1154.1,422,216,111.6,255,131.5,160.7,79.5,222,51.2,205.5,749.9,337.2,778.7,178.7,537,2406,101.5,1091,404.8,152.4,3574.6,421.9,287.4,306.5,952.8
"Coke & refined petroleum",469.9,35.9,259.6,4.9,664.3,172.9,43.8,95.7,0,2412.9,190.3,100.3,893,101.5,20.5,62.7,55.8,99.1,100.7,61.6,2945,356.6,711.8,5225.6,357.4,78.5,34.3,9.6,98.7,32.4,293.1,360.9,259.2,284.7,96.7
"Chemicals & pharmaceutical",995.1,37.4,174.4,2.6,1583.4,1047.9,186.9,965,582.5,0,1921.9,460.3,1254.3,912.1,221.2,570.4,306.4,1003.3,261.2,414.5,1729.4,2577.4,1915.4,854.5,609,368.5,121.5,88.9,204,120.9,1214,522,127.7,2379.7,432.2
