Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.2,0,627,2.4,146.8,0.2,1.5,14.1,0.3,0.4,0.1,0.3,0.1,0.1,0.2,0.1,0.1,3.7,1,23.2,18,3.9,6.5,0.4,0.1,0.2,0.2,0.3,1.3,6.9,3.7,2.2,4.3
"Energy extraction",0.5,0,0,0,1.1,0.1,0.3,0.1,37.9,2.8,2.2,0.2,0,0.2,0.1,0,0,0,0,0.3,1.9,1.2,1.4,0.8,0.1,0.4,0,0.2,0,0.1,0.2,0.1,0.1,0.1,0.1
"Mining (non-energy)",10.1,0,0,0.1,1,0.4,0.1,0,5.3,26.6,0.4,54.3,1.4,0.1,0,0,0.5,0,0.1,0.1,1.2,23.2,1.3,8.6,0,0.1,0,0,0,1.4,0.5,1.3,0,0,0.9
"Mining support",9.9,1.5,2.6,0,1.3,0,0.3,0.2,1.1,0.6,0.7,0.3,0,0,0,0,0.1,0,0,0.2,3.6,11.8,0,0.3,0,0,0,0,0,0,0.5,0.8,0.2,0,0
"Food, beverages, tobacco",118.5,0,0.2,0,0,2.1,3.4,1.4,3.8,16.8,2.8,1.6,0.2,1.9,0.5,0.4,0.4,0.5,0.4,3.3,7.4,12,37.6,11.4,52.2,2.8,0.4,1.3,1.6,4,9.7,19.7,5.1,15.8,32.2
"Textiles & apparel",3.1,0,0.2,0,3.5,0,5.9,0.7,1.3,6.6,1.5,0.9,0,0.6,0.3,0.7,0.6,0.7,0.4,11.8,3.4,15,15.1,8.3,0.4,1,0.1,0.4,0.4,0.4,2.2,7.1,1.3,3.3,2.5
"Wood",17.4,0.6,0.5,0.1,11.3,8.2,0,43,2.1,10.7,6.1,1.7,0,2.9,0.6,1.4,1.4,3,1.4,134.5,12.8,219.3,18.2,8.5,0.8,1.2,0.1,0.9,2.4,24.9,5.4,9.5,20.7,1.5,1.4
"Paper & printing",10.2,0,0.9,0,31.9,1.6,6.6,0,2,12.3,2.6,1.4,0,1.1,0.5,0.5,0.8,1.4,0.2,15,4.2,13.7,34.1,9.4,1.1,21.8,2.2,3.1,15.6,2.3,32.8,12.7,9,5.5,12.2
"Coke & refined petroleum",132.5,1,8.1,1.5,32.8,6,17,4.3,0,219.7,9.5,27.6,1.6,9,1,2.6,2.3,1.3,1.5,19.2,96.4,125.2,108.1,413.7,2.5,3,3.8,1.6,7.7,21.2,50.5,47.5,10.7,14.9,18.1
"Chemicals & pharmaceutical",7.7,0,0.1,0,4,1.7,2,1,3.8,0,9.4,1.3,0.1,0.9,0.2,0.4,0.2,0.2,0.1,1.7,1.2,3.1,2,1,0.5,0.1,0,0.1,0.1,0.4,1.1,0.7,0.6,2.3,1.2
"Rubber & plastic",18.6,0.7,4.3,0.2,40.8,4.4,17.2,3.7,4.6,27.3,0,38.1,0.2,11.5,3.6,3.7,5,17.3,2.5,20.9,15.8,52.2,25.2,57.7,1.1,1.3,0.1,0.7,4.2,0.8,4.1,13.6,1.2,4.2,4.2
"Other mineral (non-metallic)",12,0.1,0.9,0.2,15.5,0.5,7.3,0.8,2.2,13.4,11.5,0,0.3,3.5,2.6,0.4,1.9,3.7,1.1,5,6.6,461.6,23.8,11.6,0.9,0.6,0.1,0.4,0.3,0.4,3.5,10.7,1.1,1.2,4.6
"Metal (basic)",0.4,0,0,0,0.6,0.1,0.2,0,0.1,0.3,0.1,0.1,0,2.9,0.1,0.3,0.5,0.2,0.2,0.8,0.5,2.6,0.3,0.2,0,0,0,0,0,0.1,0.1,0.1,0,0,0.1
