Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1,0.3,0.1,3137.9,0,77.5,0,0,21.7,0,0,0,0,0,0,0,0,0.9,0,6.8,8.4,44.9,1.1,279.6,2.1,0,0,0.2,8.2,22.1,40.1,18.1,19.1,9
"Energy extraction",5.9,0,0.4,3.3,9.1,0.6,0.2,4.5,1833.3,28.1,4.1,6.7,55,1.4,0.3,0.3,2,0.1,0.7,0.8,171.5,2.6,4.4,4,8.6,0.3,0.4,0.1,1.3,2.9,5.7,7.2,8.4,10.1,5
"Mining (non-energy)",1.9,0.5,0,0.2,1.2,0,0,0.3,72.8,16.1,0.2,27.3,156.7,14.1,0.7,0.8,1.5,0,0.5,1.7,6.1,45.2,1.1,0.9,0.6,0,0,0,0.1,0,0.4,0.5,0,0,0.6
"Mining support",14,30.9,2.7,0,2.4,0,0.1,0.8,3,0.4,1.6,0.3,0.1,0,0,0,0.6,0,0,0.3,10.6,15.1,0,0.4,0,0,0,0,0,0,1.8,3.5,1.2,0.1,0
"Food, beverages, tobacco",735.6,0.3,0,0.1,0,13.7,0,13.5,0.1,25.9,3.4,0,0,0.2,0.8,0.1,0.5,0,0.7,3,2.6,4,153.3,7.3,1517.1,2.5,0,1.4,4.5,0.1,11.9,196.3,100.9,194.5,45.3
"Textiles & apparel",10.7,4.3,0.9,1.1,12,0,0,13.3,0,10.2,43.5,1.4,0,9,9.8,1.2,4.9,0.9,23.8,62,0,0,65,16,35.1,17.9,0,0,1.2,0,24.1,185.3,28.7,111,90.4
"Wood",0,1.7,0.5,0.2,4.2,0,0,19.6,0,3.9,7.3,4.3,0,9.5,3.6,1.7,0,0.3,8.6,122.3,0,244.5,11.1,0.1,0,2.1,0,0,0.1,0,2,8.5,0,2.3,19.9
"Paper & printing",8.8,1.3,0.9,0.2,139.8,7.7,4.8,0,6.2,35.1,37.2,12.5,0.3,14.4,21.4,6.5,14.5,0.3,2.8,21.7,4.7,23.7,125.2,28.1,59.3,239.6,19.1,39.9,131.9,18.7,274.3,225.2,222,62.9,42.8
"Coke & refined petroleum",1194.9,165.5,84.5,32.9,446.2,54.5,33.7,132.5,0,962.2,161.8,217.5,335.8,158,84,43.2,120.4,3.2,57.8,102.4,1584.1,1264.7,804.8,3345.5,342.9,55.2,61.3,97.6,346.8,609.7,778.1,1540.8,505.9,389.3,343.1
"Chemicals & pharmaceutical",204.7,9.5,3.7,1.1,83,48.9,10.9,75.7,235.6,0,477.5,25.8,30.7,44.2,46.2,18.7,23.4,0,20,36.6,70.4,72.3,25.4,7,13.9,5.1,0,0,0.5,97.1,52.4,146.8,33.4,828.4,78.6
"Rubber & plastic",32.6,10.7,4.2,1.8,235.2,16.7,8,55.3,33.4,69.1,0,21.1,14.6,66.6,134.7,51.7,108.6,7.8,43,87.4,85.7,384.6,130.3,60.5,56.8,7.9,0,0,2.3,0,20.1,64.2,30.1,41.6,53.5
"Other mineral (non-metallic)",0,5.5,6.9,1.6,65.7,0.5,8.7,0,0,28.7,40.3,0,21.2,50.9,87.5,0,33.4,1.9,19,23.2,0,2004.1,32.3,0.5,31.2,1.4,0,0,1.3,0,4.1,51.2,36.9,0,17.7
"Metal (basic)",0,9.3,0.7,3.2,2.1,0,0.6,3.4,0,3,15.3,10.7,0,602.5,57.7,70,267.4,5.8,86.4,87.6,0,481.7,1.1,3.5,0,0.2,0,0,0,0,0.2,4.2,0,0,7.9
"Metal (fabricated)",28.7,23.6,3.9,2.6,95.8,1.8,11.8,14,45,19.9,55.2,16.7,60.9,0,92.6,44.9,283,6.6,81.9,66.9,99.6,635.8,37.4,7.1,27.5,1.7,0,7,1.2,128.9,38.1,112.4,29.6,15.4,30.8
"Computer, electronics",5.9,7.8,1.9,1.9,15.9,4,2.3,29.5,27.5,16.1,36.6,7.9,3.5,53.1,0,158.7,222.8,6.8,61.2,67.6,89.3,199.2,160,54.3,0,60.4,372.7,311,21.8,16.3,311.3,554.6,203.7,240.6,336.3
"Electrical equip.",0,1,0.1,0.1,0,0,0,0,0,1.3,2.7,0,0.7,7.1,56.9,0,30.7,1,8.6,3.9,11.9,62,8.1,0.2,0,1.1,5.8,3.3,0.2,0,12.9,10.3,0,0,12.5
"Machinery & equip.",5.8,3.7,1,0.7,2.8,0.8,0.4,2.4,4.4,1.4,3,1.5,2.6,6.2,5.2,2.2,0,0.5,8,2.3,3.5,19.8,4.7,3.2,0.6,0.4,0,0,0.1,0.8,3.3,20,2.8,0.6,3.1
"Motor vehicles",0,2.1,0.3,0.7,0,0,0,0,0,0,0,0,0,16.5,12.1,0,0,0,17.1,2.3,36.3,22.9,150.7,49.1,0,1.6,0,0,0.8,0,4.6,66.2,0,0,11.6
"Other transport equip",4.9,0.9,0,0,0,0,0,0,0.8,0,0,0,0,0.5,0.1,0.8,4.3,0,0,0,0.1,7.2,1,73.1,0.1,0,0,0,0,0.1,22.2,178.6,0.1,0.1,0.3
"Other manufacturing",0.1,0.3,0.1,0.1,0.1,1.4,0,2.4,0.1,0,1.9,0,0.1,3,7,0,0.1,0.3,4.4,0,0.2,27.6,9.9,4.5,0,2.7,0,0,1.3,1,8.1,35.1,36.9,55.8,12.1
"Utilities",74,34.8,13.4,3,129.5,24,8.7,86.7,139.2,90.1,74.8,46.1,94.8,60,38.3,10.1,37.3,1.1,13.9,19.5,0,60.7,145.1,87.3,155.9,20.6,23.2,21.6,68,341.5,150.8,408.5,317.3,174.9,93.6
"Construction",1.6,0.5,0.4,0.1,0.6,0.2,0.1,0.5,1.4,0.6,0.5,0.4,0.3,0.9,0.6,0.2,0.6,0,0.2,0.4,11.9,0,4.4,4.7,2.1,0.5,1.4,0.6,3.6,163.2,12.2,26.9,8.1,4.2,1.7
"Wholesale & retail",683.9,75.2,31.7,17.3,1807.8,330.3,45,235.4,1417.2,603.9,413.2,197.7,192.9,320.8,1559.4,149.2,287.7,81.2,190.2,282.2,771.4,1465.5,0,1069.7,735.1,256.4,236.7,321.7,284.8,248.5,1096.4,1271.3,442.9,906.5,530.4
"Transportation, storage",97,86.3,28.2,3.9,206,34.3,8.3,40.2,853.6,98.5,109.8,66.2,55.2,52.3,137.6,17.9,42.5,7.9,66.3,41.2,140.7,285.2,758.9,0,92.7,45.7,31.6,30.9,146.4,44.7,211.6,583.7,108.1,101.5,107
"Accomodation and food services",0,0.7,0.1,0.4,5.3,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.6,0.2,0,13.9,25.4,11.7,0,4.7,2.1,11.4,4.3,0,33,75.3,54.4,66.7,15.7
"Publishing, broadcasting",0.1,0.4,0.1,0,16.4,0.3,0,0.7,0.3,4.1,2.8,1.1,0.1,3,6.7,0.1,3.4,0,0.8,2.4,1.3,7.4,42.4,11.4,11.8,0,15.5,36.7,44.5,7.3,231.9,78.9,111,20.5,20.4
"Telecoms",9.4,1.6,0.9,0.5,15.7,3.4,1.1,6.3,11.9,6.5,7.7,3,2.3,10.3,14.8,2.6,10.8,0.3,3.8,5.8,40.9,26.5,74.4,46.8,30.7,53.7,0,67.5,151.7,25.8,182.2,221.9,67.8,57.4,40.1
"IT and information services",0,1.4,0.2,0.1,7.5,0.4,0.3,3.3,0,4.2,2.7,1,1,3.4,9.9,1.5,4,0.1,0.9,2.2,19.5,10,24.8,17.4,8.5,15,19.3,0,86.5,10.6,92.8,86.2,26.4,15.5,20.1
"Finance & insurance",150.9,43.1,8,3.2,148,27.7,10.8,53.2,131.5,63.6,65,24.8,61.7,76.7,77.4,20.1,69,2,37.6,40.9,272.5,273.2,391.2,228.6,146.6,52.3,55.2,90.6,0,999.1,576.7,671.8,241.1,164.1,146.5
