Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.4,15.3,0.4,14081.7,1606.5,530.2,167,50.8,219.4,62.6,20.1,44.8,7.6,2,10,12.2,15.7,1,20.4,24,304.3,647.7,51.4,1458,3.8,2,0.6,6.5,17.2,149.4,114.2,55.5,95.1,80.5
"Energy extraction",3.2,0,2,1,4.3,3.7,0.5,3.1,805.6,17.9,0.5,25.5,225.1,0.2,0,0.2,1.9,2.6,0.1,0.2,817.6,6,4,2.1,3.1,0.1,0.2,0.1,0.6,1.5,2.1,1.4,1.5,1.8,3.5
"Mining (non-energy)",17.9,7.7,0,1.1,9.2,7.1,1.5,11.6,191.1,116.3,5.1,829.3,2115.6,51.8,1.1,15,14.1,4.3,0.4,39.5,76.7,1201.4,25.8,5.8,3.6,0.6,1.5,0.2,1.5,13.7,11.3,9.9,1.4,8.6,2.4
"Mining support",14.5,35.8,31.1,0,2.7,0,0.4,1.2,4.1,0.6,3,2.3,0.4,0.1,0,0,1.4,0,0,0.9,38.9,75.3,0,1.7,0,0,0,0,0,0,1.3,1.8,0.6,0,0
"Food, beverages, tobacco",3097.2,2.3,9.6,0.2,0,226.9,13.4,49.2,46.5,162.2,41.6,32.6,24.7,12.2,2.6,12,11.1,17.7,1.6,35.5,117.3,170.4,545,88.1,4771.4,7.3,5.1,2.9,17.8,21.7,155.2,242.1,123.2,246.3,350.7
"Textiles & apparel",59.4,4.1,15.7,0.3,77,0,33.1,66,21.1,63.4,220.5,64.4,26.9,32.8,11,36.3,35.7,311.8,7.2,600.5,22.2,337.8,345.1,90.7,58.9,5,4.3,1.6,5.2,8.4,66.7,63,24.4,65.7,100.6
"Wood",17.3,1.3,10,0.2,12.5,22,0,47.8,7.3,14.4,23.2,44.1,8,23.4,2.9,15.9,16.1,48.5,2.5,489.9,4.2,1491.8,58.4,19.4,11.8,2.9,1.2,1.3,2.3,61.2,25.1,6.7,6.6,5.5,11.9
"Paper & printing",45.5,5.5,22,0.3,321.2,246.1,47.3,0,33.6,85.3,146.3,179.7,31.7,47.3,18.9,80.8,59.7,96,2.4,149.3,94.2,204,527.6,130.7,102.5,254,21.4,30.1,147,33.3,347.2,122.8,116,70.9,110.9
"Coke & refined petroleum",252.9,46.6,117.4,3.5,70.3,111.6,20,28.4,0,219.5,51.2,216.5,308.8,38.7,6,39.1,37.5,64.3,4,40.9,1036,808.9,385.4,2970.3,49.3,5.2,10.7,7.9,44.9,38.2,123.3,101.3,33.4,37.8,59.4
"Chemicals & pharmaceutical",635.5,49.6,78.2,1.7,207.9,1290.9,99.1,244.9,590.7,0,1654.8,372,412.6,159.2,46.9,242.5,115.1,281.3,12.7,270.8,299,818.7,252.9,161.5,55.3,18.7,5.6,4.5,19.5,53.1,171.6,92.5,49,987,124
"Rubber & plastic",85,45.5,58.4,1.8,330.7,380.9,46.4,118.8,70.1,143.5,0,207.3,146.3,153.3,81,404.7,296.6,1030,23.3,390.7,144.5,2310.8,583.7,547.9,89.1,11.7,20.1,6.6,19.9,41.1,122.8,44.3,22.1,69,67.6
"Other mineral (non-metallic)",46.5,10.2,75.5,1.2,78.3,75.5,37.2,13.9,19.6,47.9,86.3,0,173.2,93.4,42,116.4,77.2,208.7,5.9,74.4,90.9,8975.5,161.5,73.2,45,3.4,5.5,1.1,10.4,72.8,57.9,28.2,20,32.8,23.2
"Metal (basic)",33.6,26.5,40.4,6.4,55,54.9,12.6,48,57.4,58.5,122.7,242.2,0,3045.7,112.4,1799.9,1777.8,1809.6,92.2,1016.9,447,6016.9,179.7,145,12.7,2.5,6.8,1.7,6.5,12.6,41.9,15.1,7.7,36.1,33.4
"Metal (fabricated)",48,31.5,34.2,1.7,101.1,91.1,42.9,24.8,50.5,42.6,96.5,102,407.7,0,36.6,248.3,477.5,556.3,20.9,286.7,151.9,2316.9,158.2,94.4,31.8,4.2,7.2,3.9,9.8,42.6,67.4,43.6,13,23.9,30.7
"Computer, electronics",1.7,0.3,1.7,0,4.2,4.4,2.7,1.4,1.3,4.2,2.5,1.9,3.2,2.1,0,11.2,5.3,8.9,0.4,5.5,5.1,25.7,8.8,5.9,1.9,1,3.9,2,2.5,1.2,7.1,2.8,1.2,6.2,3.5
"Electrical equip.",10.2,3.8,7,0.2,23.9,23,1.5,5.7,8.2,13.6,14.6,13.2,43.1,27.3,33.1,0,85.4,134.7,4.4,22.1,141.1,454.8,56.4,43.5,10.3,2.5,12.1,3.3,2.2,13.1,27.6,9.9,5.1,15.6,17.8
