Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3.9,18.4,0.5,18524.5,2347.2,612.9,189.6,74.9,332.1,83.9,24.5,53.6,11.7,2.8,16.3,19,24.6,1.6,30.7,28.7,350.9,1027.7,71.2,1660.9,3.8,2.6,0.7,2.3,11.1,144.5,123.7,34.7,89.4,58.6
"Energy extraction",7.8,0,3.1,0.7,3.7,4.7,0.8,3.9,127.3,11.1,1,39.4,435,0.3,0,0.2,4.3,0.8,0,0.2,806.3,10,7.4,2.8,0.8,0.1,0.1,0.1,0.3,0.5,0.9,1.9,1.2,0.9,1.5
"Mining (non-energy)",28.5,7.5,0,1.3,11.7,9.6,2,15.3,230.1,164.5,7,1050.8,2548.7,73,1.4,23,20.2,6.4,0.8,57.1,71.7,1353.5,36.3,6.8,3.7,0.7,2,0.2,0.5,8.9,11.7,9.8,0.8,8.9,2
"Mining support",26.3,44.5,39.1,0,3.7,0,0.5,1.8,6.5,1,4.8,3.3,0.7,0.1,0,0,2.4,0.1,0,1.5,47.4,95.1,0.1,2.4,0,0,0,0,0,0,1.4,1.9,0.4,0,0
"Food, beverages, tobacco",5915.2,2.6,13.8,0.3,0,342.4,21.2,76.1,75,273.8,61.9,47.6,36.2,19.9,4,20.2,17.7,28.5,3,59.5,151.5,220.9,930.7,129.1,6203.1,9.3,6.6,3.5,7.3,13,164.7,286.7,83.6,233.2,339.8
"Textiles & apparel",103,7.3,26.4,1.1,109.2,0,53.1,94.2,36.2,101.4,327.8,93,43.6,60.9,18.8,69.4,66.2,538,17.3,972.3,52.9,453.4,676.6,194.8,109,11.2,7.7,1.8,6.3,6.2,102.1,115.9,20.2,111.4,155.6
"Wood",27.8,1.5,11.5,0.2,15.9,29.5,0,63.3,10.1,20.7,32.2,56.3,10.7,37.4,4.1,27.1,24.6,76.2,4.7,733.5,4.9,1686.6,83.6,24.9,13.5,3.1,1.4,1.3,0.7,41.7,22.8,6.6,3.7,4.7,10.3
"Paper & printing",74.2,6,25.9,0.3,408.1,326.6,66.8,0,49.9,122.9,207.6,233.1,44.5,78.2,28.4,142,94.5,155.3,4.1,225.2,111.1,239.4,810,169.9,123.8,312.9,25.9,34.2,56.1,19.3,355.8,131.4,72.3,59.7,99.3
"Coke & refined petroleum",455.3,54.9,149.5,4.6,96.8,164,31.3,42.4,0,343.6,78.4,311.3,471.8,70.6,9.8,75.7,65.3,102.4,7.6,68.6,1277.6,1032.4,622.5,4094.6,62.3,6.2,12.7,9.2,18.6,22.9,121.3,112.1,21.3,34.1,62.8
"Chemicals & pharmaceutical",1018.7,49.1,86.2,2,273,1667.8,130.9,312.1,782.6,0,2189.8,448.1,536.3,241.2,64.5,392.7,167.7,420.9,21,381.6,317.9,890.4,365.8,206.3,70.8,19.9,6.7,5,6.8,34,161.7,109.5,29.8,1013.2,125.3
